Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,83103000.0,81257000.0,205728000.0,655079000.0,48891000.0,13325000.0,14097000.0
Short-term investments,0.0,0.0,49019000.0,9014000.0,9001000.0,116907000.0,20089000.0
Cash and short-term investments,83103000.0,81257000.0,254747000.0,664093000.0,57892000.0,130232000.0,34186000.0
Receivables,0.0,0.0,0.0,2462000.0,617000.0,523000.0,1973000.0
Inventories,0.0,0.0,0.0,0.0,0.0,441000.0,5940000.0
Total current assets,84574000.0,84054000.0,258419000.0,678215000.0,69148000.0,154794000.0,53645000.0
Property, Plant & Equipment Net,0.0,0.0,0.0,1248000.0,3590000.0,4660000.0,6821000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,18384000.0,40081000.0,21098000.0,22231000.0
Long-term investments,12004376000.0,11835613000.0,9315253000.0,2812259000.0,2859566000.0,2728724000.0,232648000.0
Tax assets,0.0,0.0,0.0,55368000.0,30822000.0,17598000.0,8848000.0
Total non-current assets,12013863000.0,11847735000.0,9332541000.0,2887526000.0,2934323000.0,2754585000.0,261989000.0
Total assets,12098437000.0,11931789000.0,9590960000.0,3565741000.0,3003471000.0,2909379000.0,315634000.0
Payables,3504000.0,5381000.0,7931000.0,10493000.0,15953000.0,9335000.0,4283000.0
Short-term debt,0.0,0.0,400000000.0,0.0,75356000.0,54600000.0,23624000.0
Total current liabilities,8195000.0,10549000.0,412116000.0,15376000.0,99596000.0,70107000.0,40025000.0
Long-term debt,522928000.0,497370000.0,198512000.0,399703000.0,371539000.0,0.0,0.0
Total debt,522928000.0,497370000.0,598512000.0,399703000.0,446895000.0,54600000.0,23624000.0
Deferred revenue,4691000.0,5168000.0,4185000.0,5072000.0,43514000.0,39000000.0,41337000.0
Tax Liabilities,965829000.0,932593000.0,504644000.0,0.0,0.0,24338000.0,43014000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1491624000.0,1434339000.0,705752000.0,402146000.0,409106000.0,60078000.0,79150000.0
Total liabilities,1499819000.0,1444888000.0,1117868000.0,417522000.0,508702000.0,130185000.0,119175000.0
Other comprehensive income,7778000.0,8424000.0,7656000.0,8905000.0,7918000.0,7890000.0,2040000.0
Retained earnings (deficit),2650669000.0,2568764000.0,517736000.0,-399567000.0,-349380000.0,-214775000.0,-173047000.0
Total shareholders equity,10598618000.0,10486901000.0,8473092000.0,3148219000.0,2494769000.0,2779194000.0,196459000.0
Investments,12004376000.0,11835613000.0,9364272000.0,2821273000.0,2868567000.0,2845631000.0,252737000.0
Net Debt,439825000.0,416113000.0,343765000.0,-264390000.0,389003000.0,-75632000.0,-10562000.0
Other Assets,1471000.0,2797000.0,3672000.0,11660000.0,10639000.0,23598000.0,11546000.0
Other Liabilities,4691000.0,5168000.0,4185000.0,4883000.0,8287000.0,6172000.0,12118000.0
