Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,324000000.0,314000000.0,305000000.0,269000000.0,257000000.0
Revenue Growth,,,,,
Cost of Revenue,131000000.0,128000000.0,123000000.0,109000000.0,105000000.0
Gross Profit,193000000.0,186000000.0,182000000.0,160000000.0,151000000.0
R&D Expenses,,,,,
SG&A Expense,95000000.0,88000000.0,86000000.0,77000000.0,76000000.0
Operating Expenses,95000000.0,88000000.0,86000000.0,77000000.0,76000000.0
Operating Income,98000000.0,98000000.0,96000000.0,83000000.0,75000000.0
Interest Expense,26000000.0,26000000.0,26000000.0,29000000.0,27000000.0
Earnings before Tax,71000000.0,71000000.0,69000000.0,-68000000.0,50000000.0
Income Tax Expense,13000000.0,14000000.0,12000000.0,-13000000.0,9000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,58000000.0,57000000.0,57000000.0,-55000000.0,40000000.0
Preferred Dividends,,,,,
Net Income Com,58000000.0,57000000.0,57000000.0,-55000000.0,40000000.0
EPS,1.15,1.15,1.15,-1.04,0.79
EPS Diluted,1.15,1.14,1.15,-1.04,0.79
Weighted Average Shs Out,50000000.0,50000000.0,49000000.0,53000000.0,51000000.0
Weighted Average Shs Out (Dil),50000000.0,50000000.0,50000000.0,53000000.0,51000000.0
Dividend per Share,,,,,
Gross Margin,0.59567901234568,0.59235668789809,0.59672131147541,0.59479553903346,0.5875486381323
EBITDA Margin,0.35802469135802,0.36305732484076,0.36065573770492,-0.092936802973978,0.34630350194553
EBIT Margin,0.29938271604938,0.30891719745223,0.31147540983607,-0.14498141263941,0.29571984435798
Profit Margin,0.17901234567901,0.18152866242038,0.18688524590164,-0.20446096654275,0.1556420233463
Free Cash Flow margin,,,,,
EBITDA,116000000.0,114000000.0,110000000.0,-25000000.0,89000000.0
EBIT,97000000,97000000,95000000,-39000000,76000000
Consolidated Income,58000000.0,57000000.0,57000000.0,-55000000.0,40000000.0
Earnings Before Tax Margin,0.21913580246914,0.22611464968153,0.22622950819672,-0.25278810408922,0.19455252918288
Net Profit Margin,0.17901234567901,0.18152866242038,0.18688524590164,-0.20446096654275,0.1556420233463
