date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-9170000000.0,-10491000000.0,-3557000000.0,-6782000000.0,-4078000000.0,-5553000000.0,-4750000000.0,-3116000000.0,-1612000000.0,-2221000000.0,-1899000000.0,-1635000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,1494000000.0,718000000.0,55000000.0,537000000.0,1298000000.0,633000000.0,842000000.0,405000000.0,48000000.0,308000000.0,198000000.0,41000000.0,46000000.0,333000000.0,639000000.0,110000000.0,73000000.0,378000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16700000.0
,commonStockRepurchased,-92000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19000000.0,-375000000.0,0.0,0.0,0.0,0.0,0.0,-5000000.0,0.0,-228000000.0,0.0,0.0,-150000000.0,-116000000.0,-62000000.0,-48000000.0,-81600000.0,-69400000.0,-123700000.0
,dividendsPaid,-2743000000.0,-2408000000.0,-2101000000.0,-1845000000.0,-1612000000.0,-1385000000.0,-1261000000.0,-1122000000.0,-1004000000.0,-920000000.0,-823000000.0,-766000000.0,-714000000.0,-654000000.0,-593000000.0,-544000000.0,-467000000.0,-425000000.0,-400000000.0,-377000000.0,-366000000.0,-355000000.0,-345000000.0,-332000000.0,-320300000.0,-308600000.0,-334800000.0
,otherFinancingActivites,3617000000.0,1159000000.0,1448000000.0,734000000.0,1491000000.0,526000000.0,873000000.0,155000000.0,427000000.0,348000000.0,204000000.0,4000000.0,6000000.0,10000000.0,-22000000.0,-10000000.0,-39000000.0,-48000000.0,-52000000.0,0.0,0.0,0.0,0.0,0.0,1600000.0,-16800000.0,-20100000.0
,netCashUsedProvidedByFinancingActivities,6174000000.0,3873000000.0,7634000000.0,2933000000.0,2495000000.0,1883000000.0,1000000000.0,1130000000.0,4888000000.0,1280000000.0,1514000000.0,1175000000.0,2650000000.0,655000000.0,1399000000.0,923000000.0,-682000000.0,698000000.0,1113000000.0,1280000000.0,735000000.0,783000000.0,-815000000.0,-942000000.0,-916500000.0,-848100000.0,-874300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-20000000.0,4000000.0,-7000000.0,26000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,438000000.0,-4145000000.0,3270000000.0,454000000.0,721000000.0,-6000000.0,139000000.0,109000000.0,-48000000.0,75000000.0,64000000.0,-297000000.0,245000000.0,-330000000.0,90000000.0,305000000.0,96000000.0,-137000000.0,184000000.0,-47000000.0,-232000000.0,174000000.0,133000000.0,-142000000.0,149700000.0,-39600000.0,-66200000.0
,cashAtEndOfPeriod,1546000000.0,1108000000.0,5253000000.0,1983000000.0,1292000000.0,571000000.0,577000000.0,438000000.0,329000000.0,377000000.0,302000000.0,238000000.0,535000000.0,290000000.0,620000000.0,530000000.0,225000000.0,129000000.0,266000000.0,82000000.0,129000000.0,361000000.0,187000000.0,54000000.0,195900000.0,46200000.0,85800000.0
,cashAtBeginningOfPeriod,1108000000.0,5253000000.0,1983000000.0,1529000000.0,571000000.0,577000000.0,438000000.0,329000000.0,377000000.0,302000000.0,238000000.0,535000000.0,290000000.0,620000000.0,530000000.0,225000000.0,129000000.0,266000000.0,82000000.0,129000000.0,361000000.0,187000000.0,54000000.0,196000000.0,46200000.0,85800000.0,152000000.0
,operatingCashFlow,7983000000.0,8155000000.0,6593000000.0,6413000000.0,6336000000.0,6116000000.0,5500000000.0,5102000000.0,3992000000.0,4074000000.0,3834000000.0,4463000000.0,3403000000.0,3593000000.0,2498000000.0,1547000000.0,2650000000.0,2254000000.0,2338000000.0,1942000000.0,976000000.0,1563000000.0,1743000000.0,1597000000.0,1592300000.0,1510100000.0,1382000000.0
,capitalExpenditure,-6747000000.0,-5912000000.0,-6010000000.0,-5445000000.0,-4240000000.0,-3872000000.0,-3503000000.0,-3228000000.0,-4870000000.0,-4027000000.0,-2947000000.0,-2938000000.0,-2274000000.0,-1857000000.0,-1826000000.0,-1616000000.0,-1535000000.0,-1391000000.0,-1277000000.0,-1154000000.0,-1299000000.0,-861000000.0,-617000000.0,-551000000.0,-487600000.0,-670800000.0,-758700000.0
,freeCashFlow,1236000000.0,2243000000.0,583000000.0,968000000.0,2096000000.0,2244000000.0,1997000000.0,1874000000.0,-878000000.0,47000000.0,887000000.0,1525000000.0,1129000000.0,1736000000.0,672000000.0,-69000000.0,1115000000.0,863000000.0,1061000000.0,788000000.0,-323000000.0,702000000.0,1126000000.0,1046000000.0,1104700000.0,839300000.0,623300000.0
