date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2011-04-08_FY,2010-12-31_FY,2010-04-30_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,depreciationAndAmortization,0.0,0.0,109967000000.0,115310000000.0,108425000000.0,96368000000.0,90097000000.0,81265000000.0,70456000000.0,63816000000.0,0.0,59223000000.0,0.0,50487000000.0,45853000000.0,43384000000.0,34260000000.0,31831000000.0,31242000000.0,27671000000.0,26613000000.0,24919000000.0,24286000000.0,0.0,0.0
,EBITDA,40719000000.0,220826000000.0,200843000000.0,206077000000.0,181738000000.0,157349000000.0,165785000000.0,180930000000.0,170478000000.0,170984000000.0,105004000000.0,178162000000.0,84431000000.0,141814000000.0,40178000000.0,142434000000.0,112285000000.0,93953000000.0,98526000000.0,67309000000.0,53757000000.0,52359000000.0,55273000000.0,15563000000.0,6180000000.0
,EBITDARatio,0.0193349047286209,0.0744476168610741,0.0694675078921091,0.087313622233436,0.094120340088176,0.0779386423086429,0.058665974973053,0.0628161333967061,0.061189966421935,0.0682384802866125,2.88282451131122,0.0931233933833791,2.89772454267769,0.105433841962987,0.0276688742725196,0.118217892289701,0.107393443438274,0.117448003260187,0.166503868292172,0.161008211995302,0.165369009422499,0.171173851354444,0.170616742807754,0.0671704921145994,0.0323448441899658
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,38278000000.0,92031000000.0,90876000000.0,90767000000.0,73313000000.0,60981000000.0,75688000000.0,99665000000.0,100022000000.0,107168000000.0,105004000000.0,118939000000.0,84431000000.0,91327000000.0,-5675000000.0,99050000000.0,78025000000.0,62122000000.0,67284000000.0,39638000000.0,27144000000.0,27440000000.0,30987000000.0,14778000000.0,6430000000.0
,operatingIncomeRatio,0.0181758265969732,0.0310266391971123,0.0314321596829529,0.038457448183263,0.0379680886379538,0.0302053165042254,0.0267835468453746,0.0346021662244112,0.0359010712317999,0.0427699752921658,2.88282451131122,0.0621681575511373,2.89772454267769,0.0678984901698968,-0.00390813035732363,0.0822098812874374,0.0746259377857353,0.0776569652755033,0.113706496500117,0.0948170899444321,0.0835012443358876,0.0897077958166875,0.0956506976169898,0.0637824026517735,0.0336532925795275
,totalOtherIncomeExpensesNet,18739000000.0,6275000000.0,6391000000.0,-3679000000.0,11782000000.0,-630000000.0,-1753000000.0,3544000000.0,583000000.0,4313000000.0,-157189000000.0,-8508000000.0,-132884000000.0,-4083000000.0,40782000000.0,-9230000000.0,2737000000.0,5543000000.0,-9526000000.0,-5780000000.0,-1070000000.0,-1822000000.0,659000000.0,1639000000.0,704000000.0
,incomeBeforeTax,47969000000.0,89927000000.0,99110000000.0,86697000000.0,80151000000.0,56277000000.0,65504000000.0,95052000000.0,90642000000.0,104565000000.0,103693000000.0,103693000000.0,80568000000.0,80568000000.0,24226000000.0,82911000000.0,73252000000.0,61482000000.0,53535000000.0,30015000000.0,22012000000.0,21651000000.0,25937000000.0,8332000000.0,-1282000000.0
,incomeBeforeTaxRatio,0.0227774759922203,0.0303173124607873,0.0342801327762826,0.0367330129358065,0.0415094222364469,0.0278753152114313,0.0231797570626707,0.0330006030598779,0.0325342914418109,0.041731136779872,2.8468317592796,0.0541992345736056,2.76514397501459,0.0598995429172999,0.0166834125174489,0.0688147750370795,0.0700608676024439,0.0768569192728582,0.0904713942413314,0.0717981470982928,0.0677140211583244,0.0707821970563812,0.0800623533769601,0.0359612247188102,-0.00670972334167251
,incomeTaxExpense,6219000000.0,17894000000.0,20213000000.0,16279000000.0,20707000000.0,12613000000.0,17571000000.0,24763000000.0,23846000000.0,26120000000.0,0.0,25689000000.0,0.0,16084000000.0,-1889000000.0,25758000000.0,22519000000.0,18903000000.0,16060000000.0,9361000000.0,6809000000.0,7092000000.0,7954000000.0,1166000000.0,-1636000000.0
,netIncome,32924000000.0,57465000000.0,61618000000.0,51244000000.0,46672000000.0,32438000000.0,46466000000.0,66132000000.0,63879000000.0,73225000000.0,78004000000.0,71800000000.0,64484000000.0,61760000000.0,29689000000.0,54947000000.0,50664000000.0,39558000000.0,32275000000.0,19011000000.0,14121000000.0,14018000000.0,16154000000.0,5665000000.0,37000000.0
,netIncomeRatio,0.015633547073482,0.0193733179196364,0.0213124126870042,0.0217117837397196,0.024170974218905,0.0160673005815592,0.0164428216853025,0.0229600206366604,0.0229282010879221,0.0292235689829879,2.14155501866901,0.0375291007337514,2.21313107046024,0.045916440405278,0.0204455475204548,0.045605112035344,0.048456885767081,0.0494503433947452,0.0545430886175207,0.045475747942217,0.0434394735951617,0.0458281298016882,0.0498641807630572,0.0244503526202664,0.000193650361655135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,27.1939134900656,47.5,51.0,42.3,38.5,26.8,39.8,57.0,56.615385,64.615385,0.83,63.846154,0.71,54.7939514223958,26.153846,48.461538,47.645724,36.168659,32.314077,16.866792177627,14.617179,14.617816,19.969587,5.026032,0.032827
,EPSDiluted,27.1939134900656,47.5,51.0,42.3,38.5,26.8,39.7,53.4,54.461538,62.307692,0.82,63.076923,0.71,54.1152759384666,23.076923,48.461538,47.645724,36.168659,32.314077,16.8192196251018,14.617179,14.617816,19.969587,5.026032,0.032827
,weightedAverageShsOut,1210712096.0,1210712096.0,1210712096.0,1210712096.0,1210712096.0,1208525472.0,1168224875.0,1161029104.0,1128537247.0,1127132995.0,93980722891.0,1127132675.0,86702000000.0,1127131707.0,1135167647.0,1133826984.0,1127126000.0,1127126000.0,1127126000.0,1127126000.0,1127126000.0,1107184000.0,1127131707.0,1127131707.0,1127131707.0
,weightedAverageShsOutDil,1210712096.0,1210712096.0,1210712096.0,1210712096.0,1210712096.0,1208525472.0,1172423967.0,1218588183.0,1184121331.0,1167339352.0,95126829268.0,1141268363.0,86702000000.0,1141267395.0,1286523333.0,1133826984.0,1127126000.0,1127126000.0,1127126000.0,1130314035.0,1127126000.0,1107184000.0,1127131707.0,1127131707.0,1127131707.0
