Date,2017-12,2016-12,2015-03,2014-03,2013-03
Revenue,56000000.0,52000000.0,27000000.0,17000000.0,15000000.0
Revenue Growth,,,,,
Cost of Revenue,19000000.0,16000000.0,3000000.0,13000000.0,11000000.0
Gross Profit,37000000.0,36000000.0,23000000.0,4000000.0,4000000.0
R&D Expenses,5000000.0,5000000.0,3000000.0,2000000.0,2000000.0
SG&A Expense,31000000.0,28000000.0,28000000.0,10000000.0,11000000.0
Operating Expenses,38000000.0,35000000.0,31000000.0,12000000.0,13000000.0
Operating Income,-1000000.0,0000000.0,-8000000.0,-7000000.0,-8000000.0
Interest Expense,0000000.0,1000000.0,0000000.0,0000000.0,1000000.0
Earnings before Tax,-1000000.0,-22000000.0,-8000000.0,-8000000.0,-11000000.0
Income Tax Expense,0000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-1000000.0,-22000000.0,-8000000.0,-8000000.0,-11000000.0
Preferred Dividends,,,,,
Net Income Com,-1000000.0,-22000000.0,-8000000.0,-8000000.0,-11000000.0
EPS,-0.01,-0.71,-0.10,-0.17,-0.23
EPS Diluted,-0.01,-0.71,-0.10,-0.17,-0.23
Weighted Average Shs Out,60000000.0,31000000.0,79000000.0,46000000.0,46000000.0
Weighted Average Shs Out (Dil),60000000.0,31000000.0,79000000.0,46000000.0,46000000.0
Dividend per Share,,,,,
Gross Margin,0.66071428571429,0.69230769230769,0.85185185185185,0.23529411764706,0.26666666666667
EBITDA Margin,0.053571428571429,-0.34615384615385,-0.25925925925926,-0.41176470588235,-0.6
EBIT Margin,-0.017857142857143,-0.40384615384615,-0.2962962962963,-0.47058823529412,-0.66666666666667
Profit Margin,-0.017857142857143,-0.42307692307692,-0.2962962962963,-0.47058823529412,-0.73333333333333
Free Cash Flow margin,,,,,
EBITDA,3000000.0,-18000000.0,-7000000.0,-7000000.0,-9000000.0
EBIT,-1000000,-21000000,-8000000,-8000000,-10000000
Consolidated Income,-1000000.0,-22000000.0,-8000000.0,-8000000.0,-11000000.0
Earnings Before Tax Margin,-0.017857142857143,-0.42307692307692,-0.2962962962963,-0.47058823529412,-0.73333333333333
Net Profit Margin,-0.017857142857143,-0.42307692307692,-0.2962962962963,-0.47058823529412,-0.73333333333333
