Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,479000000.0,439000000.0,422000000.0,392000000.0,392000000.0
Revenue Growth,,,,,
Cost of Revenue,252000000.0,230000000.0,221000000.0,209000000.0,211000000.0
Gross Profit,227000000.0,209000000.0,201000000.0,183000000.0,181000000.0
R&D Expenses,,,,,
SG&A Expense,27000000.0,1000000.0,0000000.0,66000000.0,69000000.0
Operating Expenses,211000000.0,201000000.0,182000000.0,169000000.0,168000000.0
Operating Income,16000000.0,8000000.0,18000000.0,14000000.0,13000000.0
Interest Expense,3000000.0,3000000.0,3000000.0,000000.0,000000.0
Earnings before Tax,5000000.0,-0000000.0,13000000.0,7000000.0,2000000.0
Income Tax Expense,3000000.0,5000000.0,6000000.0,3000000.0,1000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,1000000.0,-6000000.0,6000000.0,3000000.0,1000000.0
Preferred Dividends,,,,,
Net Income Com,1000000.0,-6000000.0,6000000.0,3000000.0,1000000.0
EPS,0.00,-0.09,0.10,0.04,0.02
EPS Diluted,0.00,-0.09,0.10,0.04,0.02
Weighted Average Shs Out,62000000.0,62000000.0,62000000.0,62000000.0,61000000.0
Weighted Average Shs Out (Dil),62000000.0,62000000.0,62000000.0,62000000.0,61000000.0
Dividend per Share,,,,,
Gross Margin,0.47390396659708,0.47608200455581,0.47630331753555,0.46683673469388,0.46173469387755
EBITDA Margin,0.058455114822547,0.047835990888383,0.080568720379147,0.079081632653061,0.073979591836735
EBIT Margin,0.014613778705637,0.0045558086560364,0.035545023696682,0.01530612244898,0.0051020408163265
Profit Margin,0.0020876826722338,-0.013667425968109,0.014218009478673,0.0076530612244898,0.0025510204081633
Free Cash Flow margin,,,,,
EBITDA,28000000.0,21000000.0,34000000.0,31000000.0,29000000.0
EBIT,7000000,2000000,15000000,6000000,2000000
Consolidated Income,1000000.0,-6000000.0,6000000.0,3000000.0,1000000.0
Earnings Before Tax Margin,0.010438413361169,-0,0.030805687203791,0.017857142857143,0.0051020408163265
Net Profit Margin,0.0020876826722338,-0.013667425968109,0.014218009478673,0.0076530612244898,0.0025510204081633
