date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,558600000.0,1056400000.0,370500000.0,560500000.0,466900000.0,422100000.0,409700000.0,447800000.0,-68600000.0,-140500000.0,30100000.0,-99100000.0,-558300000.0,272400000.0,464800000.0,551400000.0,435000000.0,459800000.0,392900000.0,346900000.0,297500000.0,226800000.0,323700000.0,298100000.0,230300000.0,212700000.0,151000000.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,-18300000.0,37200000.0,-69500000.0,49500000.0,40600000.0,13400000.0,132700000.0,103700000.0,-60700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,14091800000.0,-902700000.0,22000000.0,-630200000.0,-323300000.0,-169000000.0,91000000.0,-132000000.0,-693000000.0,-79000000.0,-1334000000.0,-659000000.0,-608000000.0,-586000000.0,-723000000.0,-814000000.0,-541000000.0,-603000000.0,-441000000.0,-373000000.0,-73000000.0,38000000.0,58000000.0,-46000000.0,7000000.0,-45000000.0,237900000.0
,accountsReceivables,-123000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16100000.0,81100000.0,18500000.0,73500000.0,-15200000.0,-85900000.0,-212700000.0,-33400000.0,-34600000.0,-43700000.0,-119400000.0,-32300000.0,5900000.0,6500000.0,-20100000.0,34200000.0,99200000.0,3300000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,176000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711600000.0,758700000.0,34900000.0,92500000.0,316100000.0,76200000.0,54100000.0,30200000.0,8500000.0,42700000.0,65000000.0,41300000.0,18900000.0,121200000.0
,otherWorkingCapital,-10400000.0,-14102200000.0,-13199500000.0,-13221500000.0,-12591300000.0,-12268000000.0,-12099000000.0,-12190000000.0,-12058000000.0,-11365000000.0,-11286000000.0,-9952000000.0,-9293000000.0,-8685000000.0,-8099000000.0,-7376000000.0,-6562000000.0,-6021000000.0,-5418000000.0,-4977000000.0,-4604000000.0,-4531000000.0,-4569000000.0,-4627000000.0,-4581000000.0,-4588000000.0,-4543000000.0
,otherNonCashItems,100000.0,200000.0,100000.0,0.0,100000.0,100000.0,100000.0,200000.0,0.0,-100000.0,100000.0,-300000.0,100000.0,-846400000.0,-625400000.0,57700000.0,8200000.0,-258200000.0,-28900000.0,-17300000.0,49000000.0,48900000.0,38300000.0,6500000.0,-36500000.0,-55000000.0,-128500000.0
,netCashProvidedByOperatingActivites,1185000000.0,936200000.0,760500000.0,452800000.0,637300000.0,688200000.0,-181200000.0,686700000.0,532000000.0,-94900000.0,-282200000.0,532900000.0,565600000.0,862500000.0,1004700000.0,880000000.0,828300000.0,756000000.0,671200000.0,526700000.0,344100000.0,274500000.0,333600000.0,387500000.0,311600000.0,395600000.0,260400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20300000.0,-19600000.0,-37600000.0,-20100000.0,-22100000.0,-16300000.0,-14600000.0,-12700000.0,-16000000.0,-25600000.0,-10500000.0,-12400000.0,-7100000.0,-11400000.0
,acquisitionsNet,0.0,-1000000.0,-13000000.0,0.0,0.0,0.0,-3000000.0,-5000000.0,6000000.0,0.0,0.0,-6000000.0,-4000000.0,-4000000.0,-52000000.0,-10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-2645300000.0,-2647400000.0,-2174400000.0,-2448900000.0,-2738800000.0,-1923300000.0,-2839800000.0,-2330300000.0,-1556600000.0,-2919400000.0,-1579400000.0,-1747000000.0,-1693900000.0,-1877300000.0,-1648700000.0,-12900000.0,-252200000.0,-1551900000.0,-1503000000.0,-1073600000.0,-717500000.0,-731000000.0,-642300000.0,-839900000.0,-633300000.0,-799100000.0,-676500000.0
,salesMaturitiesOfInvestments,1841900000.0,2252000000.0,1979900000.0,2179300000.0,1693200000.0,1486000000.0,2831700000.0,1893800000.0,1557500000.0,2782900000.0,2061600000.0,1294300000.0,1081700000.0,1249200000.0,1430500000.0,1639800000.0,1122100000.0,1189100000.0,1504700000.0,628000000.0,601800000.0,544000000.0,561600000.0,634300000.0,453900000.0,541300000.0,335800000.0
,otherInvestingActivites,-41800000.0,-28000000.0,-31900000.0,-24300000.0,9200000.0,-12500000.0,-32400000.0,-16000000.0,-10400000.0,200000.0,-200000.0,-8300000.0,9200000.0,1000000.0,-632800000.0,-2184900000.0,-1600300000.0,1600000.0,-637100000.0,-4800000.0,-10500000.0,-24300000.0,1200000.0,-8600000.0,-7600000.0,3800000.0,1400000.0
,netCashUsedForInvestingActivites,-845200000.0,-424500000.0,-239700000.0,-294000000.0,-1036500000.0,-449800000.0,-43300000.0,-457300000.0,-3800000.0,-187100000.0,499800000.0,-464500000.0,-607300000.0,-643000000.0,-887400000.0,-589900000.0,-749600000.0,-382300000.0,-650400000.0,-463200000.0,-138000000.0,-200200000.0,-103400000.0,-221700000.0,-196000000.0,-254300000.0,-347000000.0
