date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,818800000.0,668800000.0,633500000.0,463100000.0,414400000.0,356800000.0,303400000.0,268600000.0,195000000.0,144100000.0,174100000.0,128600000.0,77300000.0,138800000.0,128500000.0,30800000.0,188500000.0,146200000.0,129739000.0,125256000.0,87776000.0,67800000.0,56500000.0,53300000.0,45800000.0,41500000.0,34500000.0,32300000.0,23500000.0,18800000.0,17700000.0,17300000.0
,depreciationAndAmortization,562400000.0,474400000.0,419000000.0,385800000.0,350800000.0,334200000.0,258900000.0,178600000.0,140400000.0,115200000.0,93100000.0,85600000.0,80600000.0,65300000.0,65000000.0,60500000.0,63300000.0,48600000.0,32430000.0,20042000.0,16316000.0,15300000.0,11700000.0,11100000.0,9800000.0,8000000.0,7400000.0,6400000.0,6200000.0,0.0,0.0,0.0
,deferredIncomeTax,-175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18400000.0,-4200000.0,-41100000.0,-84000000.0,-45900000.0,-32100000.0,-6577000.0,-77751000.0,-30629000.0,1100000.0,-5500000.0,-9600000.0,-2700000.0,-1300000.0,-5000000.0,-7000000.0,-3300000.0,-1100000.0,-2000000.0,800000.0
,stockBasedCompensation,13600000.0,14000000.0,13700000.0,17300000.0,14700000.0,11200000.0,10600000.0,7700000.0,7500000.0,14300000.0,9000000.0,9900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,792700000.0,-228600000.0,166800000.0,453900000.0,-339700000.0,-24400000.0,577700000.0,-475800000.0,-59200000.0,-22900000.0,83100000.0,222200000.0,-200200000.0,68700000.0,-40600000.0,-200000.0,-30900000.0,22594000.0,66295000.0,-91260000.0,31871000.0,16800000.0,-2500000.0,-16400000.0,1400000.0,8400000.0,-48700000.0,58900000.0,-800000.0,0.0,0.0,-7600000.0
,accountsReceivables,-796500000.0,-434700000.0,-783100000.0,-220300000.0,-242800000.0,-209300000.0,95300000.0,-85400000.0,11500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,1154200000.0,461600000.0,819700000.0,334300000.0,352900000.0,406600000.0,60000000.0,114300000.0,33300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,989200000.0,196500000.0,425100000.0,258300000.0,-195600000.0,144100000.0,168500000.0,-409200000.0,66600000.0,125800000.0,148700000.0,65600000.0,-156600000.0,43600000.0,-25100000.0,15500000.0,15700000.0,46600000.0,24006000.0,-42289000.0,48971000.0,17100000.0,300000.0,2800000.0,19200000.0,17800000.0,9400000.0,58100000.0,-800000.0,0.0,0.0,0.0
,otherNonCashItems,13500000.0,45900000.0,-13400000.0,6500000.0,60600000.0,95600000.0,40400000.0,20700000.0,11700000.0,-6200000.0,-2600000.0,4100000.0,11400000.0,12300000.0,16000000.0,61100000.0,6400000.0,3900000.0,0.0,24806000.0,0.0,-200000.0,-8800000.0,-1700000.0,-11600000.0,-9300000.0,-8700000.0,-1600000.0,-1500000.0,13800000.0,4300000.0,6700000.0
,netCashProvidedByOperatingActivites,1752500000.0,1119200000.0,765100000.0,854200000.0,622100000.0,652600000.0,402300000.0,349900000.0,343000000.0,283100000.0,231800000.0,211500000.0,160600000.0,252300000.0,104700000.0,188800000.0,277200000.0,229000000.0,149683000.0,130309000.0,136229000.0,63700000.0,56400000.0,65600000.0,33600000.0,41500000.0,77800000.0,31000000.0,25600000.0,44100000.0,44300000.0,17200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,-217800000.0,-99000000.0,-81500000.0,-93600000.0,-51000000.0,-40000000.0,-25400000.0,-23500000.0,-32000000.0,-40700000.0,-33000000.0,-22800000.0,-29000000.0,-25300000.0,-45430000.0,-24319000.0,-14568000.0,-16600000.0,-14000000.0,-11300000.0,-10100000.0,-9400000.0,-7400000.0,-7000000.0,-5800000.0,-7700000.0,-7200000.0,-4700000.0
,acquisitionsNet,-324000000.0,-1267000000.0,-785000000.0,-376000000.0,-243000000.0,-250000000.0,-1918000000.0,-728000000.0,-344000000.0,-265000000.0,-80000000.0,-45000000.0,-241000000.0,-215000000.0,-81000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27400000.0,0.0,0.0,0.0,0.0,0.0,0.0,-16004000.0,-13957000.0,-25832000.0,-44000000.0,-33300000.0,-30200000.0,-23700000.0,-21900000.0,-28400000.0,-56800000.0,-42200000.0,-57200000.0,-33200000.0,-50600000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0,9100000.0,10000000.0,0.0,0.0,0.0,13753000.0,23449000.0,23233000.0,41300000.0,50300000.0,32000000.0,30700000.0,22300000.0,32700000.0,51500000.0,40000000.0,31500000.0,44600000.0,35400000.0
