Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,186000000.0,157000000.0,326000000.0,482000000.0,625000000.0
Short-term investments,48000000.0,43000000.0,57000000.0,67000000.0,5000000.0
Cash and short-term investments,48000000.0,43000000.0,57000000.0,67000000.0,5000000.0
Receivables,437000000.0,422000000.0,430000000.0,672000000.0,701000000.0
Inventories,441000000.0,370000000.0,469000000.0,772000000.0,727000000.0
Total current assets,20542000000.0,19929000000.0,20097000000.0,25719000000.0,27190000000.0
Property, Plant & Equipment Net,20047000000.0,19572000000.0,19469000000.0,24545000000.0,25138000000.0
Goodwill and Intangible Assets,0,0,0,479000000,1454000000
Long-term investments,178000000.0,114000000.0,51000000.0,43000000.0,77000000.0
Tax assets,112000000.0,49000000.0,50000000.0,26000000.0,19000000.0
Total non-current assets,6246000000.0,7305000000.0,7531000000.0,9450000000.0,7986000000.0
Total assets,21685000000.0,21497000000.0,21428000000.0,27866000000.0,29564000000.0
Payables,574000000.0,512000000.0,680000000.0,1039000000.0,856000000.0
Short-term debt,499000000.0,000000.0,212000000.0,150000000.0,832000000.0
Total current liabilities,1255000000.0,777000000.0,1049000000.0,1456000000.0,2033000000.0
Long-term debt,1984000000.0,2510000000.0,2476000000.0,3442000000.0,1482000000.0
Total debt,1984000000.0,2510000000.0,2476000000.0,3442000000.0,1482000000.0
Deferred revenue,,,,,
Tax Liabilities,3063000000.0,3658000000.0,3749000000.0,4959000000.0,5594000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,6246000000.0,7305000000.0,7531000000.0,9450000000.0,7986000000.0
Total liabilities,7501000000.0,8082000000.0,8580000000.0,10906000000.0,10019000000.0
Other comprehensive income,23000000.0,41000000.0,-6000000.0,-5000000.0,1000000.0
Retained earnings (deficit),-4100000000.0,-4690000000.0,-4750000000.0,-296000000.0,2353000000.0
Total shareholders equity,14184000000.0,13415000000.0,12848000000.0,16960000000.0,19545000000.0
Investments,178000000.0,114000000.0,51000000.0,43000000.0,77000000.0
Net Debt,2297000000,2353000000,2362000000,3110000000,1689000000
Other Assets,207000000,742000000,536000000,722000000,770000000
Other Liabilities,1041000000,1103000000,1092000000,1056000000,1036000000
