Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,4143000.0,6899000.0,11159000.0,12113000.0,434000.0,12422.0,33637.0,0.0,3311.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,4143000.0,6899000.0,11159000.0,12113000.0,434000.0,12422.0,33637.0,0.0,3311.0
Receivables,8201000.0,11330000.0,13972000.0,9153000.0,3300000.0,0.0,0.0,0.0,0.0
Inventories,3233000.0,4450000.0,3394000.0,1269000.0,23000.0,0.0,0.0,0.0,0.0
Total current assets,21812000.0,28482000.0,28589000.0,22719000.0,4018000.0,15284.0,37345.0,25000.0,28133.0
Property, Plant & Equipment Net,852000.0,1233000.0,1674000.0,745000.0,84000.0,6734.0,4421.0,6031.0,5544.0
Goodwill and Intangible Assets,9464000.0,11364000.0,11364000.0,11364000.0,2599000.0,23161.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,10384000.0,12665000.0,13091000.0,12145000.0,2703000.0,31895.0,4421.0,9006.0,8519.0
Total assets,32196000.0,41147000.0,41680000.0,34864000.0,6721000.0,47179.0,41766.0,34006.0,36652.0
Payables,11858000.0,13090000.0,12979000.0,5033000.0,1971000.0,156741.0,67580.0,17349.0,13444.0
Short-term debt,1036000.0,229000.0,218000.0,2878000.0,887000.0,515397.0,123400.0,12916.0,65000.0
Total current liabilities,18021000.0,24118000.0,19217000.0,11045000.0,4761000.0,3494568.0,933394.0,30265.0,663775.0
Long-term debt,3858000.0,416000.0,1150000.0,232000.0,0.0,0.0,0.0,0.0,0.0
Total debt,4894000.0,645000.0,1368000.0,3110000.0,887000.0,515397.0,123400.0,12916.0,65000.0
Deferred revenue,0.0,0.0,4997000.0,1990000.0,892000.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,58000.0,2905000.0,64000.0,394000.0,52000.0,0.0,0.0,0.0,0.0
Total non-current liabilities,4179000.0,1369000.0,1266000.0,277000.0,0.0,0.0,0.0,0.0,0.0
Total liabilities,22200000.0,25487000.0,20483000.0,11322000.0,4761000.0,3494568.0,933394.0,30265.0,663775.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-63510000.0,-56365000.0,-49143000.0,-39763000.0,-40819000.0,-15947107.0,-12132181.0,-10089403.0,-8542900.0
Total shareholders equity,9996000.0,15660000.0,21197000.0,23542000.0,1960000.0,-3447389.0,-891628.0,3741.0,-627123.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,751000.0,-6254000.0,-9791000.0,-9003000.0,453000.0,502975.0,89763.0,12916.0,61689.0
Other Assets,6235000.0,5803000.0,64000.0,184000.0,261000.0,2862.0,3708.0,25000.0,24822.0
Other Liabilities,5127000.0,10799000.0,6020000.0,3134000.0,1903000.0,2822430.0,742414.0,0.0,585331.0
