Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,15908000.0,20107000.0,1258000.0,1930000.0,5638000.0,9031000.0,7219000.0,18372000.0,22027000.0,683000.0
Short-term investments,63749000.0,70868000.0,26675000.0,32815000.0,42140000.0,55436000.0,65049000.0,68566000.0,48985000.0,30156000.0
Cash and short-term investments,79657000.0,90975000.0,27933000.0,34745000.0,47778000.0,64467000.0,72268000.0,86938000.0,71012000.0,30839000.0
Receivables,10876000.0,7608000.0,8740000.0,6511000.0,8506000.0,7108000.0,8768000.0,7832000.0,9812000.0,7117000.0
Inventories,2618000.0,2469000.0,3084000.0,3517000.0,4098000.0,3510000.0,3839000.0,3587000.0,2982000.0,1766000.0
Total current assets,96499000.0,103901000.0,44215000.0,48893000.0,65927000.0,83244000.0,90753000.0,103773000.0,88817000.0,44342000.0
Property Plant & Equipment Net,46086000.0,45332000.0,46034000.0,44469000.0,282974000.0,146542000.0,146590000.0,128430000.0,117275000.0,120461000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,28602000.0,30031000.0,33803000.0,30680000.0,32604000.0,62604000.0,0.0,53893000.0,48302000.0,46337000.0
Tax assets,1229000.0,1562000.0,2282000.0,4659000.0,1089000.0,452000.0,997000.0,6845000.0,3985000.0,6489000.0
Total non-current assets,432549000.0,414298000.0,395486000.0,383026000.0,366188000.0,259635000.0,237103000.0,218203000.0,199274000.0,190402000.0
Total assets,529048000.0,518199000.0,439701000.0,431919000.0,432115000.0,342879000.0,327856000.0,321976000.0,288091000.0,234744000.0
Payables,6037000.0,3545000.0,2415000.0,3252000.0,3347000.0,5028000.0,3845000.0,2447000.0,2187000.0,1363000.0
Short-term debt,4018000.0,4004000.0,3853000.0,815000.0,244000.0,234000.0,41000.0,37000.0,35000.0,9583000.0
Total current liabilities,16493000.0,10477000.0,18685000.0,10321000.0,16082000.0,8774000.0,7213000.0,10167000.0,4157000.0,12984000.0
Long-term debt,61780000.0,65816000.0,69853000.0,73223000.0,74215000.0,4459000.0,212000.0,253000.0,290000.0,325000.0
Total debt,65798000.0,69820000.0,73706000.0,74038000.0,74459000.0,4693000.0,253000.0,290000.0,325000.0,9908000.0
Deferred revenue,2863000.0,1118000.0,1529000.0,1525000.0,1164000.0,865000.0,1195000.0,2125000.0,2878000.0,3755000.0
Tax Liabilities,0.0,0.0,0.0,1237000.0,1703000.0,0.0,0.0,2484000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,81288000.0,90571000.0,100429000.0,94949000.0,95187000.0,14817000.0,14344000.0,9490000.0,7282000.0,7379000.0
Total liabilities,109752000.0,119957000.0,133826000.0,140285000.0,147494000.0,62297000.0,59264000.0,61362000.0,11439000.0,20363000.0
Other comprehensive income,336520000,320167000,229762000,216803000,212763000,210848000,198117000,194273000,-2191000.0,-2151000.0
Retained earnings (deficit),74647000.0,70392000.0,71947000.0,71389000.0,68439000.0,62785000.0,65550000.0,61109000.0,45215000.0,41040000.0
Total shareholders equity,419296000.0,398242000.0,305875000.0,291634000.0,284621000.0,280582000.0,268592000.0,260614000.0,236714000.0,174227000.0
Investments,92351000.0,100899000.0,60478000.0,63495000.0,74744000.0,118040000.0,65049000.0,122459000.0,97287000.0,76493000.0
Net Debt,49890000.0,49713000.0,72448000.0,72108000.0,68821000.0,-4338000.0,-6966000.0,-18082000.0,-70687000.0,-20931000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5011000.0,4620000.0
Other Liabilities,11971000.0,18909000.0,14712000.0,35015000.0,36225000.0,38706000.0,37707000.0,41705000.0,1935000.0,2038000.0
