date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,debtRepayment,-3338000000.0,-4877000000.0,-2284000000.0,-2001000000.0,-1528000000.0,-2077000000.0,-1087000000.0,-1045000000.0,-860000000.0,-260000000.0,-80000000.0,-330000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,11000000.0,9000000.0,0.0,48000000.0,89000000.0,138000000.0,260000000.0,35000000.0,51000000.0,101000000.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-185000000.0,-398000000.0,-210000000.0,-350000000.0,-250000000.0,-1005000000.0,0.0,0.0,0.0,-70000000.0,-20000000.0,-1000000.0,-494000000.0,-83000000.0,-280000000.0,-415000000.0,-428000000.0,-90000000.0,-66000000.0,-60000000.0,-110000000.0,-269000000.0,-200000000.0,0.0,0.0
,dividendsPaid,-9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-38000000.0,-57000000.0,-36000000.0,-34000000.0,-27000000.0,-16000000.0,-38000000.0,-93000000.0,-32000000.0,15000000.0,0.0,0.0,19000000.0,-191000000.0,14000000.0,0.0,0.0,-20000000.0,3000000.0,5000000.0,117000000.0,81000000.0,57000000.0,44000000.0,1194000000.0
,netCashUsedProvidedByFinancingActivities,-514000000.0,-31000000.0,-58000000.0,-434000000.0,-467000000.0,-583000000.0,284000000.0,1357000000.0,1131000000.0,802000000.0,-14000000.0,-288000000.0,-475000000.0,-222000000.0,-177000000.0,-277000000.0,-169000000.0,-76000000.0,151000000.0,87000000.0,-7000000.0,-194000000.0,-154000000.0,62000000.0,895000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-7000000.0,-6000000.0,-25000000.0,16000000.0,-29000000.0,-29000000.0,-36000000.0,-22000000.0,-9000000.0,-5000000.0,7000000.0,8000000.0,-18000000.0,20000000.0,12000000.0,-16000000.0,16000000.0,23000000.0,13000000.0,-12000000.0,-21000000.0,-4000000.0,21000000.0,-63000000.0,-19000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-157000000.0,40000000.0,-67000000.0,39000000.0,170000000.0,-183000000.0,-17000000.0,-541000000.0,671000000.0,-98000000.0,45000000.0,-260000000.0,-241000000.0,5000000.0,137000000.0,60000000.0,111000000.0,163000000.0,191000000.0,-12000000.0,-224000000.0,83000000.0,-398000000.0,-277000000.0,849000000.0
,cashAtEndOfPeriod,406000000.0,516000000.0,476000000.0,537000000.0,498000000.0,328000000.0,511000000.0,528000000.0,1069000000.0,398000000.0,496000000.0,451000000.0,711000000.0,952000000.0,947000000.0,810000000.0,750000000.0,689000000.0,526000000.0,335000000.0,347000000.0,571000000.0,488000000.0,886000000.0,1163000000.0
,cashAtBeginningOfPeriod,563000000.0,476000000.0,543000000.0,498000000.0,328000000.0,511000000.0,528000000.0,1069000000.0,398000000.0,496000000.0,451000000.0,711000000.0,952000000.0,947000000.0,810000000.0,750000000.0,639000000.0,526000000.0,335000000.0,347000000.0,571000000.0,488000000.0,886000000.0,1163000000.0,314000000.0
,operatingCashFlow,641000000.0,604000000.0,536000000.0,747000000.0,855000000.0,638000000.0,523000000.0,229000000.0,-294000000.0,351000000.0,263000000.0,223000000.0,396000000.0,374000000.0,482000000.0,608000000.0,436000000.0,441000000.0,247000000.0,146000000.0,171000000.0,607000000.0,-57000000.0,248000000.0,368000000.0
,capitalExpenditure,-263000000.0,-329000000.0,-313000000.0,-294000000.0,-227000000.0,-229000000.0,-258000000.0,-226000000.0,-160000000.0,-163000000.0,-231000000.0,-182000000.0,-138000000.0,-112000000.0,-212000000.0,-167000000.0,-162000000.0,-159000000.0,-81000000.0,-141000000.0,-324000000.0,-355000000.0,-367000000.0,-309000000.0,-423000000.0
,freeCashFlow,378000000.0,275000000.0,223000000.0,453000000.0,628000000.0,409000000.0,265000000.0,3000000.0,-454000000.0,188000000.0,32000000.0,41000000.0,258000000.0,262000000.0,270000000.0,441000000.0,274000000.0,282000000.0,166000000.0,5000000.0,-153000000.0,252000000.0,-424000000.0,-61000000.0,-55000000.0
