date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY,1989-06-30_FY
,purchasesOfInvestments,-77190000000.0,-57697000000.0,-137380000000.0,-176905000000.0,-129758000000.0,-98729000000.0,-72690000000.0,-75396000000.0,-57250000000.0,-35993000000.0,-30168000000.0,-36850000000.0,-20954000000.0,-36308000000.0,-51117000000.0,-68045000000.0,-92495000000.0,-89621000000.0,-89386000000.0,-66346000000.0,-43158000000.0,-36441000000.0,-4828000000.0,-921000000.0,-1551000000.0,-651000000.0,-860000000.0,-723000000.0,-284300000.0,-76600000.0,-94500000.0,-15700000.0
,salesMaturitiesOfInvestments,84170000000.0,58237000000.0,143937000000.0,164394000000.0,115341000000.0,85861000000.0,65366000000.0,57594000000.0,45275000000.0,23803000000.0,22578000000.0,25997000000.0,27729000000.0,46187000000.0,58230000000.0,84091000000.0,90863000000.0,84362000000.0,79311000000.0,58715000000.0,32110000000.0,25754000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-1241000000.0,0.0,-98000000.0,-197000000.0,203000000.0,-466000000.0,-87000000.0,-168000000.0,-394000000.0,0.0,-1502000000.0,-930000000.0,-127000000.0,-376000000.0,3117000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1598000000.0,-1669000000.0,-625000000.0,-230000000.0,-64000000.0,-17000000.0,-40700000.0,-39700000.0,-18100000.0,-39900000.0
,netCashUsedForInvestingActivites,-12223000000.0,-15773000000.0,-6061000000.0,-46781000000.0,-23950000000.0,-23001000000.0,-18833000000.0,-23811000000.0,-24786000000.0,-14616000000.0,-11314000000.0,-15770000000.0,-4587000000.0,6089000000.0,8003000000.0,15027000000.0,-2745000000.0,-7213000000.0,-10845000000.0,-8734000000.0,-11927000000.0,-11191000000.0,-7272000000.0,-3089000000.0,-2670000000.0,-1376000000.0,-1202000000.0,-976000000.0,-641600000.0,-380700000.0,-270700000.0,-145000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-5518000000.0,-4000000000.0,-10060000000.0,-7922000000.0,-2796000000.0,-1500000000.0,-3888000000.0,-1346000000.0,0.0,-814000000.0,-2986000000.0,-228000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,1343000000.0,1142000000.0,1002000000.0,772000000.0,668000000.0,634000000.0,607000000.0,931000000.0,1913000000.0,2422000000.0,2311000000.0,579000000.0,3494000000.0,6782000000.0,2101000000.0,3109000000.0,2748000000.0,2120000000.0,1497000000.0,1620000000.0,2717000000.0,2116000000.0,959000000.0,1724000000.0,504000000.0,332000000.0,431000000.0,436000000.0,265100000.0,179700000.0,109800000.0,6300000.0
,commonStockRepurchased,-22968000000.0,-19543000000.0,-10721000000.0,-11788000000.0,-15969000000.0,-14443000000.0,-7316000000.0,-5360000000.0,-5029000000.0,-11555000000.0,-11269000000.0,-9353000000.0,-12533000000.0,-27575000000.0,-19207000000.0,-8057000000.0,-3383000000.0,-6486000000.0,-6069000000.0,-7441000000.0,-4896000000.0,-2950000000.0,-2468000000.0,-3101000000.0,-1261000000.0,-649000000.0,-348000000.0,-250000000.0,-135000000.0,-197000000.0,-46700000.0,0.0
,dividendsPaid,-15137000000.0,-13811000000.0,-12699000000.0,-11845000000.0,-11006000000.0,-9882000000.0,-8879000000.0,-7455000000.0,-6385000000.0,-5180000000.0,-4578000000.0,-4468000000.0,-4015000000.0,-3805000000.0,-3545000000.0,-36112000000.0,-1729000000.0,-857000000.0,0.0,0.0,-13000000.0,-28000000.0,-28000000.0,-15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-3751000000.0,-675000000.0,-971000000.0,-190000000.0,-369000000.0,950000000.0,232000000.0,199000000.0,93000000.0,-23000000.0,55000000.0,33000000.0,120000000.0,54000000.0,89000000.0,-18000000.0,0.0,0.0,0.0,235000000.0,0.0,3107000000.0,2091000000.0,891000000.0,352000000.0,179000000.0,0.0,0.0,0.0,100000.0,0.0,14000000.0
,netCashUsedProvidedByFinancingActivities,-46031000000.0,-36887000000.0,-33590000000.0,8408000000.0,-8393000000.0,-9080000000.0,-8394000000.0,-8148000000.0,-9408000000.0,-8376000000.0,-13291000000.0,-7463000000.0,-12934000000.0,-24544000000.0,-20562000000.0,-41078000000.0,-2364000000.0,-5223000000.0,-4572000000.0,-5586000000.0,-2192000000.0,2245000000.0,554000000.0,-501000000.0,-405000000.0,-138000000.0,83000000.0,186000000.0,119000000.0,-4300000.0,43500000.0,25500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-201000000.0,-115000000.0,50000000.0,19000000.0,-67000000.0,-73000000.0,-139000000.0,-8000000.0,-104000000.0,103000000.0,-39000000.0,-67000000.0,137000000.0,56000000.0,18000000.0,-7000000.0,27000000.0,61000000.0,2000000.0,-26000000.0,29000000.0,52000000.0,-29000000.0,6000000.0,-5000000.0,9000000.0,-10000000.0,-62000000.0,-10100000.0,-2000000.0,2800000.0,-1100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2220000000.0,-590000000.0,4283000000.0,1153000000.0,915000000.0,-3074000000.0,4865000000.0,-3134000000.0,-2672000000.0,4105000000.0,-571000000.0,-4263000000.0,4228000000.0,-603000000.0,1863000000.0,-9453000000.0,9544000000.0,3422000000.0,-906000000.0,-924000000.0,-129000000.0,1136000000.0,133000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,13576000000.0,11356000000.0,11946000000.0,7663000000.0,6510000000.0,5595000000.0,8669000000.0,3804000000.0,6938000000.0,9610000000.0,5505000000.0,6076000000.0,10339000000.0,6111000000.0,6714000000.0,4851000000.0,15982000000.0,6438000000.0,3016000000.0,3922000000.0,4846000000.0,4975000000.0,3839000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,11356000000.0,11946000000.0,7663000000.0,6510000000.0,5595000000.0,8669000000.0,3804000000.0,6938000000.0,9610000000.0,5505000000.0,6076000000.0,10339000000.0,6111000000.0,6714000000.0,4851000000.0,14304000000.0,6438000000.0,3016000000.0,3922000000.0,4846000000.0,4975000000.0,3839000000.0,3706000000.0,2601000000.0,1962000000.0,1477000000.0,1013000000.0,791000000.0,417200000.0,246300000.0,192400000.0,90500000.0
,operatingCashFlow,60675000000.0,52185000000.0,43884000000.0,39507000000.0,33325000000.0,29080000000.0,32231000000.0,28833000000.0,31626000000.0,26994000000.0,24073000000.0,19037000000.0,21612000000.0,17796000000.0,14404000000.0,16605000000.0,14626000000.0,15797000000.0,14509000000.0,13422000000.0,13961000000.0,10030000000.0,6880000000.0,4689000000.0,3719000000.0,1990000000.0,1593000000.0,1074000000.0,907000000.0,557900000.0,278300000.0,222500000.0
,capitalExpenditure,-15441000000.0,-13925000000.0,-11632000000.0,-8129000000.0,-8343000000.0,-5944000000.0,-5485000000.0,-4257000000.0,-2305000000.0,-2355000000.0,-1977000000.0,-3119000000.0,-3182000000.0,-2264000000.0,-1578000000.0,-812000000.0,-1109000000.0,-891000000.0,-770000000.0,-1103000000.0,-879000000.0,-583000000.0,-656000000.0,-499000000.0,-494000000.0,-495000000.0,-278000000.0,-236000000.0,-316600000.0,-264400000.0,-158100000.0,-89400000.0
,freeCashFlow,45234000000.0,38260000000.0,32252000000.0,31378000000.0,24982000000.0,23136000000.0,26746000000.0,24576000000.0,29321000000.0,24639000000.0,22096000000.0,15918000000.0,18430000000.0,15532000000.0,12826000000.0,15793000000.0,13517000000.0,14906000000.0,13739000000.0,12319000000.0,13082000000.0,9447000000.0,6224000000.0,4190000000.0,3225000000.0,1495000000.0,1315000000.0,838000000.0,590400000.0,293500000.0,120200000.0,133100000.0
