Date,2017-09,2016-09,2015-09,2014-09,2013-09
Depreciation & Amortization,240000000.0,207000000.0,133000000.0,126000000.0,114000000.0
Stock-based compensation,89000000.0,101000000.0,50000000.0,44000000.0,35000000.0
Operating Cash Flow,475000000.0,275000000.0,269000000.0,207000000.0,165000000.0
Capital Expenditure,-55000000.0,-49000000.0,-44000000.0,-39000000.0,-37000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,0,0,1000000,41000000,0
Investing Cash flow,-94000000.0,-1414000000.0,-403000000.0,-336000000.0,-37000000.0
Issuance (repayment) of debt,-856000000.0,-2330000000.0,-143000000.0,-270000000.0,-378000000.0
Issuance (buybacks) of shares,000000.0,000000.0,-75000000.0,000000.0,000000.0
Dividend payments,,,,,
Financing Cash Flow,-425000000.0,1073000000.0,228000000.0,35000000.0,-76000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,-45000000.0,-67000000.0,94000000.0,-94000000.0,52000000.0
Free Cash Flow,420000000.0,226000000.0,225000000.0,167000000.0,128000000.0
Net Cash/Marketcap,,,,,
