date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-03-03_FY,2011-02-26_FY,2010-02-27_FY,2009-02-28_FY,2008-03-01_FY,2007-03-03_FY,2006-02-25_FY,2005-02-26_FY,2004-02-28_FY,2003-03-01_FY,2002-03-02_FY,2001-03-03_FY,2000-02-26_FY,1999-02-27_FY,1998-02-28_FY,1997-03-01_FY,1996-03-02_FY,1995-02-25_FY,1994-02-26_FY,1993-02-28_FY,1992-02-29_FY,1991-02-28_FY,1990-02-28_FY
,salesMaturitiesOfInvestments,546000000.0,0.0,0.0,0.0,0.0,0.0,1580000000.0,0.0,0.0,0.0,0.0,0.0,246000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-1000000.0,1326000000.0,3605000000.0,6015000000.0,3438000000.0,3511000000.0,34000000.0,-14000000.0,333000000.0,1828000000.0,1635000000.0,98000000.0,-119000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49800000.0,0.0,0.0,0.0,0.0,-1100000.0,400000.0,-100000.0,200000.0
,netCashUsedForInvestingActivites,-788000000.0,-895000000.0,508000000.0,-1002000000.0,-877000000.0,-526000000.0,-1712000000.0,-517000000.0,-538000000.0,-724000000.0,-569000000.0,-540000000.0,-3573000000.0,1464000000.0,-780000000.0,-754000000.0,-1166000000.0,-543000000.0,-659000000.0,-965000000.0,-1029800000.0,-400100000.0,-249600000.0,-22300000.0,-20400000.0,-158500000.0,-192000000.0,-63500000.0,-76000000.0,-24800000.0,-20000000.0,-8000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1916000000.0,-15000000.0,-546000000.0,-46000000.0,-394000000.0,-28000000.0,-24000000.0,-2033000000.0,-1614000000.0,-3412000000.0,-3120000000.0,-5342000000.0,0.0,-4353000000.0,-84000000.0,-69000000.0,-371000000.0,-17000000.0,-2000000.0,-20000000.0,-17625000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,28000000.0,48000000.0,38000000.0,0.0,0.0,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,83000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14900000.0,0.0,0.0,0.0,0.0,4900000.0,91200000.0,0.0,100000.0
,commonStockRepurchased,-312000000.0,-955000000.0,-1467000000.0,-1841000000.0,-527000000.0,-1008000000.0,0.0,171000000.0,-97000000.0,-1433000000.0,-1014000000.0,138000000.0,0.0,-3315000000.0,-382000000.0,-480000000.0,56000000.0,14000000.0,40000000.0,48000000.0,235400000.0,-365200000.0,18200000.0,0.0,2700000.0,3100000.0,232400000.0,86500000.0,-37500000.0,0.0,0.0,0.0
,dividendsPaid,-568000000.0,-527000000.0,-497000000.0,-409000000.0,-505000000.0,-499000000.0,-251000000.0,-233000000.0,-224000000.0,-228000000.0,-237000000.0,-234000000.0,-223000000.0,-204000000.0,-174000000.0,-151000000.0,-137000000.0,-130000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-1000000.0,492000000.0,162000000.0,193000000.0,12000000.0,2000000.0,2585000000.0,1749000000.0,2662000000.0,3193000000.0,7054000000.0,-17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0,0.0,0.0,600000.0,-200000.0,1900000.0,0.0
,netCashUsedProvidedByFinancingActivities,-876000000.0,-1498000000.0,-2018000000.0,-2297000000.0,-1418000000.0,-1536000000.0,-223000000.0,319000000.0,-211000000.0,-2478000000.0,-1357000000.0,-348000000.0,737000000.0,-3378000000.0,-513000000.0,-641000000.0,-459000000.0,-133000000.0,45000000.0,495000000.0,217800000.0,-395200000.0,-147200000.0,-89800000.0,44100000.0,700000.0,314200000.0,242400000.0,1400000.0,104300000.0,1600000.0,-3200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-1000000.0,-14000000.0,25000000.0,10000000.0,-38000000.0,-52000000.0,-44000000.0,-4000000.0,5000000.0,13000000.0,10000000.0,19000000.0,122000000.0,-12000000.0,27000000.0,9000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3270000000.0,171000000.0,884000000.0,-1133000000.0,272000000.0,-757000000.0,-52000000.0,852000000.0,627000000.0,96000000.0,-723000000.0,1328000000.0,-940000000.0,233000000.0,457000000.0,327000000.0,225000000.0,686000000.0,53000000.0,1108000000.0,-3800000.0,-35100000.0,265700000.0,0.0,3400000.0,-58300000.0,84800000.0,52700000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,5625000000.0,2151000000.0,1985000000.0,1107000000.0,2248000000.0,1675000000.0,2432000000.0,2678000000.0,1826000000.0,1199000000.0,1103000000.0,1826000000.0,498000000.0,1438000000.0,1138000000.0,681000000.0,2825000000.0,2600000000.0,1908000000.0,1855000000.0,747200000.0,750900000.0,785700000.0,0.0,89400000.0,86700000.0,144800000.0,59700000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,2355000000.0,1980000000.0,1101000000.0,2240000000.0,1976000000.0,2432000000.0,2484000000.0,1826000000.0,1199000000.0,1103000000.0,1826000000.0,498000000.0,1438000000.0,1205000000.0,681000000.0,354000000.0,2600000000.0,1914000000.0,1855000000.0,747000000.0,751000000.0,786000000.0,520000000.0,89800000.0,86000000.0,145000000.0,60000000.0,7000000.0,112800000.0,27100000.0,23800000.0,800000.0
,operatingCashFlow,4927000000.0,2565000000.0,2408000000.0,2141000000.0,2557000000.0,1343000000.0,1935000000.0,1094000000.0,1380000000.0,3293000000.0,1190000000.0,2206000000.0,1877000000.0,2025000000.0,1762000000.0,1695000000.0,1841000000.0,1361000000.0,667000000.0,1578000000.0,808200000.0,760200000.0,662400000.0,542400000.0,-20400000.0,99500000.0,-37400000.0,-126200000.0,-31000000.0,6300000.0,21600000.0,34200000.0
,capitalExpenditure,-713000000.0,-743000000.0,-819000000.0,-688000000.0,-582000000.0,-649000000.0,-561000000.0,-547000000.0,-705000000.0,-766000000.0,-744000000.0,-615000000.0,-1303000000.0,-797000000.0,-733000000.0,-648000000.0,-502000000.0,-545000000.0,-284000000.0,-97000000.0,-657706000.0,-361000000.0,-165700000.0,-72100000.0,-87600000.0,-126200000.0,-118100000.0,-101400000.0,-74900000.0,-25300000.0,-20300000.0,-9700000.0
,freeCashFlow,4214000000.0,1822000000.0,1589000000.0,1453000000.0,1977000000.0,694000000.0,1374000000.0,547000000.0,675000000.0,2527000000.0,446000000.0,1591000000.0,574000000.0,1228000000.0,1029000000.0,1047000000.0,1339000000.0,816000000.0,-58000000.0,951000000.0,150500000.0,399200000.0,496700000.0,470300000.0,-108000000.0,-26700000.0,-155500000.0,-227600000.0,-105900000.0,-19000000.0,1300000.0,24500000.0
