Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31
Cash and cash equivalents,3740664.0,5733886.0,7137859.0,9403965.0,354749.0,1958603.0,200485.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,3740664.0,5733886.0,7137859.0,9403965.0,354749.0,1958603.0,200485.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,38036.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,4515160.0,5998533.0,2830395.0,9552239.0,766349.0,1893531.0,200485.0
Property, Plant & Equipment Net,56871.0,5770.0,9161.0,7649.0,13669.0,0.0,0.0
Goodwill and Intangible Assets,191684.0,251099.0,203800.0,172895.0,133090.0,70781.0,57643.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,248555.0,256869.0,4571511.0,180544.0,146759.0,156243.0,57643.0
Total assets,4763715.0,6255402.0,7401906.0,9732783.0,913108.0,2049774.0,258128.0
Payables,161348.0,49912.0,77530.0,73015.0,66191.0,1830.0,0.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,1298961.0,811309.0,852371.0,658013.0,122219.0,8674.0,0.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,1303025.0,1403293.0,1183035.0,1396005.0,1538300.0,1667200.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1237850.0,1333128.0,1183035.0,1396005.0,1708300.0,1667200.0,0.0
Total liabilities,2536811.0,2144437.0,2035406.0,2054018.0,1830519.0,1675874.0,0.0
Other comprehensive income,-339888.0,-40625.0,-605539.0,155460.0,19647.0,-8882.0,-25004.0
Retained earnings (deficit),-13425879.0,-8973082.0,-7152633.0,-5601367.0,-4061730.0,-2741890.0,-2155657.0
Total shareholders equity,2226904.0,4110965.0,5366500.0,7678765.0,-917411.0,373900.0,258128.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-3740664.0,-5733886.0,-7137859.0,-9403965.0,-354749.0,-1958603.0,-200485.0
Other Assets,736460.0,264647.0,-4307464.0,148274.0,411600.0,-65072.0,0.0
Other Liabilities,1137613.0,761397.0,774841.0,584998.0,56028.0,6844.0,0.0
