Date,2018-03,2017-03,2016-03,2015-03,2014-03
Depreciation & Amortization,,,,,
Stock-based compensation,,,,,
Operating Cash Flow,,,,,
Capital Expenditure,-6000000.0,-2000000.0,-2000000.0,000000.0,000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,0,2000000,0,0,0
Investing Cash flow,-16000000.0,-22000000.0,-26000000.0,000000.0,000000.0
Issuance (repayment) of debt,-105000000.0,-224000000.0,-96000000.0,000000.0,000000.0
Issuance (buybacks) of shares,-0000000.0,-0000000.0,-0000000.0,000000.0,000000.0
Dividend payments,,,,,
Financing Cash Flow,3000000.0,-35000000.0,41000000.0,000000.0,000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,-13000000.0,-57000000.0,15000000.0,000000.0,000000.0
Free Cash Flow,9000000.0,20000000.0,17000000.0,000000.0,000000.0
Net Cash/Marketcap,,,,,
