date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-01-26_FY,2007-01-27_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-01-25_FY,2002-01-26_FY,2001-01-27_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-01-25_FY,1996-01-27_FY,1995-01-28_FY
,netCashUsedForInvestingActivites,-578597000.0,-1461971000.0,-623552000.0,-1012736000.0,-1214878000.0,-1063115000.0,-954637000.0,-1035600000.0,-1276800000.0,-811000000.0,-647600000.0,-560300000.0,-568587000.0,-526200000.0,-377300000.0,-485600000.0,-428500000.0,-465569000.0,-396200000.0,-454800000.0,-270900000.0,-238600000.0,-198300000.0,-209900000.0,54300000.0,-487600000.0,-127800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1418358000.0,0.0,-7115000.0,-3138000.0,-425584000.0,0.0,-416357000.0,-4297000.0,-1370000.0,-2299000.0,-3118000.0,-393573000.0,0.0,-1854000.0,-1712000.0,-100000000.0,-5002000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,211189000.0,232106000.0,255241000.0,133687000.0,164190000.0,132033000.0,143005000.0,146495000.0,133771000.0,218999000.0,176159000.0,169862000.0,142154000.0,134109000.0,260197000.0,102438000.0,96861000.0,0.0,0.0,0.0,0.0,0.0,0.0,15500000.0,0.0,0.0,0.0
,commonStockRepurchased,-201500000.0,-1319886000.0,-2151756000.0,-1510894000.0,-1535808000.0,-1696264000.0,-1650704000.0,-1324600000.0,-1211300000.0,-1101800000.0,-1017200000.0,-774900000.0,-751097000.0,-806100000.0,-297000000.0,-501300000.0,-497700000.0,-520746000.0,-447800000.0,-359000000.0,-444100000.0,-583500000.0,-322600000.0,-245200000.0,34400000.0,1000000.0,-18500000.0
,dividendsPaid,-278256000.0,-1071562000.0,-922596000.0,-764040000.0,-650988000.0,-544271000.0,-465902000.0,-393800000.0,-323900000.0,-275000000.0,-229300000.0,-197700000.0,-176749000.0,-151500000.0,-122900000.0,-105300000.0,-83400000.0,-68889000.0,-60000000.0,-48300000.0,-44700000.0,-42700000.0,-41700000.0,-43500000.0,-35000000.0,-44900000.0,-48700000.0
,otherFinancingActivites,0.0,-23423000.0,-23129000.0,-22412000.0,624884000.0,64680000.0,80941000.0,574553000.0,59646000.0,41117000.0,0.0,0.0,18879000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,3228262000.0,-2414871000.0,-3097481000.0,-2297346000.0,-1586877000.0,-2195427000.0,-1559542000.0,-1143800000.0,-1475600000.0,-1335700000.0,-1223900000.0,-583800000.0,-768821000.0,-952700000.0,-418000000.0,-503700000.0,-587600000.0,-546824000.0,-509100000.0,-99700000.0,-523900000.0,-428900000.0,-387600000.0,-300400000.0,-453300000.0,414400000.0,6700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-3175000.0,-95674000.0,113086000.0,9272000.0,-96675000.0,-150161000.0,-73100000.0,11700000.0,-3900000.0,22200000.0,33200000.0,-96249000.0,-6200000.0,-8700000.0,-10200000.0,-3000000.0,-4034000.0,-3800000.0,2400000.0,-1200000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,7252818000.0,186523000.0,271752000.0,-171372000.0,834376000.0,-398302000.0,344029000.0,337800000.0,304800000.0,-234600000.0,127100000.0,1161100000.0,-279085000.0,-124100000.0,391000000.0,158500000.0,60800000.0,-245927000.0,-400000.0,360200000.0,-239200000.0,-89500000.0,56900000.0,0.0,265500000.0,160500000.0,-16500000.0
,cashAtEndOfPeriod,10469570000.0,3216752000.0,3030229000.0,2758477000.0,2929849000.0,2095473000.0,2493775000.0,2149800000.0,1811800000.0,1507400000.0,1742100000.0,1615100000.0,453527000.0,732900000.0,857000000.0,465500000.0,306800000.0,246403000.0,492600000.0,493200000.0,132800000.0,371500000.0,460900000.0,0.0,474500000.0,202500000.0,41500000.0
,cashAtBeginningOfPeriod,3216752000.0,3030229000.0,2758477000.0,2929849000.0,2095473000.0,2493775000.0,2149746000.0,1812000000.0,1507000000.0,1742000000.0,1615000000.0,454000000.0,732612000.0,857000000.0,466000000.0,307000000.0,246000000.0,492330000.0,493000000.0,133000000.0,372000000.0,461000000.0,404000000.0,474700000.0,209000000.0,42000000.0,58000000.0
,operatingCashFlow,4561889000.0,4066540000.0,4088459000.0,3025624000.0,3626859000.0,2956915000.0,3008369000.0,2590300000.0,3045600000.0,1916000000.0,1976500000.0,2271900000.0,1154572000.0,1361100000.0,1195000000.0,1158000000.0,1079800000.0,770500000.0,908600000.0,912400000.0,556800000.0,578000000.0,642800000.0,440000000.0,664500000.0,233600000.0,104500000.0
,capitalExpenditure,0.0,-1223116000.0,-1125139000.0,-1057617000.0,-1024747000.0,-889380000.0,-911522000.0,-946678000.0,-978228000.0,-803330000.0,-707100000.0,-429300000.0,-582932000.0,-527000000.0,-378000000.0,-495900000.0,-429100000.0,-409037000.0,-396700000.0,-449400000.0,-257000000.0,-238600000.0,-207700000.0,-225600000.0,-119200000.0,-111800000.0,-127800000.0
,freeCashFlow,4561889000.0,2843424000.0,2963320000.0,1968007000.0,2599788000.0,2010431000.0,2096847000.0,1643600000.0,2067400000.0,1112700000.0,1269400000.0,1842600000.0,571640000.0,834100000.0,817000000.0,662100000.0,650700000.0,361463000.0,511900000.0,463000000.0,299800000.0,339400000.0,435100000.0,214400000.0,545300000.0,121800000.0,-23300000.0
