date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY
,salesMaturitiesOfInvestments,7608000000.0,206000000.0,766000000.0,584000000.0,2686000000.0,739000000.0,1533000000.0,1117000000.0,1019000000.0,844000000.0,0.0,157000000.0,609000000.0,117000000.0,0.0,1000000.0,350000000.0,456000000.0,87000000.0,524000000.0,529000000.0,1240000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,87000000.0,58000000.0,154000000.0,111000000.0,31000000.0,25000000.0,48000000.0,14000000.0,-55000000.0,-10000000.0,10000000.0,-63000000.0,8000000.0,189000000.0,12000000.0,-72000000.0,-44000000.0,13000000.0,124000000.0,-427000000.0,-17000000.0,41000000.0,30000000.0,10000000.0,8000000.0,26000000.0,252000000.0,103000000.0,-700000.0,-600800000.0,-51900000.0,-48100000.0
,netCashUsedForInvestingActivites,-9238000000.0,-4563000000.0,-4393000000.0,-5366000000.0,-2155000000.0,-3955000000.0,-2463000000.0,-2756000000.0,-1962000000.0,-1498000000.0,-2026000000.0,-1008000000.0,1598000000.0,-625000000.0,-361000000.0,-460000000.0,-220000000.0,-260000000.0,-1109000000.0,-2696000000.0,-3396000000.0,-3902000000.0,-2791000000.0,-2324000000.0,-1941000000.0,-888000000.0,-495000000.0,-1510000000.0,-1326800000.0,-3039100000.0,-2171700000.0,-1974100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-8559000000.0,-3320000000.0,-3052000000.0,-1258000000.0,-1709000000.0,-2558000000.0,-2928000000.0,-1461000000.0,-2864000000.0,-4172000000.0,-3722000000.0,-2891000000.0,-1596000000.0,-1480000000.0,-600000000.0,-1615000000.0,-1452000000.0,-650000000.0,-734000000.0,-173000000.0,-1187000000.0,-2099000000.0,-431000000.0,-307000000.0,-196000000.0,-440000000.0,-572000000.0,-547000000.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,33000000.0,28000000.0,131000000.0,318000000.0,38000000.0,35000000.0,4000000.0,1000000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-344000000.0,-2027000000.0,-1575000000.0,-1677000000.0,-2601000000.0,-2200000000.0,-1100000000.0,-250000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42000000.0,0.0,-502000000.0,-790000000.0,-885000000.0,-354000000.0,-379000000.0,-66000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-260000000.0,-980000000.0,-909000000.0,-731000000.0,-509000000.0,-359000000.0,-251000000.0,-102000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19000000.0,-39000000.0,-40000000.0,-40000000.0,-42000000.0,-43000000.0,-43000000.0,-44000000.0,-120000000.0,-120000000.0,-120000000.0,-138500000.0,-89400000.0,-83800000.0,-113600000.0
,otherFinancingActivites,22952000000.0,1697000000.0,65000000.0,2936000000.0,559000000.0,1029000000.0,1039000000.0,493000000.0,2109000000.0,206000000.0,71000000.0,-94000000.0,988000000.0,-645000000.0,-6000000.0,2150000000.0,-35000000.0,-405000000.0,-12000000.0,-17000000.0,0.0,0.0,34000000.0,84000000.0,0.0,0.0,0.0,748000000.0,1918400000.0,2265700000.0,2627000000.0,822700000.0
,netCashUsedProvidedByFinancingActivities,19356000000.0,-2880000000.0,-1726000000.0,-730000000.0,-4260000000.0,-4088000000.0,-3240000000.0,-1320000000.0,-755000000.0,-1571000000.0,-2521000000.0,-19000000.0,1716000000.0,-120000000.0,-606000000.0,830000000.0,636000000.0,548000000.0,583000000.0,3306000000.0,239000000.0,1652000000.0,-91000000.0,-177000000.0,-581000000.0,-591000000.0,-688000000.0,308000000.0,1779900000.0,2176300000.0,2543200000.0,709100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,6325000000.0,982000000.0,895000000.0,-948000000.0,790000000.0,-116000000.0,-756000000.0,428000000.0,-241000000.0,-235000000.0,-1715000000.0,352000000.0,1607000000.0,614000000.0,26000000.0,545000000.0,-707000000.0,741000000.0,-241000000.0,846000000.0,-259000000.0,128000000.0,47000000.0,415000000.0,-483000000.0,-88000000.0,-69000000.0,122000000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,10055000000.0,3730000000.0,2748000000.0,1814000000.0,2762000000.0,1972000000.0,2088000000.0,2844000000.0,2416000000.0,2657000000.0,2892000000.0,4607000000.0,4255000000.0,2648000000.0,2034000000.0,2008000000.0,1463000000.0,2710000000.0,1969000000.0,2210000000.0,1364000000.0,1252000000.0,1124000000.0,1077000000.0,662000000.0,1145000000.0,1233000000.0,1302000000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,3730000000.0,2748000000.0,1853000000.0,2762000000.0,1972000000.0,2088000000.0,2844000000.0,2416000000.0,2657000000.0,2892000000.0,4607000000.0,4255000000.0,2648000000.0,2034000000.0,2008000000.0,1463000000.0,2170000000.0,1969000000.0,2210000000.0,1364000000.0,1623000000.0,1124000000.0,1077000000.0,662000000.0,1145000000.0,1233000000.0,1302000000.0,1180000000.0,50400000.0,763700000.0,68500000.0,529700000.0
,operatingCashFlow,-3793000000.0,8425000000.0,7014000000.0,5148000000.0,7205000000.0,7927000000.0,4947000000.0,4504000000.0,2476000000.0,2834000000.0,2832000000.0,1379000000.0,-1707000000.0,1359000000.0,993000000.0,175000000.0,-1123000000.0,453000000.0,285000000.0,236000000.0,2898000000.0,2378000000.0,2929000000.0,2916000000.0,2039000000.0,1391000000.0,1114000000.0,1324000000.0,676900000.0,149500000.0,323800000.0,803800000.0
,capitalExpenditure,-1899000000.0,-4936000000.0,-5168000000.0,-3891000000.0,-3391000000.0,-2945000000.0,-2249000000.0,-2568000000.0,-1968000000.0,-1254000000.0,-1342000000.0,-1202000000.0,-1522000000.0,-1036000000.0,-413000000.0,-814000000.0,-760000000.0,-744000000.0,-1286000000.0,-2793000000.0,-4060000000.0,-3289000000.0,-2819000000.0,-2291000000.0,-1948000000.0,-936000000.0,-626000000.0,-1205000000.0,-1413100000.0,-2481000000.0,-2144600000.0,-1689500000.0
,freeCashFlow,-5692000000.0,3489000000.0,1846000000.0,1257000000.0,3814000000.0,4982000000.0,2698000000.0,1936000000.0,508000000.0,1580000000.0,1490000000.0,177000000.0,-3229000000.0,323000000.0,580000000.0,-639000000.0,-1883000000.0,-291000000.0,-1001000000.0,-2557000000.0,-1162000000.0,-911000000.0,110000000.0,625000000.0,91000000.0,455000000.0,488000000.0,119000000.0,-736200000.0,-2331500000.0,-1820800000.0,-885700000.0
