date,,2021-06-30_FY,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY
,otherInvestingActivites,-18541000.0,159587000.0,33000.0,31091000.0,207605000.0,1325691000.0,59227000.0,75218000.0,318820000.0,282327000.0,306223000.0,255458000.0,218016000.0,18843000.0,89782875.0,44000000.0,485053.0,0.0,-2018896.0,121824.0,126498.0,-417270.0,-100000.0,0.0,0.0,0.0,0.0,-100000.0,100000.0,600000.0,1000000.0,500000.0
,netCashUsedForInvestingActivites,-116737000.0,-152859000.0,-5595000.0,-10590000.0,-200116000.0,-1009513000.0,-51202000.0,-84801000.0,-309442000.0,-271356000.0,-306263000.0,-480538000.0,-154094000.0,-19378000.0,-152391307.0,-44174820.0,-8101941.0,-232378.0,-2042963.0,86898.0,-2318956.0,-6078387.0,200000.0,-2900000.0,-2300000.0,-1300000.0,-400000.0,-5000000.0,100000.0,600000.0,800000.0,-700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-305000000.0,-115000000.0,-370000000.0,-250000000.0,-95000000.0,-75000000.0,0.0,0.0,0.0,-326100000.0,-42868000.0,-56856000.0,-797000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,775000.0,1120000.0,473771000.0,271536000.0,0.0,276839000.0,235707000.0,111796000.0,122525982.0,58630310.0,973012.0,738177.0,15117990.0,38409.0,23850.0,1827125.0,100000.0,6500000.0,200000.0,2900000.0,4100000.0,6900000.0,2000000.0,0.0,200000.0,0.0
,commonStockRepurchased,-1465000.0,-4180000.0,-1595000.0,-4042000.0,-2426000.0,-353000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5516000.0,0.0,0.0,0.0,0.0,0.0,0.0,-53242.0,0.0,-400000.0,-700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-76099000.0,-71471000.0,-67477000.0,-64118000.0,-61396000.0,-58720000.0,-56054000.0,-53380000.0,-43934000.0,-29504000.0,-22130000.0,-18275000.0,-12166000.0,-11055000.0,-5721203.0,-4807505.0,-3651893.0,-2591489.0,-2377713.0,-894490.0,-885004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-1062000.0,202411000.0,222226000.0,2829000.0,62274000.0,347511000.0,-2305000.0,-14640000.0,-4446000.0,454561000.0,13613000.0,260739000.0,3834000.0,-5781000.0,15631711.0,1438399.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-383626000.0,11760000.0,-216846000.0,-315331000.0,-96548000.0,213438000.0,-57584000.0,-66900000.0,425391000.0,370493000.0,-51385000.0,462447000.0,226578000.0,89444000.0,132436490.0,55261204.0,-2678881.0,-1853312.0,12740277.0,-856081.0,-914396.0,1827125.0,-400000.0,5900000.0,200000.0,2900000.0,4100000.0,6900000.0,2000000.0,0.0,200000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-93212000.0,199653000.0,30725000.0,2903000.0,-30786000.0,-626216000.0,83313000.0,-4499000.0,288579000.0,261301000.0,-210691000.0,30280000.0,102531000.0,109193000.0,4392478.0,29609012.0,4039470.0,11315358.0,22381403.0,6525862.0,-68882.0,-23316.0,-3800000.0,0.0,0.0,0.0,0.0,6900000.0,2000000.0,0.0,200000.0,0.0
,cashAtEndOfPeriod,225916000.0,319128000.0,119475000.0,88750000.0,85847000.0,116633000.0,742849000.0,659536000.0,664035000.0,375456000.0,114155000.0,324846000.0,294566000.0,192035000.0,82841861.0,78449383.0,48840371.0,44800901.0,33485543.0,11104140.0,4578278.0,4647160.0,4700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,319128000.0,119475000.0,88750000.0,85847000.0,116633000.0,742849000.0,659536000.0,664035000.0,375456000.0,114155000.0,324846000.0,294566000.0,192035000.0,82842000.0,78449383.0,48840371.0,44800901.0,33485543.0,11104140.0,4578278.0,4647160.0,4670476.0,8500000.0,3300000.0,3300000.0,3400000.0,1900000.0,1400000.0,200000.0,200000.0,400000.0,300000.0
,operatingCashFlow,407151000.0,340752000.0,253166000.0,328824000.0,265878000.0,169859000.0,192099000.0,147202000.0,172630000.0,162164000.0,146957000.0,48371000.0,30047000.0,39127000.0,24347295.0,18522628.0,14820292.0,13401048.0,11684089.0,7295045.0,3164470.0,4227946.0,-3700000.0,2200000.0,2100000.0,-1700000.0,-2300000.0,-1400000.0,-800000.0,-600000.0,-1200000.0,800000.0
,capitalExpenditure,-168147000.0,-155985000.0,-1055000.0,-11812000.0,-203721000.0,-1346109000.0,-60429000.0,-80019000.0,-314262000.0,-276683000.0,-280009000.0,-232996000.0,-186110000.0,-19221000.0,-121093093.0,-43970105.0,-126954.0,-271020.0,-24067.0,-34945.0,-2195454.0,-8340629.0,-700000.0,-2900000.0,-2300000.0,-1300000.0,-400000.0,0.0,0.0,0.0,-200000.0,-1200000.0
,freeCashFlow,239004000.0,184767000.0,252111000.0,317012000.0,62157000.0,-1176250000.0,131670000.0,67183000.0,-141632000.0,-114519000.0,-133052000.0,-184625000.0,-156063000.0,19906000.0,-96745798.0,-25447477.0,14693338.0,13130028.0,11660022.0,7260100.0,969016.0,-4112683.0,-4400000.0,-700000.0,-200000.0,-3000000.0,-2700000.0,-1400000.0,-800000.0,-600000.0,-1400000.0,-400000.0
