Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,52526000.0,40147000.0,22124000.0,15608000.0
Short-term investments,148896000.0,0.0,0.0,1992000.0
Cash and short-term investments,201422000.0,40147000.0,22124000.0,17600000.0
Receivables,13529000.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,214951000.0,164506000.0,35007000.0,19599000.0
Property Plant & Equipment Net,9489000.0,7043000.0,5855000.0,4892000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,148896000.0,113000000.0,5000000.0,3000000.0
Tax assets,6122000.0,6847000.0,9516000.0,8798000.0
Total non-current assets,2981823000.0,,,
Total assets,3196774000.0,2961958000.0,2163601000.0,1712008000.0
Payables,0.0,0.0,0.0,0.0
Short-term debt,65029000.0,148000000.0,75000000.0,170000000.0
Total current liabilities,65029000.0,2433771000.0,1746991000.0,1510730000.0
Long-term debt,293000000.0,255000000.0,254000000.0,65000000.0
Total debt,358029000.0,402889000.0,357536000.0,326437000.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,2452685000.0,2245110000.0,1615145000.0,1229760000.0
Total non-current liabilities,296603000.0,,,
Total liabilities,2861717000.0,2688660000.0,2001329000.0,1575730000.0
Other comprehensive income,12713000,-172000.0,-40000.0,-667000.0
Retained earnings (deficit),211115000.0,149816000.0,121446000.0,96779000.0
Total shareholders equity,335057000.0,273298000.0,162272000.0,136278000.0
Investments,297792000.0,2863517000.0,2081119000.0,1642316000.0
Net Debt,305503000.0,,,
Other Assets,0.0,,,
Other Liabilities,2500085000.0,2285771000.0,1671991000.0,1340730000.0
