date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY,1989-06-30_FY
,otherInvestingActivites,-757000.0,-381000.0,-225000.0,247000.0,659000.0,263000.0,356000.0,-379000.0,1447000.0,139000.0,276000.0,-295000.0,3233000.0,-3668000.0,-36404000.0,-1987000.0,25992000.0,-5764000.0,-4751000.0,-46802000.0,-531000.0,-500000.0,-6000000.0,-18100000.0,1300000.0,-5200000.0,-2300000.0,-2400000.0,-2500000.0,-2400000.0,2300000.0,1000000.0
,netCashUsedForInvestingActivites,-218336000.0,-201481000.0,-156871000.0,-112748000.0,-47933000.0,-84554000.0,-740174000.0,-80698000.0,-487265000.0,-71825000.0,-40420000.0,-170056000.0,-131241000.0,-302538000.0,239328000.0,-185916000.0,-92591000.0,-219379000.0,-43271000.0,-102504000.0,-43085000.0,-102000000.0,-813100000.0,-90800000.0,-50000000.0,-44900000.0,-42500000.0,-24000000.0,-35100000.0,-50600000.0,-63800000.0,-54100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-400715000.0,-190000.0,-26216000.0,-94577000.0,-308736000.0,-450928000.0,-736562000.0,-1324426000.0,-467740000.0,-707358000.0,-860522000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26665000.0,0.0,0.0,120696000.0,0.0,14811000.0,50914000.0,75774000.0,37577000.0,27000000.0,7606000.0,143853000.0,22854000.0,0.0,3300000.0,261800000.0,5600000.0,2700000.0,4400000.0,82300000.0,0.0,3700000.0,4700000.0,3000000.0,1800000.0
,commonStockRepurchased,-209000.0,-214000.0,-217000.0,-241000.0,-295000.0,-318000.0,-14165000.0,-121408000.0,-66876000.0,-57909000.0,-306000.0,-127720000.0,-65429000.0,-41401000.0,-93015000.0,0.0,0.0,0.0,-12417000.0,-16494000.0,0.0,0.0,0.0,-28700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-66303000.0,-65746000.0,-65104000.0,-64128000.0,-63717000.0,-56979000.0,-56436000.0,-51011000.0,-43631000.0,-39801000.0,-39316000.0,-30593000.0,-35994000.0,-31759000.0,-29719000.0,-25434000.0,-24829000.0,-24498000.0,-21426000.0,-21056000.0,-20570000.0,-20300000.0,-18500000.0,-17500000.0,-16000000.0,-15900000.0,-14000000.0,-12600000.0,-12400000.0,-12200000.0,-12100000.0,-11600000.0
,otherFinancingActivites,-2762000.0,161000.0,-1625000.0,-6317000.0,-181000.0,-7039000.0,1214000.0,-2612000.0,-8933000.0,19316000.0,3751000.0,14750000.0,-1031000.0,-7181000.0,-2614000.0,-2688000.0,-1261000.0,14486000.0,-11716000.0,-949000.0,10258000.0,-1100000.0,5400000.0,100000.0,0.0,0.0,2700000.0,5500000.0,-500000.0,0.0,500000.0,1200000.0
,netCashUsedProvidedByFinancingActivities,425451000.0,-471432000.0,247197000.0,-50149000.0,-110469000.0,-332963000.0,270408000.0,52147000.0,131299000.0,-96025000.0,-58167000.0,-15526000.0,-125705000.0,-82721000.0,-66030000.0,-479000.0,-77991000.0,37456000.0,-118248000.0,-92237000.0,-173335000.0,-124400000.0,710100000.0,-3300000.0,-28800000.0,-18700000.0,23800000.0,-22700000.0,-14500000.0,8300000.0,2100000.0,-14500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-6184000.0,-1744000.0,-2106000.0,-255000.0,-4835000.0,-6355000.0,-1494000.0,5251000.0,-21713000.0,23489000.0,-17935000.0,-23336000.0,13205000.0,2710000.0,-1595000.0,1348000.0,3571000.0,5087000.0,3804000.0,-2198000.0,128000.0,-1200000.0,-2000000.0,-1000000.0,-400000.0,600000.0,1500000.0,-200000.0,0.0,-200000.0,300000.0,-100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,424669000.0,-374138000.0,365524000.0,29050000.0,56085000.0,-72435000.0,-199387000.0,260850000.0,-88099000.0,86436000.0,48306000.0,-16655000.0,36045000.0,-183543000.0,190756000.0,17280000.0,10847000.0,4708000.0,-2555000.0,-9383000.0,4915000.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,606684000.0,182015000.0,556153000.0,190629000.0,161579000.0,105494000.0,177929000.0,377316000.0,116466000.0,204565000.0,118129000.0,69823000.0,86478000.0,50433000.0,233976000.0,43220000.0,25940000.0,15093000.0,10385000.0,12940000.0,22323000.0,17400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,182015000.0,556153000.0,190629000.0,161579000.0,105494000.0,177929000.0,377316000.0,116466000.0,204565000.0,118129000.0,69823000.0,86478000.0,50433000.0,233976000.0,43220000.0,25940000.0,15093000.0,10385000.0,12940000.0,22323000.0,17408000.0,18400000.0,21900000.0,17100000.0,10800000.0,17200000.0,4100000.0,9000000.0,11300000.0,10300000.0,3800000.0,8900000.0
,operatingCashFlow,223738000.0,300519000.0,277304000.0,192202000.0,219322000.0,351437000.0,271873000.0,284150000.0,289580000.0,230797000.0,164828000.0,192263000.0,279786000.0,199006000.0,19053000.0,202327000.0,177858000.0,181544000.0,155160000.0,187556000.0,221207000.0,226600000.0,101500000.0,99900000.0,85500000.0,56600000.0,30200000.0,42000000.0,47300000.0,43400000.0,68000000.0,63600000.0
,capitalExpenditure,-244151000.0,-212343000.0,-171004000.0,-118018000.0,-110697000.0,-100939000.0,-117376000.0,-82835000.0,-113036000.0,-83442000.0,-56679000.0,-104842000.0,-163489000.0,-92001000.0,-79593000.0,-88552000.0,-56962000.0,-49413000.0,-44040000.0,-59929000.0,-50663000.0,-100200000.0,-860100000.0,-73800000.0,-57600000.0,-43400000.0,-46900000.0,-23100000.0,-36600000.0,-55300000.0,-70700000.0,-57700000.0
,freeCashFlow,-20413000.0,88176000.0,106300000.0,74184000.0,108625000.0,250498000.0,154497000.0,201315000.0,176544000.0,147355000.0,108149000.0,87421000.0,116297000.0,107005000.0,-60540000.0,113775000.0,120896000.0,132131000.0,111120000.0,127627000.0,170544000.0,126400000.0,-758600000.0,26100000.0,27900000.0,13200000.0,-16700000.0,18900000.0,10700000.0,-11900000.0,-2700000.0,5900000.0
