Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,9122821.0,18061808.0,4920145.0
Short-term investments,63023908.0,201538.0,0.0
Cash and short-term investments,72146729.0,18263346.0,4920145.0
Receivables,6151604.0,160383.0,140015.0
Inventories,35389490.0,10959022.0,3674635.0
Total current assets,128441551.0,44227892.0,11624855.0
Property Plant & Equipment Net,62208905.0,33963685.0,5209440.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,11563282.0,156073.0,19313.0
Tax assets,1492110.0,2636710.0,96992.0
Total non-current assets,73872187.0,34220523.0,5253753.0
Total assets,202313738.0,78448415.0,16878608.0
Payables,12806458.0,6579997.0,2570965.0
Short-term debt,3990610.0,200000.0,1000000.0
Total current liabilities,16797068.0,6779997.0,3570965.0
Long-term debt,10057876.0,800000.0,1463947.0
Total debt,14048486.0,1000000.0,2463947.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,1433000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,11490876.0,800000.0,2839394.0
Total liabilities,28287944.0,7579997.0,6410359.0
Other comprehensive income,0.0,0.0,0.0
Retained earnings (deficit),-53143504.0,-39589888.0,-46475318.0
Total shareholders equity,174025794.0,70868418.0,10468249.0
Investments,74587190.0,357611.0,19313.0
Net Debt,,,
Other Assets,,,
Other Liabilities,0.0,0.0,0.0
