date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,100000000.0,113000000.0,-1600000.0,-7200000.0,-7800000.0,-19000000.0,-13900000.0,2800000.0,-200000.0,-2300000.0,300000.0,-37500000.0,40600000.0,15200000.0,0.0,43400000.0,79600000.0,17937000.0,0.0,16930000.0,-224511000.0,-222100000.0,-91200000.0,-47500000.0,287700000.0,-34700000.0,-120500000.0,-177800000.0,-83800000.0,-9500000.0,-468100000.0,-32400000.0
,netCashUsedForInvestingActivites,305000000.0,-25800000.0,-7400000.0,24700000.0,-210500000.0,-317100000.0,-577200000.0,-212400000.0,-284800000.0,-375400000.0,-674500000.0,-260900000.0,-351200000.0,-2510900000.0,-608400000.0,-1621900000.0,-119500000.0,-184979000.0,-216126000.0,-256410000.0,-438217000.0,-354400000.0,-15800000.0,-356400000.0,-114900000.0,-490400000.0,-545700000.0,-484300000.0,-311800000.0,-290000000.0,-712700000.0,-259100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-956000000.0,-1528700000.0,-1926200000.0,-1607600000.0,-1678200000.0,-272700000.0,-811500000.0,-830400000.0,-690200000.0,-539400000.0,-371200000.0,-2202500000.0,-1485000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,7100000.0,9200000.0,1500000.0,1900000.0,105100000.0,37300000.0,66500000.0,119400000.0,18468000.0,16603000.0,23520000.0,10314000.0,22600000.0,82700000.0,45800000.0,53100000.0,37900000.0,20600000.0,19700000.0,13100000.0,18500000.0,11900000.0,16600000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500000000.0,0.0,0.0,-278800000.0,-309500000.0,-1800000.0,-270400000.0,0.0,-2455000.0,-20029000.0,-273255000.0,-32421000.0,-372400000.0,-539400000.0,-82000000.0,-327100000.0,-34400000.0,-57400000.0,-47500000.0,-28300000.0,-12400000.0,-31600000.0,-10700000.0
,dividendsPaid,-2100000.0,-8500000.0,-23900000.0,-39200000.0,-173000000.0,-212600000.0,-203100000.0,-188500000.0,-187100000.0,-205200000.0,-216000000.0,-216000000.0,-219200000.0,-226800000.0,-225000000.0,-223400000.0,-200800000.0,-115736000.0,-110964000.0,-109987000.0,-110268000.0,-111100000.0,-114900000.0,-114900000.0,-112600000.0,-104400000.0,-92400000.0,-83500000.0,-79200000.0,-77700000.0,-74600000.0,-68500000.0
,otherFinancingActivites,-4200000.0,-3000000.0,-12200000.0,-88200000.0,-116300000.0,36900000.0,9900000.0,-52900000.0,-25200000.0,-13500000.0,0.0,-6000000.0,22500000.0,-13100000.0,0.0,-6900000.0,-9300000.0,0.0,0.0,0.0,0.0,0.0,29100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,3700000.0,3300000.0,8300000.0
,netCashUsedProvidedByFinancingActivities,-329300000.0,-289400000.0,-77200000.0,-294300000.0,29000000.0,-436500000.0,-605100000.0,122800000.0,-438000000.0,-651000000.0,-58000000.0,-1028000000.0,-676800000.0,1476200000.0,-457800000.0,378500000.0,-194600000.0,-170994000.0,-178525000.0,-302737000.0,-285321000.0,-344300000.0,-698000000.0,-377200000.0,-533600000.0,126800000.0,371800000.0,32000000.0,-150700000.0,-155100000.0,449400000.0,-99800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,8300000.0,-3900000.0,-16800000.0,17300000.0,-15800000.0,-36700000.0,-40900000.0,-7500000.0,11900000.0,10700000.0,-100000.0,38300000.0,-42900000.0,26200000.0,7400000.0,1400000.0,17300000.0,2082000.0,-2340000.0,-1505000.0,1953000.0,-1500000.0,-600000.0,-800000.0,-200000.0,-11100000.0,-3900000.0,-2000000.0,-1300000.0,1100000.0,3300000.0,-3800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,133800000.0,-179800000.0,102100000.0,-34400000.0,-72100000.0,-138300000.0,-500500000.0,597700000.0,-19000000.0,-69400000.0,19900000.0,175200000.0,-55000000.0,167600000.0,-155300000.0,-275100000.0,581000000.0,294000.0,11928000.0,-12258000.0,19000000.0,-24300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,357600000.0,223800000.0,403600000.0,301500000.0,317500000.0,389600000.0,527900000.0,1028400000.0,430700000.0,449700000.0,519100000.0,499200000.0,324000000.0,379000000.0,211400000.0,366700000.0,641800000.0,60837000.0,60543000.0,48615000.0,60873000.0,41900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,223800000.0,403600000.0,301500000.0,335900000.0,389600000.0,527900000.0,1028400000.0,430700000.0,449700000.0,519100000.0,499200000.0,324000000.0,379000000.0,211400000.0,366700000.0,641800000.0,60800000.0,60543000.0,48615000.0,60873000.0,41873000.0,66200000.0,47800000.0,21300000.0,33100000.0,20600000.0,10700000.0,12300000.0,24100000.0,79700000.0,52200000.0,48900000.0
,operatingCashFlow,149800000.0,139300000.0,203500000.0,217900000.0,125200000.0,652000000.0,722700000.0,694800000.0,691900000.0,946300000.0,752500000.0,1425800000.0,1015900000.0,1176100000.0,903500000.0,947500000.0,822200000.0,354185000.0,408919000.0,548394000.0,740585000.0,675800000.0,732800000.0,760900000.0,646700000.0,387200000.0,187500000.0,452600000.0,452000000.0,418900000.0,287400000.0,366100000.0
,capitalExpenditure,-85600000.0,-138800000.0,-104400000.0,-108500000.0,-172100000.0,-207600000.0,-223600000.0,-216600000.0,-205900000.0,-250900000.0,-229400000.0,-195000000.0,-322900000.0,-482000000.0,-374300000.0,-471000000.0,-265200000.0,-202916000.0,-241597000.0,-273340000.0,-237107000.0,-275800000.0,-225200000.0,-360200000.0,-402600000.0,-455700000.0,-425200000.0,-306500000.0,-228000000.0,-288400000.0,-258600000.0,-238600000.0
,freeCashFlow,64200000.0,500000.0,99100000.0,109400000.0,-46900000.0,444400000.0,499100000.0,478200000.0,486000000.0,695400000.0,523100000.0,1230800000.0,693000000.0,694100000.0,529200000.0,476500000.0,557000000.0,151269000.0,167322000.0,275054000.0,503478000.0,400000000.0,507600000.0,400700000.0,244100000.0,-68500000.0,-237700000.0,146100000.0,224000000.0,130500000.0,28800000.0,127500000.0
