Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,8837000.0,10185000.0,14127000.0,16860000.0,8531000.0,7461000.0,3929000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,8837000.0,10185000.0,14127000.0,16860000.0,8531000.0,7461000.0,3929000.0
Receivables,11010000.0,8528000.0,6969000.0,7594000.0,3641000.0,3541000.0,3428000.0
Inventories,1988000.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,23875000.0,19305000.0,21903000.0,25109000.0,13207000.0,11668000.0,7686000.0
Property Plant & Equipment Net,3202000.0,2376000.0,2600000.0,871000.0,833000.0,979000.0,1113000.0
Goodwill and Intangible Assets,108989000.0,110120000.0,123591000.0,124694000.0,110050000.0,57679000.0,58206000.0
Long-term investments,1482000.0,1509000.0,1509000.0,1109000.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,49000.0,0.0
Total non-current assets,114184000.0,115713000.0,129217000.0,127017000.0,111277000.0,59375000.0,60118000.0
Total assets,138059000.0,135018000.0,151120000.0,152126000.0,124484000.0,71043000.0,67804000.0
Payables,5140000.0,1260000.0,1523000.0,1448000.0,3529000.0,1238000.0,1421000.0
Short-term debt,8275000.0,5559000.0,6427000.0,8918000.0,11416000.0,565000.0,1350000.0
Total current liabilities,16116000.0,9105000.0,10369000.0,13137000.0,17609000.0,2411000.0,3136000.0
Long-term debt,11300000.0,19389000.0,25495000.0,31860000.0,39024000.0,24161000.0,29046000.0
Total debt,19575000.0,24948000.0,31922000.0,40778000.0,50440000.0,24726000.0,30396000.0
Deferred revenue,0.0,16000.0,234000.0,597000.0,256000.0,491000.0,701000.0
Tax Liabilities,8139000.0,6375000.0,6901000.0,6749000.0,7449000.0,9037000.0,10177000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,22061000.0,28219000.0,34577000.0,38906000.0,46651000.0,33255000.0,39703000.0
Total liabilities,38177000.0,37324000.0,44946000.0,52043000.0,64260000.0,35666000.0,42839000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-233000.0,-1321000.0,8801000.0,6066000.0,3492000.0,4524000.0,2992000.0
Total shareholders equity,99882000.0,97694000.0,106174000.0,100083000.0,60224000.0,35377000.0,24965000.0
Investments,1482000.0,1509000.0,1509000.0,1109000.0,0.0,0.0,0.0
Net Debt,10738000.0,14763000.0,17795000.0,23918000.0,41909000.0,17265000.0,26467000.0
Other Assets,2040000.0,592000.0,807000.0,655000.0,1035000.0,666000.0,329000.0
Other Liabilities,2701000.0,2286000.0,2419000.0,2771000.0,2664000.0,608000.0,365000.0
