date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,1216785000.0,1175617000.0,802265000.0,926076000.0,704422000.0,366158000.0,582755000.0,543149000.0,756015000.0,794488000.0,212300000.0,-523368000.0,359083000.0,528098000.0,380452000.0,466695000.0,243701000.0,137191000.0,216166000.0,66683000.0,253798000.0,39200000.0,134100000.0,105400000.0,120900000.0,58600000.0,30200000.0
,depreciationAndAmortization,348049000.0,233224000.0,62684000.0,57836000.0,66932000.0,80536000.0,83072000.0,87534000.0,92133000.0,0.0,87348000.0,135848000.0,126376000.0,109290000.0,69436000.0,70853000.0,82926000.0,71448000.0,69590000.0,55649000.0,63338000.0,48200000.0,38900000.0,52300000.0,16300000.0,10600000.0,10700000.0
,deferredIncomeTax,-93110000.0,-27511000.0,98760000.0,4007000.0,19804000.0,-24245000.0,17176000.0,4532000.0,193412000.0,64736000.0,-19865000.0,59697000.0,16644000.0,-13944000.0,-134384000.0,-42604000.0,-24578000.0,-10629000.0,36037000.0,-56939000.0,-60522000.0,-27900000.0,-46200000.0,-19200000.0,-12200000.0,-9600000.0,-2100000.0
,stockBasedCompensation,111381000.0,94194000.0,62784000.0,50943000.0,45050000.0,55302000.0,60940000.0,70084000.0,78835000.0,81430000.0,85982000.0,105535000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,477170000.0,-784328000.0,232013000.0,233295000.0,-37204000.0,-788406000.0,201248000.0,188835000.0,507144000.0,730314000.0,229044000.0,-250798000.0,-94132000.0,-361198000.0,269979000.0,990910000.0,124546000.0,223529000.0,18937000.0,-144066000.0,466927000.0,-15700000.0,70500000.0,210800000.0,96400000.0,15100000.0,-27500000.0
,accountsReceivables,-118362000.0,-146151000.0,-76497000.0,39898000.0,-8292000.0,-118520000.0,32591000.0,159245000.0,-113922000.0,-128219000.0,-220857000.0,277331000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-74817000.0,-59561000.0,-182883000.0,-46433000.0,-67579000.0,27500000.0,-26173000.0,14787000.0,-93145000.0,-170141000.0,-27715000.0,120249000.0,100168000.0,9015000.0,-87676000.0,-18778000.0,-78616000.0,64215000.0,71430000.0,-101750000.0,-95780000.0,30800000.0,-62300000.0,21300000.0,-52600000.0,-23100000.0,-10800000.0
,accountsPayables,61144000.0,-21627000.0,21778000.0,40100000.0,3109000.0,848000.0,-12333000.0,-22812000.0,-3732000.0,34259000.0,44381000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,3023759000.0,2546589000.0,3330917000.0,3098904000.0,2865609000.0,2902813000.0,3691219000.0,3489971000.0,3301136000.0,2793992000.0,2063678000.0,1834634000.0,2085432000.0,2179564000.0,2540762000.0,2270783000.0,1279873000.0,1155327000.0,931798000.0,912861000.0,1056927000.0,590000000.0,605700000.0,535200000.0,324400000.0,228000000.0,212900000.0
,otherNonCashItems,-21518000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794488000.0,-2888000.0,23279000.0,122903000.0,164007000.0,182197000.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,100000.0,-100000.0,-100000.0,0.0,0.0
,netCashProvidedByOperatingActivites,1778850000.0,1152632000.0,1229120000.0,1079665000.0,759696000.0,605906000.0,778886000.0,913188000.0,941617000.0,823166000.0,447800000.0,195684000.0,668175000.0,610686000.0,315169000.0,506735000.0,349677000.0,246257000.0,284047000.0,407918000.0,252517000.0,122300000.0,50300000.0,236300000.0,64700000.0,22300000.0,11300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57323000.0,-83782000.0,-73810000.0,-59675000.0,-55528000.0,-133766000.0,-68658000.0,-162195000.0,-98619000.0,-70800000.0,-83200000.0,-56800000.0,-39100000.0,-19000000.0,-5800000.0
,acquisitionsNet,-90000000.0,-1818000000.0,-17000000.0,-29000000.0,0.0,0.0,-18000000.0,0.0,0.0,0.0,-2000000.0,-141000000.0,-494000000.0,-522000000.0,-8000000.0,-45000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-908734000.0,-163185000.0,-547629000.0,-1727938000.0,-1244098000.0,-1792359000.0,-1899621000.0,-1628943000.0,-1578330000.0,-1205496000.0,-1157707000.0,-1076145000.0,-1129522000.0,-3299976000.0,-4625243000.0,-2579371000.0,-1736822000.0,-1288151000.0,-2141323000.0,-913096000.0,-667887000.0,-598200000.0,-915200000.0,-997300000.0,-456300000.0,-329700000.0,0.0
,salesMaturitiesOfInvestments,892678000.0,930984000.0,923597000.0,1231259000.0,1413450000.0,2756371000.0,1305178000.0,1460231000.0,1104807000.0,878952000.0,955567000.0,634723000.0,1664593000.0,3506183000.0,4931787000.0,2525606000.0,1518474000.0,1320206000.0,1837817000.0,801001000.0,670052000.0,631200000.0,825600000.0,870400000.0,455600000.0,178300000.0,0.0
,otherInvestingActivites,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,18185000.0,5878000.0,98333000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,-14200000.0,0.0
,netCashUsedForInvestingActivites,-258874000.0,-1180982000.0,291618000.0,-560886000.0,144687000.0,918221000.0,-676109000.0,-241447000.0,-528891000.0,-359510000.0,-227964000.0,-484900000.0,52499000.0,-399268000.0,225070000.0,-158068000.0,-273876000.0,-98514000.0,-376199000.0,-295108000.0,-96454000.0,-37800000.0,-172700000.0,-183700000.0,-39800000.0,-184600000.0,-5800000.0
