Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,912257471.2644,777558223.2893,481877894.7368,198428881.6504,162564164.6489
Short-term investments,11694252.8736,18827130.8523,17132631.5789,9365906.6232,10589588.3777
Cash and short-term investments,923951724.138,796385354.1416,499010526.3157,207794788.2736,173153753.0266
Receivables,1252752873.5632,1167295318.1273,1088793684.2105,1446243213.8979,1704707021.7918
Inventories,449498850.5747,472707082.8331,341050526.3158,320777415.8523,358359564.1646
Total current assets,2847501149.4253,2498291716.6867,1986792631.5789,2193076004.3431,3443892251.816
Property, Plant & Equipment Net,977643678.1609,852653061.2245,704508421.0526,679837133.5505,708456416.4649
Goodwill and Intangible Assets,1644803448.2759,1471354141.6567,1199553684.2105,1188912052.1173,1274140435.8354
Long-term investments,36935632.1839,36060024.0096,35721052.6316,12851248.6428,57422518.1598
Tax assets,217216091.954,120307322.9292,127020000.0,149827361.5635,138900726.3923
Total non-current assets,2729203448.2759,2473021608.6435,2065422105.2632,2014740499.4571,2175268765.1332
Total assets,5576704597.7011,4971313325.3301,4052214736.8421,4207816503.8002,5619161016.9492
Payables,751437931.0345,729297719.0876,647250526.3158,551030401.7372,648555690.0726
Short-term debt,403490954.8889,374418325.7376,421498893.2223,303120304.8449,
Total current liabilities,1784000000.0,1823000000.0,1768000000.0,2310000000.0,
Long-term debt,1806000000.0,1799000000.0,1528000000.0,1456000000.0,
Total debt,2228171264.3678,2170018007.2029,1987030526.3158,2566473398.4799,743720338.9831
Deferred revenue,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,53766666.6667,48183673.4694,57585263.1579,161321389.7937,158750605.3269
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,,,,,
Total liabilities,4020567816.092,4030213685.4742,3705051578.9474,4228883821.9327,2618782082.3245
Other comprehensive income,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),1513000000.0,895000000.0,319000000.0,-13000000.0,
Total shareholders equity,1550255172.4138,934787515.006,342100000.0,-27277958.7405,2989852300.2421
Investments,48629885.0575,54887154.8619,52853684.2105,22217155.266,68012106.5375
Net Debt,1293356680.327,,,,
Other Assets,214796551.7241,,,,
Other Liabilities,629071114.0766,719283955.1748,699250580.4619,1455849293.4179,
