date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,5595000000.0,5017000000.0,5580000000.0,3682000000.0,3595000000.0,2986000000.0,2821000000.0,2162000000.0,1759000000.0,2236000000.0,3228000000.0,1470000000.0,1920000000.0,2657000000.0,4341000000.0,2324000000.0,1861000000.0,1198000000.0,-344000000.0,-201000000.0,3058000000.0,1406000000.0,407000000.0,1805000000.0,63000000.0,1088000000.0,691000000.0
,depreciationAndAmortization,992000000.0,1050000000.0,954000000.0,904000000.0,955000000.0,1133000000.0,1230000000.0,1297000000.0,1299000000.0,1015000000.0,913000000.0,925000000.0,1059000000.0,1070000000.0,1221000000.0,1558000000.0,1549000000.0,1528000000.0,1689000000.0,1828000000.0,1376000000.0,1055000000.0,1144000000.0,1109000000.0,904000000.0,756000000.0,665000000.0
,deferredIncomeTax,-137000000.0,81000000.0,-105000000.0,112000000.0,-202000000.0,-55000000.0,-61000000.0,50000000.0,65000000.0,-119000000.0,-188000000.0,146000000.0,-182000000.0,34000000.0,-200000000.0,-194000000.0,68000000.0,75000000.0,13000000.0,19000000.0,1000000.0,-9000000.0,-50000000.0,-148000000.0,-51000000.0,-46000000.0,-12000000.0
,stockBasedCompensation,224000000.0,217000000.0,232000000.0,242000000.0,252000000.0,286000000.0,277000000.0,287000000.0,263000000.0,269000000.0,190000000.0,186000000.0,213000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-437000000.0,1015000000.0,-853000000.0,1283000000.0,674000000.0,-587000000.0,-166000000.0,472000000.0,471000000.0,-750000000.0,552000000.0,269000000.0,-635000000.0,-883000000.0,-1063000000.0,-1426000000.0,2756000000.0,1317000000.0,-3000000.0,-1107000000.0,1875000000.0,777000000.0,-957000000.0,1639000000.0,-362000000.0,512000000.0,100000000.0
,accountsReceivables,-340000000.0,133000000.0,71000000.0,-7000000.0,-108000000.0,77000000.0,-49000000.0,16000000.0,311000000.0,112000000.0,-231000000.0,-364000000.0,865000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,46000000.0,216000000.0,-282000000.0,-167000000.0,-99000000.0,93000000.0,-53000000.0,26000000.0,5000000.0,-17000000.0,-304000000.0,177000000.0,43000000.0,11000000.0,-248000000.0,-25000000.0,-272000000.0,-194000000.0,-39000000.0,482000000.0,-372000000.0,-211000000.0,74000000.0,-34000000.0,245000000.0,-253000000.0,-60000000.0
,accountsPayables,63000000.0,-93000000.0,-7000000.0,51000000.0,72000000.0,-188000000.0,-194000000.0,-284000000.0,99000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,54000000.0,6638000000.0,5623000000.0,6476000000.0,5193000000.0,4519000000.0,5106000000.0,5272000000.0,4800000000.0,4329000000.0,5079000000.0,4527000000.0,4258000000.0,4893000000.0,5776000000.0,6839000000.0,8265000000.0,5509000000.0,4192000000.0,4195000000.0,5302000000.0,3427000000.0,2650000000.0,3607000000.0,1968000000.0,2330000000.0,1818000000.0
,otherNonCashItems,-94000000.0,-35000000.0,-107000000.0,-16000000.0,-26000000.0,-68000000.0,-21000000.0,-152000000.0,39000000.0,2190000000.0,12000000.0,28000000.0,-35000000.0,338000000.0,122000000.0,0.0,68000000.0,-189000000.0,-46000000.0,-72000000.0,54000000.0,-238000000.0,-232000000.0,154000000.0,91000000.0,19000000.0,85000000.0
,netCashProvidedByOperatingActivites,6139000000.0,6649000000.0,7189000000.0,5363000000.0,4614000000.0,4268000000.0,3892000000.0,3384000000.0,3414000000.0,3256000000.0,3820000000.0,2643000000.0,3330000000.0,4406000000.0,2460000000.0,3772000000.0,3146000000.0,2151000000.0,1992000000.0,1819000000.0,2185000000.0,2029000000.0,1251000000.0,1916000000.0,884000000.0,1667000000.0,1532000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-649000000.0,-847000000.0,-1131000000.0,-695000000.0,-531000000.0,-551000000.0,-385000000.0,-412000000.0,-495000000.0,-816000000.0,-1199000000.0,-753000000.0,-763000000.0,-686000000.0,-1272000000.0,-1330000000.0,-1298000000.0,-800000000.0,-802000000.0,-1790000000.0,-2762000000.0,-1373000000.0,-1031000000.0,-1238000000.0,-2063000000.0,-1439000000.0,-1076000000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5425000000.0,-199000000.0,-155000000.0,-19000000.0,-87000000.0,-205000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-5786000000.0,-3444000000.0,-5641000000.0,-4555000000.0,-3503000000.0,-2767000000.0,-3107000000.0,-3907000000.0,-2803000000.0,-3659000000.0,-2518000000.0,-2282000000.0,-1755000000.0,-5065000000.0,-6861000000.0,-5868000000.0,-3696000000.0,-4402000000.0,-3172000000.0,-3989000000.0,-5542000000.0,-2524000000.0,-2244000000.0,-2457000000.0,-27000000.0,-733000000.0,-779000000.0
,salesMaturitiesOfInvestments,5545000000.0,2309000000.0,6708000000.0,4095000000.0,3390000000.0,2892000000.0,2966000000.0,4249000000.0,2259000000.0,3712000000.0,2711000000.0,2094000000.0,1355000000.0,5992000000.0,8429000000.0,5483000000.0,3841000000.0,4510000000.0,2934000000.0,4153000000.0,6376000000.0,2491000000.0,2537000000.0,479000000.0,202000000.0,1076000000.0,732000000.0
,otherInvestingActivites,-32000000.0,62000000.0,-14000000.0,28000000.0,-6000000.0,124000000.0,149000000.0,67000000.0,0.0,16000000.0,148000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-22000000.0,0.0,0.0,0.0,0.0,-680000000.0,2011000000.0,0.0,0.0,0.0
