Date,2019-06-28,2018-06-29,2017-06-30,2016-07-01,2015-07-03,2014-06-27,2013-06-28,2012-06-29,2011-07-01,2010-07-02,2009-07-03
Cash and cash equivalents,31946000.0,37425000.0,35658000.0,30479000.0,34700000.0,48800000.0,90000000.0,96000000.0,98200000.0,141700000.0,136800000.0
Short-term investments,28716000.0,15677000.0,264000.0,222000.0,25000000.0,36700000.0,46000000.0,45400000.0,0.0,0.0,300000.0
Cash and short-term investments,31946000.0,37425000.0,35922000.0,30701000.0,34700000.0,48800000.0,90000000.0,96000000.0,98200000.0,141700000.0,137100000.0
Receivables,51937000.0,43068000.0,45945000.0,63449000.0,88200000.0,77200000.0,86300000.0,90700000.0,157800000.0,135000000.0,170700000.0
Inventories,8573000.0,21290000.0,21794000.0,27293000.0,32900000.0,38100000.0,35000000.0,56800000.0,71800000.0,76700000.0,98600000.0
Total current assets,125997000.0,123466000.0,124585000.0,140414000.0,195800000.0,218200000.0,274300000.0,304600000.0,350300000.0,386500000.0,164100000.0
Property Plant & Equipment Net,17255000.0,17179000.0,16406000.0,18162000.0,24300000.0,29300000.0,28800000.0,21700000.0,21600000.0,23700000.0,57400000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,400000.0,800000.0,1800000.0,9700000.0,13700000.0,96600000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0
Tax assets,13864000.0,5600000.0,6178000.0,0.0,7600000.0,3400000.0,1400000.0,400000.0,1500000.0,13100000.0,8000000.0
Total non-current assets,43196000.0,32595000.0,27991000.0,25697000.0,33600000.0,35000000.0,31500000.0,25000000.0,33600000.0,60500000.0,17900000.0
Total assets,169193000.0,156061000.0,152576000.0,166111000.0,229400000.0,253200000.0,305800000.0,329600000.0,383900000.0,447000000.0,600200000.0
Payables,35605000.0,30878000.0,33606000.0,33217000.0,46600000.0,46100000.0,50600000.0,51600000.0,70300000.0,58600000.0,69600000.0
Short-term debt,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,6000000.0,8800000.0,4100000.0,0.0,5000000.0,10700000.0
Total current liabilities,82211000.0,86468000.0,86018000.0,99947000.0,128600000.0,130900000.0,131100000.0,155400000.0,191100000.0,166600000.0,194400000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,8800000.0,6000000.0,0.0,1100000.0
Total debt,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,12000000.0,8800000.0,12900000.0,6000000.0,5000000.0,11800000.0
Deferred revenue,13962000.0,19300000.0,20004000.0,30615000.0,41700000.0,33300000.0,18600000.0,41300000.0,45800000.0,37200000.0,37300000.0
Tax Liabilities,16500000.0,16147000.0,18739000.0,27038000.0,26900000.0,28200000.0,28700000.0,13400000.0,6500000.0,6200000.0,5300000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,11860000.0,2543000.0,2703000.0,2906000.0,6900000.0,16200000.0,4000000.0,12500000.0,15100000.0,17200000.0,17900000.0
Total liabilities,97677000.0,98545000.0,98779000.0,112995000.0,145600000.0,150600000.0,155900000.0,172100000.0,206200000.0,183800000.0,212300000.0
Other comprehensive income,815196000,816426000,813733000,811601000,809200000,807000000,803500000,796800000,-2700000.0,-2600000.0,-4800000.0
Retained earnings (deficit),-730998000.0,-746359000.0,-748204000.0,-747381000.0,-717500000.0,-702100000.0,-650900000.0,-635900000.0,-611800000.0,-521300000.0,-391100000.0
Total shareholders equity,71516000.0,57516000.0,53797000.0,53116000.0,83800000.0,102600000.0,149900000.0,157500000.0,177700000.0,263200000.0,387900000.0
Investments,28716000.0,15677000.0,264000.0,222000.0,25000000.0,36700000.0,46000000.0,45400000.0,0.0,0.0,700000.0
Net Debt,-22946000.0,-28425000.0,-26658000.0,-21479000.0,-25700000.0,-36800000.0,-81200000.0,-83100000.0,-92200000.0,-136700000.0,-125300000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500000.0,33100000.0,29700000.0
Other Liabilities,3606000.0,9534000.0,10058000.0,10142000.0,10100000.0,3500000.0,20800000.0,4200000.0,120800000.0,103000000.0,114100000.0
