Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,1578828.0,27165262.0,1880425.0,455201.0,0.0
Short-term investments,39849517.0,41690640.0,19237422.0,23099666.0,0.0
Cash and short-term investments,41428345.0,68855902.0,21117847.0,23554867.0,0.0
Receivables,22476579.0,6822028.0,8182985.0,4866623.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,64784005.0,75984403.0,29613034.0,30378135.0,59556.0
Property, Plant & Equipment Net,250886.0,222142.0,28777.0,40225.0,8116.0
Goodwill and Intangible Assets,3426.0,2180911.0,2772.0,3686.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,1798398.0,133729.0,0.0,0.0,
Total non-current assets,2061087.0,3219008.0,240244.0,266856.0,
Total assets,66845092.0,79203411.0,29853278.0,30644991.0,304266.0
Payables,303472.0,905989.0,53827.0,82155.0,0.0
Short-term debt,0.0,0.0,163361.0,228978.0,0.0
Total current liabilities,1963972.0,7874124.0,4463935.0,2319601.0,469149.0
Long-term debt,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,163361.0,228978.0,
Deferred revenue,0.0,0.0,0.0,0.0,
Tax Liabilities,798999.0,5893605.0,3755872.0,1599622.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,
Total non-current liabilities,0.0,213511.0,0.0,0.0,
Total liabilities,1963972.0,8087635.0,4463935.0,2319601.0,469149.0
Other comprehensive income,-3148028.0,-732109.0,-3114597.0,-1646049.0,
Retained earnings (deficit),36653460.0,41556125.0,17679458.0,4902762.0,-164250.0
Total shareholders equity,64881120.0,71115776.0,25389343.0,28325390.0,-164883.0
Investments,39849517.0,41690640.0,19237422.0,23099666.0,0.0
Net Debt,-1578828.0,-27165262.0,,,
Other Assets,879081.0,306473.0,,,
Other Liabilities,1660500.0,6968135.0,4246747.0,2008468.0,469149.0
