Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,59974000.0,50807000.0,57609000.0,110212000.0,107892000.0,89085000.0,69281000.0,39282000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,59974000.0,50807000.0,57609000.0,110212000.0,107892000.0,89085000.0,69281000.0,39282000.0
Receivables,21185000.0,20284000.0,19419000.0,16769000.0,16872000.0,15985000.0,15089000.0,15086000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,87547000.0,80028000.0,81214000.0,131414000.0,130766000.0,110080000.0,87077000.0,56678000.0
Property, Plant & Equipment Net,4390000.0,2905000.0,2691000.0,2395000.0,2661000.0,2583000.0,3332000.0,5166000.0
Goodwill and Intangible Assets,276806000.0,263038000.0,245584000.0,138751000.0,150693000.0,164338000.0,152198000.0,116351000.0
Long-term investments,0.0,0.0,0.0,0.0,3693000.0,3642000.0,3900000.0,3517000.0
Tax assets,54231000.0,63804000.0,105770000.0,109365000.0,67668000.0,67791000.0,0.0,0.0
Total non-current assets,339293000.0,332807000.0,355939000.0,252372000.0,227561000.0,242743000.0,164339000.0,129787000.0
Total assets,426840000.0,412835000.0,437153000.0,383786000.0,358327000.0,352823000.0,251416000.0,186465000.0
Payables,1890000.0,517000.0,1000000.0,515000.0,1675000.0,1748000.0,2915000.0,2783000.0
Short-term debt,2622000.0,2350000.0,2350000.0,14805000.0,9460000.0,17300000.0,10600000.0,8274000.0
Total current liabilities,46919000.0,49874000.0,46538000.0,57254000.0,42664000.0,49031000.0,40322000.0,34601000.0
Long-term debt,225165000.0,226636000.0,228470000.0,185552000.0,202213000.0,211104000.0,221726000.0,187066000.0
Total debt,227787000.0,228986000.0,230820000.0,200357000.0,211673000.0,228404000.0,232326000.0,195340000.0
Deferred revenue,45713000.0,45496000.0,16306000.0,16501000.0,17142000.0,15821000.0,16510000.0,15552000.0
Tax Liabilities,41395000.0,53423000.0,99321000.0,100606000.0,67797000.0,72035000.0,709000.0,349000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,300646000.0,313835000.0,329906000.0,287118000.0,276380000.0,288253000.0,229463000.0,194888000.0
Total liabilities,347565000.0,363709000.0,376444000.0,344372000.0,319044000.0,337284000.0,269785000.0,229489000.0
Other comprehensive income,328000.0,459000.0,-28000.0,-105000.0,886000.0,1371000.0,1747000.0,1902000.0
Retained earnings (deficit),21138000.0,8400000.0,16005000.0,4693000.0,12041000.0,1506000.0,0.0,
Total shareholders equity,481569000.0,460060000.0,464692000.0,449671000.0,254810000.0,241964000.0,-96769000.0,-109524000.0
Investments,0.0,0.0,0.0,0.0,3693000.0,3642000.0,3900000.0,3517000.0
Net Debt,167813000.0,178179000.0,173211000.0,90145000.0,103781000.0,139319000.0,163045000.0,156058000.0
Other Assets,6388000.0,8937000.0,4186000.0,4433000.0,6002000.0,5010000.0,2707000.0,2310000.0
Other Liabilities,42407000.0,47007000.0,43188000.0,41934000.0,31529000.0,29983000.0,26807000.0,23544000.0
