Date,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Cash and cash equivalents,3750436.0,12801085.0,12546890.0,28697323.0,13220494.0,5122895.0,2632413.0,469786.0,422414.0,345604.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,3750436.0,12801085.0,12546890.0,28697323.0,13220494.0,5122895.0,2632413.0,469786.0,422414.0,345604.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179358.0,65122.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,7627681.0,14904514.0,16160005.0,17334771.0,18671123.0,575620.0,666765.0,721091.0,804575.0,800000.0
Property, Plant & Equipment Net,15763.0,63757.0,198631.0,248753.0,104425.0,29755.0,43111.0,19164.0,24168.0,0.0
Goodwill and Intangible Assets,7611918.0,14828514.0,15949131.0,17073775.0,18551312.0,545865.0,623654.0,701927.0,780407.0,800000.0
Long-term investments,0.0,0.0,0.0,0.0,3143.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279988.0
Total assets,11626115.0,27928877.0,29445013.0,46370807.0,32025144.0,5743865.0,3517420.0,1412846.0,1412025.0,1230629.0
Payables,651781.0,4827525.0,4394068.0,1592348.0,351864.0,465686.0,300462.0,301055.0,338225.0,157956.0
Short-term debt,73217.0,106387.0,87798.0,48063.0,43899.0,14051.0,22037.0,0.0,68601.0,180000.0
Total current liabilities,724998.0,4933912.0,4481866.0,3880014.0,5273122.0,479737.0,1091195.0,6194599.0,1794482.0,337956.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279988.0
Total debt,73217.0,106387.0,87798.0,48063.0,43899.0,14051.0,22037.0,0.0,68601.0,459988.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279988.0
Total liabilities,724998.0,5083912.0,4481866.0,3880014.0,5273122.0,479737.0,1091195.0,6194599.0,1794482.0,617944.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-121325507.0,-108088607.0,-84277611.0,-58511413.0,-43313548.0,-34182884.0,-28530396.0,-27075512.0,-21973993.0,-22468370.0
Total shareholders equity,10901117.0,22844965.0,24963147.0,42490793.0,26752022.0,5264128.0,2426225.0,-4781753.0,-382457.0,612685.0
Investments,0.0,0.0,0.0,0.0,3143.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-3677219.0,-12694698.0,-12459092.0,-28649260.0,-13176595.0,-5108844.0,-2610376.0,-469786.0,-353813.0,114384.0
Other Assets,247998.0,223278.0,738118.0,338713.0,133527.0,45350.0,218242.0,42611.0,119914.0,85025.0
Other Liabilities,0.0,0.0,0.0,2239603.0,4877359.0,0.0,768696.0,5893544.0,1387656.0,0.0
