Date,2018-08,2017-08,2016-08,2015-08,2014-08
Cash and cash equivalents,40000000.0,22000000.0,72000000.0,27000000.0,36000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,20000000.0,20000000.0,20000000.0,20000000.0,18000000.0
Inventories,2000000.0,2000000.0,3000000.0,4000000.0,3000000.0
Total current assets,427000000.0,473000000.0,522000000.0,535000000.0,555000000.0
Property, Plant & Equipment Net,298000000.0,312000000.0,402000000.0,421000000.0,442000000.0
Goodwill and Intangible Assets,75000000,76000000,77000000,77000000,77000000
Long-term investments,11000000.0,12000000.0,000000.0,000000.0,000000.0
Tax assets,,,,,
Total non-current assets,758000000.0,705000000.0,661000000.0,515000000.0,509000000.0
Total assets,531000000.0,562000000.0,660000000.0,620000000.0,651000000.0
Payables,10000000.0,9000000.0,14000000.0,14000000.0,17000000.0
Short-term debt,7000000.0,3000000.0,5000000.0,13000000.0,13000000.0
Total current liabilities,62000000.0,59000000.0,75000000.0,88000000.0,80000000.0
Long-term debt,701000000.0,628000000.0,578000000.0,428000000.0,428000000.0
Total debt,701000000.0,628000000.0,578000000.0,428000000.0,428000000.0
Deferred revenue,1000000.0,1000000.0,1000000.0,1000000.0,3000000.0
Tax Liabilities,24000000.0,40000000.0,43000000.0,44000000.0,38000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,758000000.0,705000000.0,661000000.0,515000000.0,509000000.0
Total liabilities,820000000.0,764000000.0,736000000.0,603000000.0,588000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),981000000.0,934000000.0,894000000.0,852000000.0,801000000.0
Total shareholders equity,-289000000.0,-202000000.0,-76000000.0,17000000.0,63000000.0
Investments,11000000.0,12000000.0,000000.0,000000.0,000000.0
Net Debt,668000000,609000000,511000000,414000000,405000000
Other Assets,78000000,112000000,81000000,65000000,68000000
Other Liabilities,19000000,21000000,24000000,22000000,26000000
