date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-10918000000.0,-5043000000.0,-4005000000.0,-1985000000.0,-1863000000.0,-2707000000.0,-653000000.0,-2590000000.0,-1642000000.0,-1226000000.0,-1060000000.0,-475000000.0,-1303000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,133000000.0,156000000.0,75000000.0,78000000.0,79000000.0,71000000.0,53000000.0,49000000.0,96000000.0,73000000.0,62000000.0,45000000.0,37000000.0,50000000.0,36277000.0,32129000.0,30666000.0,18585000.0,11420000.0,15053000.0,20576000.0,5913000.0,5000000.0,10000000.0,4900000.0,600000.0,1900000.0
,commonStockRepurchased,-1826000000.0,-561000000.0,-1946000000.0,-1223000000.0,-1245000000.0,-1522000000.0,-1148000000.0,-578000000.0,-634000000.0,-533000000.0,-413000000.0,-175000000.0,-441000000.0,-469000000.0,-560111000.0,-652575000.0,-64344000.0,0.0,-33578000.0,0.0,-9884000.0,-28713000.0,-42400000.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-116000000.0,-391000000.0,-5000000.0,0.0,51000000.0,32000000.0,18000000.0,-6000000.0,5000000.0,-1000000.0,-8000000.0,4000000.0,-6000000.0,-19000000.0,12145000.0,130987000.0,246941000.0,-124760000.0,260884000.0,-104696000.0,-164313000.0,199347000.0,16100000.0,112200000.0,53300000.0,-118000000.0,145800000.0
,netCashUsedProvidedByFinancingActivities,-3836000000.0,14191000000.0,-842000000.0,-820000000.0,-852000000.0,-1005000000.0,-1126000000.0,-873000000.0,-706000000.0,-498000000.0,-671000000.0,-1422000000.0,-1713000000.0,4023000000.0,-373017000.0,-499623000.0,20323000.0,148619000.0,366013000.0,-2881000.0,-507141000.0,346506000.0,58500000.0,91100000.0,-52700000.0,114400000.0,175800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,16000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-14000000.0,518000000.0,90000000.0,25000000.0,25000000.0,-19000000.0,-106000000.0,42000000.0,21000000.0,-226000000.0,200000000.0,95000000.0,-65000000.0,180000000.0,857000.0,-331656000.0,349208000.0,-24471000.0,91151000.0,37232000.0,18302000.0,8996000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,919000000.0,933000000.0,415000000.0,325000000.0,300000000.0,275000000.0,294000000.0,400000000.0,358000000.0,337000000.0,563000000.0,363000000.0,232000000.0,297000000.0,185328000.0,184471000.0,516127000.0,202768000.0,227239000.0,136088000.0,98856000.0,80554000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,933000000.0,415000000.0,325000000.0,300000000.0,275000000.0,294000000.0,400000000.0,358000000.0,337000000.0,563000000.0,363000000.0,268000000.0,297000000.0,117000000.0,184471000.0,516127000.0,166919000.0,227239000.0,136088000.0,98856000.0,80554000.0,71558000.0,89400000.0,101300000.0,59700000.0,29700000.0,35900000.0
,operatingCashFlow,4147000000.0,2795000000.0,1552000000.0,1483000000.0,1431000000.0,1346000000.0,1307000000.0,1039000000.0,835000000.0,953000000.0,958000000.0,844000000.0,775000000.0,631000000.0,634962000.0,597122000.0,694132000.0,518101000.0,576818000.0,442135000.0,584468000.0,177837000.0,249800000.0,169600000.0,148900000.0,88600000.0,63000000.0
,capitalExpenditure,-900000000.0,-721000000.0,-360000000.0,-287000000.0,-290000000.0,-359000000.0,-292000000.0,-236000000.0,-195000000.0,-192000000.0,-175000000.0,-198000000.0,-199000000.0,-160000000.0,-187488000.0,-164951000.0,-161093000.0,-143242000.0,-141880000.0,-67974000.0,-72979000.0,-69697000.0,-77500000.0,-39800000.0,-36200000.0,-45000000.0,-52800000.0
,freeCashFlow,3247000000.0,2074000000.0,1192000000.0,1196000000.0,1141000000.0,987000000.0,1015000000.0,803000000.0,640000000.0,761000000.0,783000000.0,646000000.0,576000000.0,471000000.0,447474000.0,432171000.0,533039000.0,374859000.0,434938000.0,374161000.0,511489000.0,108140000.0,172300000.0,129800000.0,112700000.0,43600000.0,10200000.0
