Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,23099000.0,17135000.0,2760996.0,5529523.0,7976710.0,1288770.0
Short-term investments,978000.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,24077000.0,17135000.0,2760996.0,5529523.0,7976710.0,1288770.0
Receivables,64000.0,0.0,0.0,156127.0,0.0,149605.0
Inventories,0.0,0.0,0.0,551008.0,109336.0,0.0
Total current assets,24670000.0,17994000.0,3801294.0,6404300.0,8338318.0,1523524.0
Property, Plant & Equipment Net,12000.0,23000.0,42021.0,85745.0,57607.0,63167.0
Goodwill and Intangible Assets,18469000.0,20413000.0,0.0,1634810.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,18481000.0,21028000.0,1763558.0,1796895.0,57607.0,63167.0
Total assets,43151000.0,39022000.0,5564852.0,8201195.0,8395925.0,1586691.0
Payables,934000.0,633000.0,410512.0,695056.0,986799.0,57721.0
Short-term debt,0.0,0.0,0.0,0.0,101529.0,13991857.0
Total current liabilities,1877000.0,1733000.0,1707378.0,3192735.0,1289785.0,14178229.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,101529.0,13991857.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,10861000.0,10472000.0,422277.0,1784644.0,18296093.0,25272925.0
Total liabilities,12738000.0,12205000.0,2129655.0,4977379.0,19585878.0,39451154.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-127032000.0,-113697000.0,-98311887.0,-86246673.0,-70338127.0,-57100511.0
Total shareholders equity,30413000.0,26817000.0,3435197.0,3223816.0,-11189953.0,-37864463.0
Investments,978000.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-24077000.0,-17135000.0,-2760996.0,-5529523.0,-7875181.0,12703087.0
Other Assets,529000.0,859000.0,1040298.0,167642.0,252272.0,85149.0
Other Liabilities,943000.0,1100000.0,1296866.0,2497679.0,201457.0,128651.0
