date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-14000.0,-107000.0,-942000.0,-530000.0,-2303000.0,-53679000.0,-15525000.0,-3131000.0,-92739000.0,-16184000.0,-58216000.0,-66600000.0,-14433000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8644000.0,13618000.0,21230000.0,22555000.0,6729000.0,3294000.0,0.0,0.0,0.0,0.0,0.0,0.0,81200000.0,374100000.0
,commonStockRepurchased,-113455000.0,-292693000.0,-201650000.0,-43164000.0,-342003000.0,-399494000.0,-307178000.0,-167879000.0,-81018000.0,-36997000.0,-39682000.0,-343000.0,-42337000.0,-15459000.0,-126000.0,-12803000.0,-4368000.0,-41994000.0,-11590000.0,-536000.0,-41560000.0,-75600000.0,-22700000.0,0.0,-27400000.0,0.0,-416200000.0
,dividendsPaid,-118118000.0,-117920000.0,-102058000.0,-92452000.0,-87330000.0,-86968000.0,-73261000.0,-49277000.0,-73112000.0,-51935000.0,-47364000.0,-45801000.0,-42756000.0,-37744000.0,-32275000.0,-30037000.0,-27485000.0,-26688000.0,-25390000.0,-25418000.0,-24034000.0,-22100000.0,-19600000.0,-14100000.0,-11900000.0,-9100000.0,-8100000.0
,otherFinancingActivites,-14554000.0,38776000.0,2520000.0,1109000.0,368782000.0,370233000.0,81609000.0,26103000.0,30031000.0,41746000.0,35755000.0,23672000.0,31785000.0,-33027000.0,1054000.0,-6517000.0,-7623000.0,-7382000.0,122159000.0,-46391000.0,930000.0,13600000.0,-10900000.0,-10700000.0,-21500000.0,-92300000.0,2900000.0
,netCashUsedProvidedByFinancingActivities,-246141000.0,-371944000.0,-302130000.0,-135037000.0,-62854000.0,-169908000.0,-314355000.0,-194184000.0,-216838000.0,-63370000.0,-109507000.0,-89072000.0,-67741000.0,-77586000.0,-17729000.0,-28127000.0,-16921000.0,-69335000.0,88473000.0,-72345000.0,-64664000.0,-84100000.0,-53200000.0,-24800000.0,-60800000.0,-20200000.0,-47300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1708000.0,2296000.0,-15715000.0,19741000.0,-5607000.0,-29794000.0,-29808000.0,-1849000.0,2188000.0,-4444000.0,-14000.0,6107000.0,-6958000.0,4629000.0,969000.0,-4236000.0,3085000.0,3683000.0,-997000.0,276000.0,-1456000.0,-700000.0,1400000.0,300000.0,800000.0,-100000.0,1000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,57716000.0,-159286000.0,32148000.0,-52478000.0,74996000.0,25804000.0,-21446000.0,13361000.0,-74637000.0,-5092000.0,-21943000.0,103804000.0,66950000.0,97170000.0,12205000.0,15188000.0,-21066000.0,-5566000.0,152583000.0,12174000.0,2644000.0,-30400000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,257279000.0,199563000.0,358849000.0,326701000.0,379179000.0,304183000.0,278379000.0,299825000.0,286464000.0,361101000.0,366193000.0,388136000.0,284332000.0,217382000.0,120212000.0,108007000.0,92819000.0,170510000.0,176076000.0,23493000.0,11319000.0,8700000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,199563000.0,358849000.0,326701000.0,379179000.0,304183000.0,278379000.0,299825000.0,286464000.0,361101000.0,366193000.0,388136000.0,284332000.0,217382000.0,120212000.0,108007000.0,92819000.0,113885000.0,176076000.0,23493000.0,11319000.0,8675000.0,39100000.0,46600000.0,40500000.0,10100000.0,10400000.0,20400000.0
,operatingCashFlow,351362000.0,403185000.0,329152000.0,334845000.0,303403000.0,310858000.0,401702000.0,338894000.0,327484000.0,193518000.0,156978000.0,250350000.0,257449000.0,249832000.0,118680000.0,117024000.0,51260000.0,95687000.0,103598000.0,120231000.0,120834000.0,81100000.0,122100000.0,88900000.0,107800000.0,65500000.0,68700000.0
,capitalExpenditure,-59201000.0,-69615000.0,-71246000.0,-61656000.0,-49877000.0,-50507000.0,-72990000.0,-76015000.0,-52715000.0,-65813000.0,-60565000.0,-38201000.0,-72426000.0,-61633000.0,-76002000.0,-50415000.0,-56441000.0,-34840000.0,-27909000.0,-36723000.0,-34800000.0,-63300000.0,-92200000.0,-37300000.0,-39800000.0,-48400000.0,-37400000.0
,freeCashFlow,292161000.0,333570000.0,257906000.0,273189000.0,253526000.0,260351000.0,328712000.0,262879000.0,274769000.0,127705000.0,96413000.0,212149000.0,185023000.0,188199000.0,42678000.0,66609000.0,-5181000.0,60847000.0,75689000.0,83508000.0,86034000.0,17800000.0,29900000.0,51600000.0,68000000.0,17100000.0,31300000.0
