date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,6193700000.0,8318400000.0,3232000000.0,-204100000.0,2737600000.0,2408400000.0,2390500000.0,4684800000.0,4088600000.0,4347700000.0,5069500000.0,4328800000.0,-2071900000.0,2953000000.0,2662700000.0,1979600000.0,1810100000.0,2560800000.0,2707900000.0,2780000000.0,3057800000.0,2721000000.0,2097900000.0,-385100000.0,1523500000.0,2290900000.0,1286100000.0
,depreciationAndAmortization,1323900000.0,1232600000.0,1609000000.0,1567300000.0,1496600000.0,1427700000.0,1379000000.0,1445600000.0,1462200000.0,1373600000.0,1328200000.0,1297800000.0,1122600000.0,1047900000.0,801800000.0,726400000.0,597500000.0,548500000.0,493000000.0,454900000.0,435800000.0,439700000.0,490400000.0,509800000.0,543500000.0,553700000.0,432200000.0
,deferredIncomeTax,-134500000.0,62400000.0,326800000.0,-787900000.0,439500000.0,-748400000.0,-36400000.0,285900000.0,126000000.0,-268500000.0,559700000.0,189900000.0,442600000.0,122900000.0,346800000.0,-347500000.0,772400000.0,130900000.0,346500000.0,273800000.0,-442700000.0,27100000.0,25400000.0,-293000000.0,207300000.0,144000000.0,172200000.0
,stockBasedCompensation,308100000.0,312400000.0,279500000.0,281300000.0,255300000.0,217800000.0,156000000.0,144900000.0,141500000.0,147400000.0,231000000.0,368500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-747400000.0,-6727100000.0,3995300000.0,551400000.0,-229200000.0,3371700000.0,-3215800000.0,-461100000.0,-668100000.0,-2421300000.0,1820200000.0,6574800000.0,-7645000000.0,2379700000.0,-470600000.0,-162600000.0,2034000000.0,467500000.0,1004700000.0,-1246400000.0,-137800000.0,2320500000.0,-329500000.0,1460000000.0,497500000.0,878800000.0,-421300000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-533400000.0,-258700000.0,7800000.0,-253900000.0,-328200000.0,-736300000.0,-307100000.0,-286500000.0,-307900000.0,203100000.0,157000000.0,-179000000.0,84800000.0,154300000.0,-60200000.0,72100000.0,-111600000.0,-170800000.0,-285100000.0,-184200000.0,9800000.0,16900000.0,-55600000.0,-65800000.0,-42200000.0,-22100000.0,107100000.0
,accountsPayables,1271300000.0,-477700000.0,-284500000.0,916300000.0,819000000.0,461600000.0,-260700000.0,-70300000.0,-336100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,1934400000.0,8661500000.0,4666200000.0,4114800000.0,4344000000.0,972300000.0,4188100000.0,4649200000.0,5317300000.0,7738600000.0,5918400000.0,-656400000.0,6988600000.0,4608900000.0,5079500000.0,5242100000.0,3208100000.0,2740600000.0,1735900000.0,2982300000.0,3120100000.0,799600000.0,1129100000.0,-330900000.0,-828400000.0,-1707200000.0
,otherNonCashItems,994300000.0,588300000.0,2455900000.0,1554100000.0,409500000.0,571400000.0,371300000.0,62200000.0,-667300000.0,4582100000.0,-66300000.0,421000000.0,5048000000.0,463500000.0,1156700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93000000.0,-37800000.0,-97800000.0,-9800000.0,63100000.0
,netCashProvidedByOperatingActivites,6499600000.0,4836600000.0,5524500000.0,5615600000.0,4851000000.0,2772800000.0,4367100000.0,5735000000.0,5304800000.0,7234500000.0,6856800000.0,4335500000.0,7295600000.0,5154500000.0,3975900000.0,1913600000.0,2869500000.0,3646700000.0,2070700000.0,3661600000.0,3731500000.0,2619700000.0,2629800000.0,2400400000.0,1991400000.0,1824600000.0,1532300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1387900000.0,-1033900000.0,-1210600000.0,-1076800000.0,-1037000000.0,-1066200000.0,-1162600000.0,-1012100000.0,-905400000.0,-672000000.0,-694300000.0,-765000000.0,-947200000.0,-1082400000.0,-1077800000.0,-1298100000.0,-1898100000.0,-1706600000.0,-1130900000.0,-884000000.0,-677900000.0,-528300000.0,-419900000.0,-366300000.0,-443900000.0,-551300000.0,-576500000.0
,acquisitionsNet,-849000000.0,-6563000000.0,0.0,-882000000.0,-45000000.0,-5283000000.0,-551000000.0,-44000000.0,-199000000.0,-308000000.0,-609000000.0,0.0,-6083000000.0,-2673000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-370100000.0,-290200000.0,-950100000.0,-8001300000.0,-5673400000.0,-4068700000.0,-11440500000.0,-15572900000.0,-7618600000.0,-4710300000.0,-1753700000.0,-432300000.0,-2412400000.0,-1127600000.0,-1313200000.0,-1183100000.0,-13086700000.0,-7005300000.0,-5842100000.0,-3061700000.0,0.0,-162800000.0,-57600000.0,-388500000.0,-294300000.0,-372900000.0,-1150500000.0
,salesMaturitiesOfInvestments,886800000.0,746400000.0,6062000000.0,7438500000.0,3728000000.0,5230200000.0,15063500000.0,14555100000.0,4730800000.0,2138500000.0,584700000.0,1506900000.0,2554900000.0,800100000.0,2755200000.0,607800000.0,14849300000.0,7536400000.0,4777900000.0,319000000.0,983900000.0,216100000.0,273100000.0,365700000.0,396900000.0,430800000.0,1387000000.0
,otherInvestingActivites,102800000.0,-248700000.0,-191300000.0,-215800000.0,-130100000.0,5272000000.0,-5430100000.0,-97400000.0,1276500000.0,-277200000.0,-219300000.0,-94500000.0,-406800000.0,-277300000.0,179000000.0,-353600000.0,-498100000.0,-217200000.0,-316100000.0,-369700000.0,-1362500000.0,-116600000.0,-120100000.0,-34200000.0,-40800000.0,-54100000.0,-72900000.0
