Date,1994-12,1993-12,1992-12,1991-12,1990-12
Revenue,243000000.0,212000000.0,193000000.0,184000000.0,190000000.0
Revenue Growth,,,,,
Cost of Revenue,114000000.0,101000000.0,140000000.0,142000000.0,139000000.0
Gross Profit,129000000.0,112000000.0,53000000.0,43000000.0,51000000.0
R&D Expenses,,,,,
SG&A Expense,58000000.0,53000000.0,000000.0,000000.0,000000.0
Operating Expenses,67000000.0,298000000.0,14000000.0,15000000.0,51000000.0
Operating Income,62000000.0,-187000000.0,40000000.0,28000000.0,000000.0
Interest Expense,,,,,
Earnings before Tax,31000000.0,-217000000.0,000000.0,-11000000.0,000000.0
Income Tax Expense,3000000.0,0000000.0,000000.0,-1000000.0,000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,28000000.0,-217000000.0,-18000000.0,-10000000.0,-41000000.0
Preferred Dividends,,,,,
Net Income Com,28000000.0,-217000000.0,-18000000.0,-10000000.0,-41000000.0
EPS,0.89,-15.90,-1.26,-0.78,-3.00
EPS Diluted,0.89,-15.90,-1.26,-0.78,-3.00
Weighted Average Shs Out,17000000.0,14000000.0,15000000.0,14000000.0,14000000.0
Weighted Average Shs Out (Dil),17000000.0,14000000.0,15000000.0,14000000.0,14000000.0
Dividend per Share,,,,,
Gross Margin,0.53086419753086,0.52830188679245,0.27461139896373,0.23369565217391,0.26842105263158
EBITDA Margin,0.29218106995885,0.27358490566038,0.27461139896373,0.23369565217391,0.26842105263158
EBIT Margin,0.12757201646091,-1.0235849056604,-0.093264248704663,-0.059782608695652,-0.21578947368421
Profit Margin,0.11522633744856,-1.0235849056604,-0.093264248704663,-0.054347826086957,-0.21578947368421
Free Cash Flow margin,,,,,
EBITDA,71000000.0,58000000.0,53000000.0,43000000.0,51000000.0
EBIT,31000000,-217000000,-18000000,-11000000,-41000000
Consolidated Income,28000000.0,-217000000.0,-18000000.0,-10000000.0,-41000000.0
Earnings Before Tax Margin,0.12757201646091,-1.0235849056604,0,-0.059782608695652,0
Net Profit Margin,0.11522633744856,-1.0235849056604,-0.093264248704663,-0.054347826086957,-0.21578947368421
