Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,60557000.0,152839000.0,31198741.0,29941184.0,34603907.0,35578900.0,43068366.0,37352438.0,44837638.0,29238597.0
Short-term investments,939000.0,2421000.0,1884000.0,5143585.0,,,,,,
Cash and short-term investments,61496000.0,155260000.0,33082741.0,35084769.0,,,,,,
Receivables,0.0,0.0,0.0,0.0,0.0,12698077.0,15545893.0,24222190.0,32012783.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,72294000.0,167023000.0,42946927.0,43444434.0,,,,,,
Property, Plant & Equipment Net,47124000.0,45605000.0,39566639.0,40815744.0,37964714.0,30702635.0,30777184.0,31763692.0,23371915.0,16186690.0
Goodwill and Intangible Assets,66055000.0,68033000.0,12762211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,3000000.0,8000000.0,6000000.0,11000000.0,,,,,,
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,,,,,,,,,,
Total assets,2153658000.0,2228121000.0,1556732033.0,1551911600.0,1221414610.0,984240958.0,962926264.0,963789138.0,700423092.0,524635749.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,15120000.0,6000000.0,0.0,0.0,,,,,,
Total current liabilities,1800501000.0,1882067000.0,1298355836.0,1301652024.0,,,,,,
Long-term debt,64000000.0,68000000.0,79000000.0,85000000.0,,,,,,
Total debt,64237000.0,71825000.0,118533173.0,125152597.0,67870892.0,97000000.0,46256805.0,93622954.0,13000000.0,16773802.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,1773217000.0,1866227000.0,1248072453.0,1244216516.0,993572593.0,741312416.0,771429335.0,730733755.0,553217853.0,371592747.0
Total non-current liabilities,,,,,,,,,,
Total liabilities,1849618000.0,1950250000.0,1376889009.0,1386865246.0,1067270854.0,842331429.0,821352404.0,829504303.0,568893149.0,391886445.0
Other comprehensive income,-2206000.0,-955000.0,11766.0,871758.0,1304876.0,195115.0,3237935.0,1726571.0,692523.0,-87962.0
Retained earnings (deficit),141447000.0,117313000.0,104647375.0,91864543.0,93101915.0,83729144.0,76435222.0,67245351.0,62125569.0,57437444.0
Total shareholders equity,304040000.0,277871000.0,179843024.0,165046354.0,154143756.0,141909529.0,141573860.0,134284835.0,131529943.0,132749304.0
Investments,1906495000.0,1896888000.0,1416574123.0,1411158740.0,1092231192.0,861526396.0,832357215.0,821661416.0,565611305.0,453865932.0
Net Debt,17624000.0,,,,,,,,,
Other Assets,10798000.0,,,,,,,,,
Other Liabilities,1785381000.0,1876067000.0,1298355836.0,1301652024.0,,,,,,
