Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31,2012-03-31,2011-03-31,2010-03-31
Cash and cash equivalents,11667161.0,4052582.0,1461695.0,2796762.0,2225924.0,15081024.0,15923294.0,11881548.0,7210290.0,19812881.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,11667161.0,4052582.0,1461695.0,2796762.0,2225924.0,15081024.0,15923294.0,11881548.0,7210290.0,19812881.0
Receivables,13183411.0,17458289.0,8939051.0,4822386.0,6896186.0,9347289.0,9037548.0,16284377.0,12594954.0,8686151.0
Inventories,49062086.0,45329434.0,34918550.0,41939128.0,40850666.0,35288559.0,39219168.0,36753680.0,34679270.0,20122296.0
Total current assets,74456207.0,67269406.0,45432836.0,49701656.0,50117355.0,59846668.0,64283557.0,65007891.0,54562344.0,48703119.0
Property, Plant & Equipment Net,11909958.0,14166001.0,15173164.0,15968239.0,15517311.0,11362731.0,11278572.0,12611502.0,14131787.0,15494603.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,2079297.0,408502.0,187358.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,12145775.0,14383901.0,17830461.0,17188741.0,16840669.0,12437731.0,12291572.0,13562502.0,15021787.0,16328603.0
Total assets,86601982.0,81653307.0,63263297.0,66890397.0,66958024.0,72284399.0,76575129.0,78570393.0,69584131.0,65031722.0
Payables,11577664.0,10233431.0,2003661.0,2476699.0,2148555.0,7206340.0,11181804.0,12091154.0,7338762.0,6912741.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13507.0
Total current liabilities,12364902.0,11030635.0,2356590.0,2865750.0,2651111.0,7770689.0,12312082.0,13853388.0,9467375.0,7576278.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13507.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,1704940.0,1872166.0,0.0,0.0,0.0,189998.0,362279.0,544463.0,887660.0,508966.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1755503.0,2047222.0,550282.0,785600.0,1089888.0,1203054.0,1305428.0,1299737.0,1314242.0,1097034.0
Total liabilities,14120405.0,13077857.0,2906872.0,3651350.0,3740999.0,8973743.0,13617510.0,15153125.0,10781617.0,8673312.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),40479909.0,36711380.0,28781315.0,31736177.0,31714155.0,31807786.0,31454749.0,31914398.0,27299644.0,24855540.0
Total shareholders equity,72481577.0,68575450.0,60356425.0,63239047.0,63217025.0,63310656.0,62957619.0,63417268.0,58802514.0,56358410.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-11667161.0,-4052582.0,-1461695.0,-2796762.0,-2225924.0,-15081024.0,-15923294.0,-11881548.0,-7210290.0,-19799374.0
Other Assets,543549.0,429101.0,113540.0,143380.0,144579.0,129796.0,103547.0,88286.0,77830.0,81791.0
Other Liabilities,787238.0,797204.0,352929.0,389051.0,502556.0,564349.0,1130278.0,1762234.0,2128613.0,650030.0
