Date,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,365000.0,593000.0,3620000.0,4821000.0,9384000.0,3601000.0,1448000.0,11055000.0,11645000.0,11837000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,365000.0,593000.0,3620000.0,4821000.0,9384000.0,3601000.0,1448000.0,11055000.0,11645000.0,11837000.0
Receivables,11103000.0,10488000.0,13677000.0,15385000.0,15337000.0,10364000.0,3487000.0,740000.0,385000.0,476000.0
Inventories,12102000.0,14369000.0,15500000.0,16386000.0,15231000.0,10780000.0,3649000.0,185000.0,548000.0,1019000.0
Total current assets,63035000.0,69569000.0,79876000.0,86429000.0,93831000.0,40381000.0,11661000.0,350000.0,388000.0,532000.0
Property, Plant & Equipment Net,36879000.0,41349000.0,41644000.0,43813000.0,45268000.0,24051000.0,4473000.0,227000.0,272000.0,358000.0
Goodwill and Intangible Assets,22682000.0,26036000.0,32781000.0,41242000.0,47182000.0,16119000.0,6835000.0,116000.0,114000.0,122000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,498000.0,672000.0,1232000.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,39057000.0,47171000.0,43269000.0,56784000.0,70754000.0,24654000.0,5377000.0,0.0,0.0,13000.0
Total assets,89933000.0,99623000.0,120512000.0,126023000.0,136389000.0,66672000.0,21333000.0,12340000.0,12993000.0,13848000.0
Payables,11345000.0,8681000.0,8469000.0,7338000.0,9430000.0,5516000.0,1077000.0,293000.0,212000.0,504000.0
Short-term debt,2177000.0,3171000.0,16485000.0,6852000.0,15543000.0,7410000.0,1491000.0,49000.0,95000.0,110000.0
Total current liabilities,18712000.0,17785000.0,32700000.0,22498000.0,34294000.0,16301000.0,3660000.0,704000.0,711000.0,1132000.0
Long-term debt,37630000.0,44710000.0,38699000.0,54755000.0,67480000.0,24654000.0,5377000.0,0.0,0.0,13000.0
Total debt,39807000.0,47881000.0,55184000.0,61607000.0,83023000.0,32064000.0,6868000.0,49000.0,95000.0,123000.0
Deferred revenue,825000.0,1165000.0,1457000.0,991000.0,1016000.0,1103000.0,132000.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,803000.0,1126000.0,674000.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,39057000.0,47171000.0,43269000.0,56784000.0,70754000.0,24654000.0,5377000.0,0.0,0.0,13000.0
Total liabilities,57769000.0,64956000.0,75969000.0,79282000.0,105048000.0,40955000.0,9037000.0,704000.0,711000.0,1145000.0
Other comprehensive income,44000.0,73000.0,-6000.0,-58000.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-9627000.0,3569000.0,13771000.0,15931000.0,16143000.0,11627000.0,9146000.0,-9164000.0,-8518000.0,-8066000.0
Total shareholders equity,32164000.0,34667000.0,43383000.0,45535000.0,30345000.0,24637000.0,11452000.0,11636000.0,12282000.0,12703000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,39442000.0,47288000.0,51564000.0,56786000.0,73639000.0,28463000.0,5420000.0,-11006000.0,-11550000.0,-11714000.0
Other Assets,3328000.0,4604000.0,7839000.0,3002000.0,2606000.0,1546000.0,1088000.0,10000.0,27000.0,-16000.0
Other Liabilities,5190000.0,5933000.0,7746000.0,8308000.0,9321000.0,3375000.0,1092000.0,362000.0,404000.0,518000.0
