Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,343000000.0,258000000.0,309000000.0,403000000.0,428000000.0
Revenue Growth,,,,,
Cost of Revenue,199000000.0,179000000.0,166000000.0,219000000.0,191000000.0
Gross Profit,144000000.0,79000000.0,144000000.0,184000000.0,237000000.0
R&D Expenses,,,,,
SG&A Expense,16000000.0,20000000.0,21000000.0,22000000.0,27000000.0
Operating Expenses,77000000.0,81000000.0,71000000.0,45000000.0,49000000.0
Operating Income,68000000.0,-2000000.0,73000000.0,139000000.0,188000000.0
Interest Expense,40000000.0,47000000.0,20000000.0,18000000.0,31000000.0
Earnings before Tax,25000000.0,-50000000.0,53000000.0,121000000.0,156000000.0
Income Tax Expense,1000000.0,1000000.0,1000000.0,2000000.0,1000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,24000000.0,-51000000.0,52000000.0,119000000.0,154000000.0
Preferred Dividends,,,,,
Net Income Com,24000000.0,-51000000.0,52000000.0,119000000.0,154000000.0
EPS,0.28,-0.58,0.61,1.48,1.92
EPS Diluted,0.28,-0.58,0.61,1.48,1.92
Weighted Average Shs Out,87000000.0,87000000.0,86000000.0,81000000.0,80000000.0
Weighted Average Shs Out (Dil),87000000.0,87000000.0,86000000.0,81000000.0,80000000.0
Dividend per Share,,,,,
Gross Margin,0.4198250728863,0.3062015503876,0.46601941747573,0.45657568238213,0.55373831775701
EBITDA Margin,0.37026239067055,0.22868217054264,0.39805825242718,0.40446650124069,0.48831775700935
EBIT Margin,0.18950437317784,-0.011627906976744,0.23624595469256,0.34491315136476,0.43457943925234
Profit Margin,0.06997084548105,-0.19767441860465,0.16828478964401,0.29528535980149,0.35981308411215
Free Cash Flow margin,,,,,
EBITDA,127000000.0,59000000.0,123000000.0,163000000.0,209000000.0
EBIT,65000000,-3000000,73000000,139000000,186000000
Consolidated Income,24000000.0,-51000000.0,52000000.0,119000000.0,154000000.0
Earnings Before Tax Margin,0.072886297376093,-0.1937984496124,0.17152103559871,0.30024813895782,0.36448598130841
Net Profit Margin,0.06997084548105,-0.19767441860465,0.16828478964401,0.29528535980149,0.35981308411215
