date,,2021-01-01_FY,2020-01-03_FY,2018-12-28_FY,2017-12-29_FY,2016-12-30_FY,2016-01-01_FY,2015-01-02_FY,2014-01-03_FY,2012-12-28_FY,2011-12-30_FY,2010-12-31_FY,2010-01-01_FY,2009-01-02_FY,2007-12-28_FY,2006-12-29_FY,2006-03-10_FY,2005-12-30_FY,2004-12-31_FY,2004-01-02_FY,2003-01-03_FY,2001-12-28_FY,2000-12-29_FY,1999-12-31_FY,1999-01-01_FY,1998-01-02_FY,1996-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1486000000.0,-1322900000.0,-1925100000.0,-495400000.0,-465300000.0,-555200000.0,-900126000.0,-567344000.0,-857477000.0,330689000.0,-499000.0,-183000.0,-60314000.0,-190457000.0,0.0,-44250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,10000000.0,29100000.0,40200000.0,73800000.0,67500000.0,29700000.0,56094000.0,47707000.0,59187000.0,45869000.0,44549000.0,0.0,0.0,0.0,0.0,0.0,0.0,26805000.0,0.0,0.0,0.0,0.0,4500000.0,0.0,0.0,5800000.0
,commonStockRepurchased,-81000000.0,-150700000.0,-52800000.0,-211500000.0,-52000000.0,-204700000.0,-41700000.0,47700000.0,59200000.0,45900000.0,-73853000.0,14900000.0,-103100000.0,31900000.0,26600000.0,0.0,24500000.0,0.0,50500000.0,21400000.0,36400000.0,12000000.0,0.0,-11200000.0,7100000.0,-3500000.0
,dividendsPaid,-21000000.0,-7000000.0,0.0,-18000000.0,-17000000.0,-20000000.0,-32231000.0,-7672000.0,-13178000.0,-12398000.0,0.0,-2896000.0,-10648000.0,-2888000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,1181000000.0,2967300000.0,786000000.0,361500000.0,557100000.0,890265000.0,568445000.0,1224697000.0,242230000.0,9639000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-400000000.0,-292600000.0,989400000.0,66500000.0,-177300000.0,-202800000.0,-51500000.0,-98400000.0,426400000.0,464200000.0,-20164000.0,16100000.0,-6400000.0,103800000.0,34200000.0,-13402000.0,-13400000.0,-24159000.0,100000.0,-31700000.0,-23500000.0,139000000.0,2700000.0,-8500000.0,6400000.0,400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-400000.0,-12500000.0,17400000.0,-6800000.0,-11700000.0,-10700000.0,-2000000.0,300000.0,1600000.0,-552000.0,4500000.0,-3600000.0,-5800000.0,0.0,0.0,-2600000.0,2633000.0,9800000.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,48000000.0,16700000.0,-186000000.0,142400000.0,100100000.0,-32000000.0,800000.0,-10500000.0,3200000.0,-66200000.0,-53060000.0,131300000.0,39300000.0,-26400000.0,55800000.0,1981000.0,2000000.0,26456000.0,16700000.0,-2400000.0,-9800000.0,-8400000.0,8400000.0,20900000.0,-2700000.0,0.0
,cashAtEndOfPeriod,237000000.0,189200000.0,172500000.0,358500000.0,216100000.0,116000000.0,148000000.0,147300000.0,157800000.0,154600000.0,220788000.0,273800000.0,142500000.0,103200000.0,129700000.0,73853000.0,73900000.0,71872000.0,45400000.0,28700000.0,31100000.0,40900000.0,49300000.0,40900000.0,20000000.0,0.0
,cashAtBeginningOfPeriod,189000000.0,172500000.0,358500000.0,216100000.0,116000000.0,148000000.0,147200000.0,157800000.0,154600000.0,220800000.0,273848000.0,142500000.0,103200000.0,129600000.0,73900000.0,71872000.0,71900000.0,45416000.0,28700000.0,31100000.0,40900000.0,49300000.0,40900000.0,20000000.0,22700000.0,29700000.0
,operatingCashFlow,672000000.0,585000000.0,486700000.0,429700000.0,431100000.0,354900000.0,407100000.0,414600000.0,340700000.0,241600000.0,124030000.0,194600000.0,176100000.0,187000000.0,135800000.0,92880000.0,92400000.0,73115000.0,29600000.0,32300000.0,25100000.0,19800000.0,23600000.0,7000000.0,-2100000.0,-3900000.0
,capitalExpenditure,-56000000.0,-69000000.0,-67600000.0,-43700000.0,-26000000.0,-43900000.0,-47312000.0,-70877000.0,-54071000.0,-23278000.0,-25196000.0,-12706000.0,-16196000.0,-13187000.0,-16529000.0,-23436000.0,-23400000.0,-12750000.0,-11600000.0,-8900000.0,-8200000.0,-8500000.0,-6400000.0,-12500000.0,-11300000.0,-10400000.0
,freeCashFlow,616000000.0,516000000.0,419100000.0,386000000.0,405100000.0,310900000.0,352200000.0,343700000.0,285500000.0,216700000.0,98834000.0,155100000.0,159900000.0,173800000.0,119300000.0,69444000.0,69000000.0,60365000.0,18000000.0,23400000.0,16900000.0,11300000.0,17200000.0,-5500000.0,-13400000.0,-14300000.0
