Date,2018-12,2017-12,2016-12,2015-12,2014-12
Cash and cash equivalents,21000000.0,15000000.0,14000000.0,457000000.0,21000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,282000000.0,248000000.0,263000000.0,148000000.0,192000000.0
Inventories,117000000.0,113000000.0,107000000.0,87000000.0,91000000.0
Total current assets,6459000000.0,6088000000.0,6049000000.0,3833000000.0,3826000000.0
Property, Plant & Equipment Net,4855000000.0,4541000000.0,4469000000.0,3259000000.0,3239000000.0
Goodwill and Intangible Assets,1313000000,1307000000,1307000000,363000000,356000000
Long-term investments,41000000.0,13000000.0,13000000.0,12000000.0,17000000.0
Tax assets,,,,,
Total non-current assets,4134000000.0,4301000000.0,4373000000.0,2768000000.0,2253000000.0
Total assets,6963000000.0,6659000000.0,6515000000.0,4656000000.0,4280000000.0
Payables,211000000.0,161000000.0,153000000.0,105000000.0,124000000.0
Short-term debt,191000000.0,217000000.0,102000000.0,77000000.0,350000000.0
Total current liabilities,648000000.0,649000000.0,528000000.0,422000000.0,651000000.0
Long-term debt,2951000000.0,3109000000.0,3211000000.0,1867000000.0,1268000000.0
Total debt,2951000000.0,3109000000.0,3211000000.0,1867000000.0,1268000000.0
Deferred revenue,44000000.0,44000000.0,52000000.0,53000000.0,000000.0
Tax Liabilities,311000000.0,337000000.0,536000000.0,451000000.0,524000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,4134000000.0,4301000000.0,4373000000.0,2768000000.0,2253000000.0
Total liabilities,4782000000.0,4950000000.0,4901000000.0,3190000000.0,2904000000.0
Other comprehensive income,-27000000.0,-41000000.0,-35000000.0,-9000000.0,-15000000.0
Retained earnings (deficit),700000000.0,549000000.0,458000000.0,473000000.0,599000000.0
Total shareholders equity,2182000000.0,1709000000.0,1615000000.0,1466000000.0,1376000000.0
Investments,41000000.0,13000000.0,13000000.0,12000000.0,17000000.0
Net Debt,3121000000,3311000000,3299000000,1487000000,1597000000
Other Assets,98000000,204000000,95000000,155000000,179000000
Other Liabilities,203000000,209000000,215000000,207000000,164000000
