Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30
Cash and cash equivalents,11201000.0,7437000.0,7318000.0,7438000.0,6819000.0,6161000.0,19814000.0,9540000.0,3509000.0
Short-term investments,0.0,0.0,0.0,0.0,,,,,
Cash and short-term investments,11201000.0,7437000.0,7318000.0,7438000.0,,,,,
Receivables,0.0,0.0,0.0,0.0,2429000.0,2387000.0,1371000.0,1558000.0,1610000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,22105000.0,19466000.0,28496000.0,29013000.0,,,,,
Property, Plant & Equipment Net,29343000.0,21958000.0,19393000.0,18217000.0,20101000.0,18943000.0,15561000.0,16151000.0,15848000.0
Goodwill and Intangible Assets,13622000.0,7307000.0,7418000.0,7548000.0,7779000.0,7812000.0,0.0,0.0,0.0
Long-term investments,8375000.0,10869000.0,19017000.0,19672000.0,,,,,
Tax assets,1190000.0,1360000.0,1965000.0,1490000.0,2084000.0,2705000.0,0.0,0.0,0.0
Total non-current assets,,,,,,,,,
Total assets,853903000.0,716782000.0,673925000.0,630347000.0,539108000.0,510534000.0,327299000.0,331093000.0,325739000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,0.0,0.0,0.0,0.0,,,,,
Total current liabilities,629906000.0,523553000.0,515404000.0,489399000.0,,,,,
Long-term debt,36601000.0,64851000.0,41977000.0,44840000.0,,,,,
Total debt,127098000.0,107780000.0,97383000.0,87665000.0,56609000.0,40016000.0,47851000.0,66051000.0,72379000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,626611000.0,520564000.0,512795000.0,483182000.0,427045000.0,417751000.0,219989000.0,209186000.0,197939000.0
Total non-current liabilities,,,,,,,,,
Total liabilities,759097000.0,633166000.0,614469000.0,574897000.0,487403000.0,461302000.0,273649000.0,278608000.0,273307000.0
Other comprehensive income,-1111000.0,313000.0,-411000.0,252000.0,-2259000.0,-3384000.0,2273000.0,1934000.0,1524000.0
Retained earnings (deficit),46926000.0,43939000.0,41240000.0,37301000.0,34824000.0,33849000.0,32990000.0,31918000.0,30652000.0
Total shareholders equity,94806000.0,83616000.0,59456000.0,55450000.0,51705000.0,49232000.0,53650000.0,52485000.0,52432000.0
Investments,774115000.0,675162000.0,633043000.0,590095000.0,497660000.0,470594000.0,287277000.0,301155000.0,303036000.0
Net Debt,25400000.0,,,,,,,,
Other Assets,10904000.0,,,,,,,,
Other Liabilities,629906000.0,523553000.0,515404000.0,489399000.0,,,,,
