Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,89493000.0,29423000.0,985000.0
Short-term investments,0.0,0.0,6750000.0
Cash and short-term investments,89493000.0,29423000.0,7735000.0
Receivables,0.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,90223000.0,29647000.0,8294000.0
Property Plant & Equipment Net,2998000.0,2087000.0,90000.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,108000.0,0.0,0.0
Total non-current assets,12357000.0,2225000.0,90000.0
Total assets,102580000.0,31872000.0,8384000.0
Payables,4357000.0,1174000.0,281000.0
Short-term debt,7792000.0,0.0,2312000.0
Total current liabilities,11948000.0,6916000.0,3862000.0
Long-term debt,28000000.0,0.0,0.0
Total debt,35792000.0,0.0,2312000.0
Deferred revenue,4250000.0,16292000.0,0.0
Tax Liabilities,3438000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,50326000.0,12058000.0,40000.0
Total liabilities,156059000.0,18974000.0,3902000.0
Other comprehensive income,9111000,0.0,0.0
Retained earnings (deficit),-62591000.0,-35225000.0,-18395000.0
Total shareholders equity,-53479000.0,-26943000.0,-10444000.0
Investments,0.0,0.0,6750000.0
Net Debt,-53701000.0,-29423000.0,-5423000.0
Other Assets,0.0,224000.0,559000.0
Other Liabilities,93785000.0,5742000.0,1269000.0
