Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31
Cash and cash equivalents,5020510.0,11141566.0,161292.0,165.0
Short-term investments,294986.0,0.0,0.0,0.0
Cash and short-term investments,5315496.0,11141566.0,161292.0,165.0
Receivables,326181.0,1200000.0,0.0,0.0
Inventories,1508244.0,0.0,0.0,0.0
Total current assets,11399155.0,11211987.0,180768.0,21511000.0
Property Plant & Equipment Net,125885.0,8872.0,4648.0,0.0
Goodwill and Intangible Assets,0.0,1953223.0,9869270.0,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0
Total non-current assets,914980.0,3162095.0,9873918.0,0.0
Total assets,12314135.0,14374082.0,10054686.0,21511000.0
Payables,1500803.0,1090808.0,333761.0,0.0
Short-term debt,219157.0,0.0,0.0,0.0
Total current liabilities,3753604.0,1495412.0,424017.0,4490128.0
Long-term debt,177789.0,0.0,0.0,0.0
Total debt,396946.0,0.0,0.0,0.0
Deferred revenue,38996.0,0.0,0.0,0.0
Tax Liabilities,21905.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,177789.0,0.0,0.0,0.0
Total liabilities,3938737.0,1495412.0,424017.0,4490128.0
Other comprehensive income,23833112,-253761.0,-1107762.0,-506140.0
Retained earnings (deficit),-15031538.0,-10481669.0,-622697.0,-34815.0
Total shareholders equity,8375398.0,12878670.0,9630669.0,10820173.0
Investments,294986.0,0.0,0.0,0.0
Net Debt,-4623564.0,-11141566.0,-161292.0,-165.0
Other Assets,0.0,-1129579.0,19476.0,21510835.0
Other Liabilities,7344.0,404604.0,90256.0,4490128.0
