Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30
Cash and cash equivalents,1643000000.0,2034000000.0,2016000000.0,2147000000.0,1951000000.0,3145000000.0,2381000000.0,1133000000.0,2022000000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,1643000000.0,2034000000.0,2016000000.0,2147000000.0,1951000000.0,3145000000.0,2381000000.0,1133000000.0,2022000000.0
Receivables,1544000000.0,1612000000.0,1276000000.0,1229000000.0,1283000000.0,1454000000.0,1582000000.0,1369000000.0,1503000000.0
Inventories,348000000.0,376000000.0,208000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,4050000000.0,4394000000.0,3815000000.0,3889000000.0,4014000000.0,5270000000.0,4643000000.0,3115000000.0,3994000000.0
Property, Plant & Equipment Net,2554000000.0,2560000000.0,1624000000.0,2405000000.0,2690000000.0,3009000000.0,2992000000.0,3274000000.0,3725000000.0
Goodwill and Intangible Assets,7573000000.0,7889000000.0,6119000000.0,5921000000.0,5266000000.0,4919000000.0,4911000000.0,5049000000.0,7891000000.0
Long-term investments,335000000.0,393000000.0,2027000000.0,2270000000.0,2379000000.0,2609000000.0,2499000000.0,1126000000.0,1035000000.0
Tax assets,269000000.0,279000000.0,525000000.0,602000000.0,219000000.0,0.0,0.0,0.0,0.0
Total non-current assets,11661000000.0,11952000000.0,10737000000.0,11594000000.0,11021000000.0,11219000000.0,11000000000.0,9975000000.0,13014000000.0
Total assets,15711000000.0,16346000000.0,14552000000.0,15483000000.0,15035000000.0,16489000000.0,15643000000.0,13090000000.0,17008000000.0
Payables,411000000.0,605000000.0,222000000.0,217000000.0,238000000.0,276000000.0,242000000.0,284000000.0,314000000.0
Short-term debt,449000000.0,462000000.0,103000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,3340000000.0,3295000000.0,2452000000.0,2442000000.0,2110000000.0,2264000000.0,2171000000.0,2467000000.0,2568000000.0
Long-term debt,1004000000.0,1490000000.0,276000000.0,369000000.0,0.0,0.0,0.0,7762000000.0,0.0
Total debt,1453000000.0,1952000000.0,379000000.0,369000000.0,0.0,0.0,0.0,7762000000.0,0.0
Deferred revenue,428000000.0,516000000.0,426000000.0,388000000.0,346000000.0,369000000.0,389000000.0,386000000.0,447000000.0
Tax Liabilities,295000000.0,389000000.0,61000000.0,171000000.0,166000000.0,224000000.0,152000000.0,926000000.0,1379000000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2060000000.0,2574000000.0,1027000000.0,1259000000.0,809000000.0,826000000.0,796000000.0,1704000000.0,2011000000.0
Total liabilities,5400000000.0,5869000000.0,3479000000.0,3701000000.0,2919000000.0,3090000000.0,2967000000.0,4171000000.0,4579000000.0
Other comprehensive income,-1126000000.0,-874000000.0,-964000000.0,-1026000000.0,-582000000.0,610000000.0,271000000.0,1047000000.0,0.0
Retained earnings (deficit),-1979000000.0,-2163000000.0,-648000000.0,150000000.0,88000000.0,237000000.0,0.0,,
Total shareholders equity,9144000000.0,9291000000.0,10789000000.0,11564000000.0,11945000000.0,13243000000.0,12558000000.0,8809000000.0,12429000000.0
Investments,335000000.0,393000000.0,2027000000.0,2270000000.0,2379000000.0,2609000000.0,2499000000.0,1126000000.0,1035000000.0
Net Debt,-190000000.0,-82000000.0,-1637000000.0,-1778000000.0,-1951000000.0,-3145000000.0,-2381000000.0,6629000000.0,-2022000000.0
Other Assets,515000000.0,372000000.0,315000000.0,513000000.0,780000000.0,671000000.0,680000000.0,613000000.0,469000000.0
Other Liabilities,2480000000.0,2228000000.0,2127000000.0,2225000000.0,1872000000.0,1988000000.0,1929000000.0,2183000000.0,2254000000.0
