Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,2202000000.0,2120000000.0,1816000000.0,1832000000.0,4105000000.0,4494000000.0,6817000000.0,4691000000.0,5577411000.0,3999818000.0
Short-term investments,2713000000.0,3743000000.0,5333000000.0,4299000000.0,3730000000.0,7320000000.0,4751000000.0,2739000000.0,2001592000.0,1566832000.0
Cash and short-term investments,4915000000.0,5863000000.0,7149000000.0,6131000000.0,7835000000.0,11814000000.0,11568000000.0,7430000000.0,7579003000.0,5566650000.0
Receivables,712000000.0,696000000.0,592000000.0,619000000.0,600000000.0,10159000000.0,8916000000.0,4650000000.0,3005097000.0,2565452000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,7126000000.0,7744000000.0,8875000000.0,7904000000.0,26531000000.0,23283000000.0,21398000000.0,12661000000.0,11065338000.0,8460208000.0
Property, Plant & Equipment Net,1597000000.0,1597000000.0,1516000000.0,1554000000.0,1486000000.0,2760000000.0,2491000000.0,1986000000.0,1523333000.0,1314328000.0
Goodwill and Intangible Assets,5252000000.0,4842000000.0,4603000000.0,4541000000.0,4804000000.0,10208000000.0,9665000000.0,9771000000.0,6733874000.0,6910898000.0
Long-term investments,3778000000.0,6331000000.0,3969000000.0,3391000000.0,5736000000.0,4971000000.0,3044000000.0,2453000000.0,2492012000.0,1381765000.0
Tax assets,4792000000.0,5199000000.0,4608000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,15693000000.0,18242000000.0,14972000000.0,9851000000.0,18601000000.0,18205000000.0,15676000000.0,14659000000.0,10938424000.0,9948112000.0
Total assets,22819000000.0,25986000000.0,23847000000.0,17755000000.0,45132000000.0,41488000000.0,37074000000.0,27320000000.0,22003762000.0,18408320000.0
Payables,286000000.0,330000000.0,283000000.0,349000000.0,107000000.0,9569000000.0,8395000000.0,4250000000.0,2735694000.0,2350357000.0
Short-term debt,1546000000.0,781000000.0,1451000000.0,0.0,850000000.0,6000000.0,413000000.0,565000000.0,300000000.0,0.0
Total current liabilities,4454000000.0,3559000000.0,3847000000.0,2263000000.0,17531000000.0,12639000000.0,10924000000.0,6734000000.0,4516514000.0,3641968000.0
Long-term debt,7685000000.0,9234000000.0,7509000000.0,6749000000.0,6777000000.0,4117000000.0,4106000000.0,1525000000.0,1494227000.0,0.0
Total debt,9231000000.0,10015000000.0,8960000000.0,6749000000.0,7627000000.0,4123000000.0,4519000000.0,2090000000.0,1794227000.0,0.0
Deferred revenue,170000000.0,137000000.0,110000000.0,106000000.0,108000000.0,158000000.0,137000000.0,110000000.0,96464000.0,99305000.0
Tax Liabilities,3042000000.0,3601000000.0,1563000000.0,2164000000.0,647000000.0,948000000.0,1035000000.0,1371000000.0,685925000.0,1139665000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,12084000000.0,14378000000.0,9461000000.0,8916000000.0,7695000000.0,5202000000.0,5285000000.0,2656000000.0,2185069000.0,978704000.0
Total liabilities,16538000000.0,17937000000.0,13308000000.0,11179000000.0,25226000000.0,17841000000.0,16209000000.0,9390000000.0,6701583000.0,4620672000.0
Other comprehensive income,498000000.0,717000000.0,-124000000.0,526000000.0,1171000000.0,1156000000.0,856000000.0,549000000.0,751314000.0,818104000.0
Retained earnings (deficit),16459000000.0,13929000000.0,14959000000.0,7713000000.0,18900000000.0,18854000000.0,15998000000.0,13389000000.0,10160078000.0,8359117000.0
Total shareholders equity,6281000000.0,8049000000.0,10539000000.0,6576000000.0,19906000000.0,23647000000.0,20865000000.0,17930000000.0,15302179000.0,13787648000.0
Investments,6491000000.0,10074000000.0,9302000000.0,7690000000.0,9466000000.0,12291000000.0,7795000000.0,5192000000.0,4493604000.0,2948597000.0
Net Debt,4316000000.0,4152000000.0,1811000000.0,618000000.0,-208000000.0,-7691000000.0,-7049000000.0,-5340000000.0,-5784776000.0,-5566650000.0
Other Assets,1499000000.0,1185000000.0,1134000000.0,1154000000.0,18096000000.0,1310000000.0,914000000.0,581000000.0,481238000.0,328106000.0
Other Liabilities,2622000000.0,2448000000.0,2113000000.0,1914000000.0,16574000000.0,3064000000.0,2116000000.0,1919000000.0,1480820000.0,1291611000.0
