Date,2018-12,2017-12,2016-12,2015-12,2014-12
Cash and cash equivalents,273000000.0,286000000.0,371000000.0,186000000.0,211000000.0
Short-term investments,000000.0,12000000.0,39000000.0,203000000.0,261000000.0
Cash and short-term investments,000000.0,12000000.0,39000000.0,203000000.0,261000000.0
Receivables,71000000.0,68000000.0,57000000.0,52000000.0,51000000.0
Inventories,28000000.0,20000000.0,18000000.0,28000000.0,28000000.0
Total current assets,3624000000.0,3371000000.0,2983000000.0,2723000000.0,2337000000.0
Property, Plant & Equipment Net,3371000000.0,3210000000.0,2813000000.0,2444000000.0,1972000000.0
Goodwill and Intangible Assets,49000000,50000000,46000000,47000000,134000000
Long-term investments,,,,,
Tax assets,000000.0,000000.0,000000.0,000000.0,11000000.0
Total non-current assets,2150000000.0,1971000000.0,2073000000.0,1874000000.0,1575000000.0
Total assets,4014000000.0,3782000000.0,3500000000.0,3204000000.0,2910000000.0
Payables,13000000.0,43000000.0,11000000.0,32000000.0,18000000.0
Short-term debt,126000000.0,86000000.0,000000.0,000000.0,000000.0
Total current liabilities,263000000.0,214000000.0,83000000.0,102000000.0,102000000.0
Long-term debt,1830000000.0,1618000000.0,1657000000.0,1522000000.0,1291000000.0
Total debt,1830000000.0,1618000000.0,1657000000.0,1522000000.0,1291000000.0
Deferred revenue,75000000.0,48000000.0,36000000.0,29000000.0,21000000.0
Tax Liabilities,241000000.0,246000000.0,362000000.0,297000000.0,245000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,2150000000.0,1971000000.0,2073000000.0,1874000000.0,1575000000.0
Total liabilities,2413000000.0,2186000000.0,2156000000.0,1976000000.0,1678000000.0
Other comprehensive income,-9000000.0,-4000000.0,-5000000.0,-9000000.0,-3000000.0
Retained earnings (deficit),502000000.0,519000000.0,289000000.0,193000000.0,202000000.0
Total shareholders equity,1602000000.0,1596000000.0,1344000000.0,1229000000.0,1232000000.0
Investments,,,,,
Net Debt,1683000000,1418000000,1286000000,1336000000,1080000000
Other Assets,204000000,111000000,124000000,232000000,230000000
Other Liabilities,4000000,60000000,4000000,12000000,3000000
