Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,8922000.0,6997000.0,11639000.0,9438000.0,1121000.0,4975000.0,4583000.0
Short-term investments,5643000.0,0.0,0.0,4811000.0,0.0,0.0,3450000.0
Cash and short-term investments,14565000.0,6997000.0,11639000.0,14249000.0,1121000.0,4975000.0,8033000.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,14984000.0,7403000.0,11881000.0,14929000.0,1238000.0,5151000.0,8240000.0
Property, Plant & Equipment Net,452000.0,503000.0,414000.0,369000.0,191000.0,224000.0,256000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,452000.0,503000.0,414000.0,369000.0,1747000.0,224000.0,256000.0
Total assets,15436000.0,7906000.0,12295000.0,15298000.0,2985000.0,5375000.0,8496000.0
Payables,1113000.0,608000.0,393000.0,577000.0,333000.0,221000.0,140000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,2221000.0,1562000.0,1367000.0,2073000.0,2860000.0,1020000.0,789000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,587000.0,532000.0
Total debt,0.0,0.0,0.0,0.0,0.0,587000.0,532000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,185000.0,439000.0,521000.0,577000.0,951000.0,3164000.0,2578000.0
Total liabilities,2406000.0,2001000.0,1888000.0,2650000.0,3811000.0,4184000.0,3367000.0
Other comprehensive income,-13000.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-63301000.0,-52712000.0,-42941000.0,-34115000.0,-21825000.0,-22485000.0,-18490000.0
Total shareholders equity,13030000.0,5905000.0,10407000.0,12648000.0,-826000.0,1191000.0,5129000.0
Investments,5643000.0,0.0,0.0,4811000.0,0.0,0.0,3450000.0
Net Debt,-14599000.0,,,,,,
Other Assets,419000.0,406000.0,,,,,
Other Liabilities,1108000.0,954000.0,974000.0,1496000.0,2527000.0,799000.0,649000.0
