date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2465000000.0,-657000000.0,-4078000000.0,-1467000000.0,-4706000000.0,-16013000000.0,-5180000000.0,-3156124000.0,-2300708000.0,-3447100000.0,-2970845000.0,-1463820000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,152000000.0,0.0,0.0,0.0,1247000000.0,669000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3505000.0,5474000.0,3873000.0,585226000.0,5170000.0,107756000.0,1955000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-21000000.0,-180000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14300000.0,0.0
,dividendsPaid,0.0,0.0,-27000000.0,-16000000.0,-27000000.0,-79000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3004000.0,-6000000.0,-6000000.0,-5900000.0,-5900000.0,-6000000.0,-6200000.0
,otherFinancingActivites,-14000000.0,-3000000.0,-12000000.0,-28000000.0,-27000000.0,-20000000.0,-56000000.0,-7128000.0,-8767000.0,4154000.0,-1612000.0,0.0,34212000.0,-2000000.0,14609000.0,-1180000.0,-1514000.0,0.0,469000.0,13534000.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,361000000.0,-115000000.0,-2297000000.0,-352000000.0,1072000000.0,20000000.0,4983000000.0,277199000.0,290889000.0,284303000.0,86240000.0,238135000.0,-174286000.0,849667000.0,19291000.0,370906000.0,47509000.0,52144000.0,-15056000.0,-32466000.0,87886000.0,12800000.0,-22100000.0,13700000.0,61500000.0,44300000.0,9100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,8000000.0,-196000000.0,-715000000.0,-507000000.0,1408000000.0,-38000000.0,30000000.0,-30645000.0,37956000.0,-428000.0,2871000.0,-183093000.0,194445000.0,-41095000.0,-180778000.0,222470000.0,-42000.0,-413000.0,-1951000.0,1255000.0,1146000.0,-400000.0,-3000000.0,2300000.0,800000.0,300000.0,400000.0
,cashAtEndOfPeriod,13000000.0,5000000.0,201000000.0,916000000.0,1423000000.0,15000000.0,53000000.0,22938000.0,53583000.0,15627000.0,16055000.0,13184000.0,196277000.0,1832000.0,42927000.0,223705000.0,1235000.0,1277000.0,1690000.0,3641000.0,2386000.0,1200000.0,1600000.0,4600000.0,2300000.0,1500000.0,1200000.0
,cashAtBeginningOfPeriod,5000000.0,201000000.0,916000000.0,1423000000.0,15000000.0,53000000.0,23000000.0,53583000.0,15627000.0,16055000.0,13184000.0,196277000.0,1832000.0,42927000.0,223705000.0,1235000.0,1277000.0,1690000.0,3641000.0,2386000.0,1240000.0,1600000.0,4600000.0,2300000.0,1500000.0,1200000.0,800000.0
,operatingCashFlow,528000000.0,964000000.0,1223000000.0,1097000000.0,498000000.0,1580000000.0,2335000000.0,1908528000.0,1653942000.0,1739817000.0,1642585000.0,1359376000.0,1160809000.0,622735000.0,429937000.0,304482000.0,237897000.0,109099000.0,77574000.0,144583000.0,-53203000.0,58100000.0,93700000.0,75400000.0,67600000.0,55900000.0,66600000.0
,capitalExpenditure,0.0,0.0,-1290000000.0,-1268000000.0,-593000000.0,-1798000000.0,-5298000000.0,-2252647000.0,-2107755000.0,-2184474000.0,-2073174000.0,0.0,-1755888000.0,-1519433000.0,-850910000.0,-453859000.0,-291101000.0,-168172000.0,-92062000.0,-106060000.0,-75717000.0,-67000000.0,-64400000.0,-88800000.0,-124900000.0,-101600000.0,-76900000.0
,freeCashFlow,528000000.0,964000000.0,1223000000.0,1097000000.0,498000000.0,1580000000.0,-2963000000.0,1908528000.0,1653942000.0,-444657000.0,-430589000.0,1359376000.0,-595079000.0,-896698000.0,-420973000.0,-149377000.0,-53204000.0,-59073000.0,-14488000.0,38523000.0,-128920000.0,-8900000.0,29300000.0,-13400000.0,-57300000.0,-45700000.0,-10300000.0
