Date,2016-12,2015-12,2014-12,2013-12,2012-12
Revenue,124000000.0,275000000.0,496000000.0,455000000.0,389000000.0
Revenue Growth,,,,,
Cost of Revenue,88000000.0,185000000.0,261000000.0,242000000.0,231000000.0
Gross Profit,36000000.0,90000000.0,235000000.0,213000000.0,158000000.0
R&D Expenses,,,,,
SG&A Expense,38000000.0,47000000.0,63000000.0,55000000.0,55000000.0
Operating Expenses,96000000.0,120000000.0,138000000.0,118000000.0,114000000.0
Operating Income,-60000000.0,-30000000.0,97000000.0,95000000.0,43000000.0
Interest Expense,33000000.0,37000000.0,29000000.0,24000000.0,23000000.0
Earnings before Tax,-242000000.0,-221000000.0,72000000.0,76000000.0,22000000.0
Income Tax Expense,-39000000.0,-6000000.0,9000000.0,5000000.0,3000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-203000000.0,-215000000.0,62000000.0,71000000.0,19000000.0
Preferred Dividends,,,,,
Net Income Com,-203000000.0,-215000000.0,62000000.0,71000000.0,19000000.0
EPS,-8.09,-8.70,2.39,2.70,0.73
EPS Diluted,-8.09,-8.70,2.39,2.70,0.73
Weighted Average Shs Out,25000000.0,25000000.0,26000000.0,26000000.0,26000000.0
Weighted Average Shs Out (Dil),25000000.0,25000000.0,26000000.0,26000000.0,26000000.0
Dividend per Share,,,,,
Gross Margin,0.29032258064516,0.32727272727273,0.47379032258065,0.46813186813187,0.40616966580977
EBITDA Margin,-1.2177419354839,-0.40363636363636,0.35483870967742,0.35824175824176,0.26992287917738
EBIT Margin,-1.6854838709677,-0.66909090909091,0.20161290322581,0.21978021978022,0.11568123393316
Profit Margin,-1.6370967741935,-0.78181818181818,0.125,0.15604395604396,0.048843187660668
Free Cash Flow margin,,,,,
EBITDA,-151000000.0,-111000000.0,176000000.0,163000000.0,105000000.0
EBIT,-209000000,-184000000,100000000,100000000,45000000
Consolidated Income,-203000000.0,-215000000.0,62000000.0,71000000.0,19000000.0
Earnings Before Tax Margin,-1.9516129032258,-0.80363636363636,0.14516129032258,0.16703296703297,0.056555269922879
Net Profit Margin,-1.6370967741935,-0.78181818181818,0.125,0.15604395604396,0.048843187660668
