Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,163996000.0,64680000.0,62976000.0,73538000.0,64632000.0,59297000.0,71549000.0,89726000.0
Short-term investments,721783000.0,795422000.0,689818000.0,660360000.0,698112000.0,651257000.0,617406000.0,555925000.0
Cash and short-term investments,885779000.0,860102000.0,752794000.0,733898000.0,762744000.0,710554000.0,688955000.0,645651000.0
Receivables,102972000.0,87551000.0,64984000.0,3989000.0,3682000.0,3448000.0,4387000.0,4337000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,988751000.0,947653000.0,817778000.0,737887000.0,766426000.0,714002000.0,693342000.0,649988000.0
Property Plant & Equipment Net,46645000.0,47317000.0,47225000.0,46144000.0,43815000.0,36329000.0,12257000.0,12991000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,401260000.0,436879000.0,409892000.0,75458000.0,81230000.0,68988000.0,59954000.0,54705000.0
Tax assets,7441000.0,6938000.0,2603000.0,3702000.0,1691000.0,3114000.0,0.0,7119000.0
Total non-current assets,501380000.0,409363000.0,336359000.0,347884000.0,377821000.0,358268000.0,289682000.0,255306000.0
Total assets,1490131000.0,1357016000.0,1154137000.0,1085771000.0,1144247000.0,1072270000.0,983024000.0,905294000.0
Payables,66632000.0,62308000.0,43150000.0,56776000.0,68426000.0,55866000.0,49706000.0,86428000.0
Short-term debt,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,10000000.0,10000000.0,10000000.0
Total current liabilities,158257000.0,135393000.0,84844000.0,102067000.0,123445000.0,102559000.0,96979000.0,136347000.0
Long-term debt,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,10000000.0,10000000.0,0.0
Total debt,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,20000000.0,20000000.0,10000000.0
Deferred revenue,71625000.0,53085000.0,21694000.0,25291000.0,35019000.0,36693000.0,37273000.0,39919000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,173000.0,3050000.0,9910000.0,16847000.0,48893000.0,57544000.0,42503000.0,0.0
Total non-current liabilities,20000000.0,34358000.0,31412000.0,31198000.0,39973000.0,26851000.0,18578000.0,0.0
Total liabilities,1134049000.0,938205000.0,749792000.0,691273000.0,744751000.0,690546000.0,636312000.0,586233000.0
Other comprehensive income,54832000,101890000,88869000,92399000,103806000,99795000,86266000,75865000
Retained earnings (deficit),308075000.0,316700000.0,316195000.0,303053000.0,294773000.0,280003000.0,258358000.0,243084000.0
Total shareholders equity,356082000.0,418811000.0,404345000.0,394498000.0,399496000.0,381724000.0,346712000.0,319061000.0
Investments,1123043000.0,1232301000.0,1099710000.0,735818000.0,779342000.0,720245000.0,677360000.0,610630000.0
Net Debt,-123996000.0,-24680000.0,-22976000.0,-33538000.0,-24632000.0,-39297000.0,-51549000.0,-79726000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,955792000.0,768454000.0,633536000.0,558008000.0,581333000.0,561136000.0,520755000.0,449886000.0
