Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,102633000.0,72521000.0,51536000.0,14729000.0,15627000.0,0.0,0.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,102633000.0,72521000.0,51536000.0,14729000.0,15627000.0,0.0,0.0
Receivables,38454000.0,38769000.0,32473000.0,35812000.0,40152000.0,23350000.0,11012000.0
Inventories,32225000.0,24882000.0,25239000.0,27080000.0,29564000.0,29206000.0,28983000.0
Total current assets,193117000.0,147439000.0,116733000.0,84069000.0,96830000.0,53582000.0,40881000.0
Property, Plant & Equipment Net,288368000.0,294003000.0,307838000.0,326407000.0,353652000.0,386270000.0,415902000.0
Goodwill and Intangible Assets,182625000.0,190752000.0,201500000.0,214780000.0,230754000.0,98189000.0,99647000.0
Long-term investments,7975000.0,9263000.0,8020000.0,9262000.0,10919000.0,18276000.0,19185000.0
Tax assets,0.0,0.0,0.0,0.0,3157000.0,0.0,0.0
Total non-current assets,479264000.0,494495000.0,518016000.0,550899000.0,604151000.0,503164000.0,535163000.0
Total assets,672381000.0,641934000.0,634749000.0,634968000.0,700981000.0,556746000.0,576044000.0
Payables,48060000.0,30809000.0,27411000.0,22788000.0,24561000.0,30168000.0,24719000.0
Short-term debt,1669000.0,1702000.0,1742000.0,0.0,0.0,0.0,0.0
Total current liabilities,62544000.0,44451000.0,41474000.0,35122000.0,35989000.0,37529000.0,32157000.0
Long-term debt,261886000.0,263610000.0,264620000.0,286543000.0,349125000.0,2839000.0,3007000.0
Total debt,263555000.0,265312000.0,266362000.0,286543000.0,349125000.0,2839000.0,3007000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,20204000.0,15847000.0,19643000.0,12537000.0,12494000.0,6145000.0,5955000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,282090000.0,279457000.0,284263000.0,299080000.0,361619000.0,8984000.0,8962000.0
Total liabilities,344634000.0,323908000.0,325737000.0,334202000.0,397608000.0,46513000.0,41119000.0
Other comprehensive income,-3391000.0,-2649000.0,-3409000.0,-5341000.0,-3060000.0,-5560000.0,-4363000.0
Retained earnings (deficit),212629000.0,138597000.0,78749000.0,34725000.0,17996000.0,,
Total shareholders equity,327747000.0,318026000.0,309012000.0,300766000.0,303373000.0,510233000.0,534925000.0
Investments,7975000.0,9263000.0,8020000.0,9262000.0,10919000.0,18276000.0,19185000.0
Net Debt,160922000.0,192791000.0,214826000.0,271814000.0,333498000.0,2839000.0,3007000.0
Other Assets,19805000.0,11267000.0,7485000.0,6448000.0,11487000.0,1026000.0,886000.0
Other Liabilities,12815000.0,11940000.0,12321000.0,12334000.0,11428000.0,7361000.0,7438000.0
