Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,50753000.0,13583000.0,26950000.0,14370000.0,40867000.0,31335000.0,11505000.0,79122000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,50753000.0,13583000.0,26950000.0,14370000.0,40867000.0,31335000.0,11505000.0,79122000.0
Receivables,37109000.0,38964000.0,32470000.0,48639000.0,35072000.0,42511000.0,53240000.0,42834000.0
Inventories,20673000.0,21112000.0,25417000.0,27994000.0,26869000.0,26853000.0,26650000.0,24504000.0
Total current assets,115872000.0,82564000.0,96370000.0,102547000.0,107845000.0,105213000.0,96840000.0,157779000.0
Property, Plant & Equipment Net,599194000.0,673914000.0,821809000.0,859216000.0,863126000.0,803652000.0,787805000.0,709451000.0
Goodwill and Intangible Assets,1107000.0,1122000.0,1137000.0,1158000.0,352000.0,352000.0,352000.0,352000.0
Long-term investments,27112000.0,30056000.0,29266000.0,28898000.0,31753000.0,34986000.0,34696000.0,50263000.0
Tax assets,3187000.0,2829000.0,3461000.0,6085000.0,2376000.0,2347000.0,3642000.0,2293000.0
Total non-current assets,648991000.0,709533000.0,858803000.0,901804000.0,909329000.0,853370000.0,840724000.0,775445000.0
Total assets,764863000.0,792097000.0,955173000.0,1004351000.0,1017174000.0,958583000.0,937564000.0,933224000.0
Payables,13161000.0,16421000.0,8876000.0,12000000.0,15120000.0,13293000.0,15703000.0,62613000.0
Short-term debt,2058000.0,2736000.0,2139000.0,3386000.0,27426000.0,2787000.0,2787000.0,2787000.0
Total current liabilities,28804000.0,32444000.0,25623000.0,32030000.0,55554000.0,30145000.0,29699000.0,78252000.0
Long-term debt,160217000.0,202174000.0,230139000.0,264479000.0,282118000.0,279391000.0,276948000.0,285098000.0
Total debt,162275000.0,204910000.0,232278000.0,267865000.0,309544000.0,282178000.0,279735000.0,287885000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,110598000.0,108436000.0,227585000.0,232260000.0,218249000.0,210187000.0,203536000.0,146177000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,269321000.0,310206000.0,456912000.0,496214000.0,501256000.0,492377000.0,488348000.0,439615000.0
Total liabilities,298125000.0,342650000.0,482535000.0,528244000.0,556810000.0,522522000.0,518047000.0,517867000.0
Other comprehensive income,110000.0,110000.0,92000.0,92000.0,95000.0,176000.0,20000.0,-593000.0
Retained earnings (deficit),18285000.0,4363000.0,32524000.0,40502000.0,31797000.0,14680000.0,-4025000.0,-11812000.0
Total shareholders equity,463436000.0,445681000.0,468417000.0,471303000.0,460654000.0,436255000.0,275078000.0,275147000.0
Investments,27112000.0,30056000.0,29266000.0,28898000.0,31753000.0,34986000.0,34696000.0,50263000.0
Net Debt,111522000.0,191327000.0,205328000.0,253495000.0,268677000.0,250843000.0,268230000.0,208763000.0
Other Assets,7337000.0,8905000.0,11533000.0,11544000.0,5037000.0,4514000.0,5445000.0,11319000.0
Other Liabilities,13585000.0,13287000.0,14608000.0,16644000.0,13008000.0,14065000.0,11209000.0,12852000.0
