Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,132765517.2414,51830732.2929,58854736.8421,55077090.1194,61766343.8257,17328748.2806,8465699.2084
Short-term investments,0.0,0.0,0.0,0.0,12106537.5303,0.0,0.0
Cash and short-term investments,132765517.2414,51830732.2929,58854736.8421,55077090.1194,73872881.356,17328748.2806,8465699.2084
Receivables,42403448.2759,42715486.1945,28925263.1579,24802388.7079,22239709.4431,17031636.8638,14655672.8232
Inventories,11478160.9195,13237695.078,8284210.5263,5849077.0901,4430992.7361,4577716.6437,4600263.8522
Total current assets,194619540.2299,116997599.0396,100781052.6316,91149837.1336,104829297.8208,43137551.5818,30145118.7335
Property, Plant & Equipment Net,106364367.8161,104519807.9232,47434736.8421,41693811.0749,36576271.1864,28359009.6286,27178100.2639
Goodwill and Intangible Assets,50364367.8161,55404561.8247,19605263.1579,20978284.4734,18693704.6005,4196698.762,3511873.3509
Long-term investments,0.0,37214.886,0.0,1105320.304,507263.9225,348005.5021,277044.8549
Tax assets,362068.9655,364945.9784,353684.2105,1185667.7524,280871.6707,558459.4223,464379.9472
Total non-current assets,165409195.4023,164728691.4766,69661052.6316,65349619.9783,56455205.8111,33462173.315,31431398.4169
Total assets,360028735.6322,281726290.5162,170442105.2632,156499457.1118,161284503.632,76599724.8968,61576517.1504
Payables,21456321.8391,18811524.6098,14105263.1579,10545059.7177,8722760.2906,9345254.4704,6163588.3905
Short-term debt,15629885.0575,15328931.5726,5830526.3158,4866449.5114,6657384.9879,6382393.3975,5325857.5198
Total current liabilities,84040229.8851,75328931.5726,50351578.9474,41647122.6927,38665859.5642,33137551.5818,25212401.0554
Long-term debt,106252873.5632,98184873.9496,29754736.8421,18031487.5136,14343825.6659,16060522.696,15349604.2216
Total debt,121882758.6207,113513805.5222,35585263.1579,22897937.025,21001210.6538,22442916.0935,20675461.7414
Deferred revenue,31933333.3333,27081632.6531,22536842.1053,18024972.8556,15035108.9588,11563961.4856,10837730.8707
Tax Liabilities,9814942.5287,11330132.0528,2369473.6842,2522258.4148,1763922.5182,350756.5337,68601.5831
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,119679310.3448,113895558.2233,36897894.7368,24781758.9577,19510895.8838,19067400.2751,18769129.2876
Total liabilities,203719540.2299,189224489.7959,87249473.6842,66428881.6504,58176755.4479,52204951.8569,43981530.343
Other comprehensive income,-2126436.7816,-2164465.7863,-1170526.3158,782844.734,117433.414,-39889.9587,2638.5224
Retained earnings (deficit),-2119000.0,-4450000.0,-1691000.0,1528000.0,,,
Total shareholders equity,156309195.4023,92501800.7203,83192631.5789,90070575.4615,103267554.4794,24381017.8817,17544854.8813
Investments,0.0,37214.886,0.0,1105320.304,12613801.4528,348005.5021,277044.8549
Net Debt,-10882758.6207,,,,,,
Other Assets,7525873.5632,,,,,,
Other Liabilities,46954022.9885,41188475.3902,30415789.4737,26235613.4636,23285714.2857,17409903.7139,13722955.1451
