Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-26,2009-06-27
Cash and cash equivalents,15582000.0,14827000.0,14607000.0,19794000.0,11108000.0,16233000.0,19755000.0,17502000.0,21572000.0,20478000.0,10248000.0
Short-term investments,0.0,0.0,0.0,0.0,7855000.0,8723000.0,7657000.0,6282000.0,6421000.0,1250000.0,1791000.0
Cash and short-term investments,15582000.0,14827000.0,14607000.0,19794000.0,18963000.0,24956000.0,27412000.0,23784000.0,27993000.0,21728000.0,12039000.0
Receivables,35980000.0,33089000.0,30425000.0,34367000.0,40311000.0,43712000.0,37875000.0,42167000.0,45567000.0,33707000.0,27233000.0
Inventories,61790000.0,58039000.0,58097000.0,56321000.0,63003000.0,65582000.0,56501000.0,69895000.0,58789000.0,46156000.0,60226000.0
Total current assets,119975000.0,113228000.0,110123000.0,120911000.0,133413000.0,146902000.0,133948000.0,151230000.0,143943000.0,110401000.0,81519000.0
Property, Plant & Equipment Net,36679000.0,36514000.0,39345000.0,41010000.0,44413000.0,51537000.0,51200000.0,53597000.0,56265000.0,59228000.0,59727000.0
Goodwill and Intangible Assets,13128000.0,13985000.0,14536000.0,9524000.0,10159000.0,10794000.0,11256000.0,11789000.0,231000.0,1303000.0,3498000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,20305000.0,18559000.0,28659000.0,32457000.0,26740000.0,26349000.0,37022000.0,41276000.0,31101000.0,32222000.0,23189000.0
Total non-current assets,70112000.0,69058000.0,82542000.0,80687000.0,78859000.0,84541000.0,96846000.0,100936000.0,83236000.0,89733000.0,25749000.0
Total assets,190087000.0,182286000.0,192665000.0,201598000.0,212272000.0,231443000.0,230794000.0,252166000.0,227179000.0,200134000.0,194241000.0
Payables,12881000.0,9836000.0,8366000.0,8981000.0,9471000.0,9980000.0,7532000.0,20912000.0,22030000.0,17740000.0,10369000.0
Short-term debt,4065000.0,3655000.0,11514000.0,1543000.0,1552000.0,10548000.0,1557000.0,1800000.0,8238000.0,2696000.0,10136000.0
Total current liabilities,32680000.0,26187000.0,30739000.0,21818000.0,23599000.0,35686000.0,23945000.0,30011000.0,37397000.0,25473000.0,25614000.0
Long-term debt,17541000.0,17307000.0,6095000.0,17109000.0,18552000.0,10804000.0,24252000.0,29387000.0,721000.0,706000.0,1264000.0
Total debt,21606000.0,20962000.0,17609000.0,18652000.0,20104000.0,21352000.0,25809000.0,31187000.0,8959000.0,3402000.0,11400000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,2587000.0,2751000.0,3645000.0,4000000.0,6155000.0,5050000.0,12696000.0,13120000.0,13933000.0,11568000.0,9140000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,74028000.0,68228000.0,69900000.0,88267000.0,74243000.0,59443000.0,80107000.0,94317000.0,37121000.0,42279000.0,25749000.0
Total liabilities,106708000.0,94415000.0,100639000.0,110085000.0,97842000.0,95129000.0,104052000.0,124328000.0,74518000.0,67752000.0,51363000.0
Other comprehensive income,-59281000.0,-49160000.0,-49985000.0,-51965000.0,-45616000.0,-20425000.0,-24476000.0,-25534000.0,-1961000.0,-17677000.0,-41452000.0
Retained earnings (deficit),80487000.0,74368000.0,79402000.0,81228000.0,98164000.0,95715000.0,91778000.0,94661000.0,96477000.0,93006000.0,127707000.0
Total shareholders equity,83379000.0,87871000.0,92026000.0,91513000.0,114430000.0,136314000.0,126742000.0,127838000.0,152661000.0,132382000.0,142878000.0
Investments,0.0,0.0,0.0,0.0,7855000.0,8723000.0,7657000.0,6282000.0,6421000.0,1250000.0,1791000.0
Net Debt,6024000.0,6135000.0,3002000.0,-1142000.0,1141000.0,-3604000.0,-1603000.0,7403000.0,-19034000.0,-18326000.0,-639000.0
Other Assets,6623000.0,7273000.0,6994000.0,10429000.0,11136000.0,12652000.0,12160000.0,15384000.0,11594000.0,8810000.0,13224000.0
Other Liabilities,15734000.0,12696000.0,10859000.0,11294000.0,12576000.0,15158000.0,14856000.0,7299000.0,7129000.0,5037000.0,5109000.0
