Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,2500381.0,5080445.0,3703579.0,3317000.0
Short-term investments,3490000.0,1374933.0,0.0,0.0
Cash and short-term investments,5990381.0,6455378.0,3703579.0,3317000.0
Receivables,1302010.0,1478135.0,3352149.0,2346000.0
Inventories,1612002.0,1720438.0,1319944.0,903000.0
Total current assets,10380871.0,10087504.0,8625738.0,6617000.0
Property Plant & Equipment Net,678245.0,677273.0,814323.0,516000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,6843.0,0.0,471928.0,136579.0
Tax assets,2400000.0,2710182.0,0.0,
Total non-current assets,4837142.0,4762388.0,1286251.0,
Total assets,15218013.0,14849892.0,9911989.0,7270000.0
Payables,429949.0,535795.0,467679.0,508000.0
Short-term debt,11250.0,11250.0,11250.0,0.0
Total current liabilities,3611803.0,4377021.0,3357084.0,2738000.0
Long-term debt,46523.0,11250.0,22500.0,0.0
Total debt,57773.0,22500.0,33750.0,
Deferred revenue,1924307.0,2992912.0,2065905.0,
Tax Liabilities,202118.0,108574.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,1008879.0,86694.0,144626.0,
Total liabilities,4620682.0,4463715.0,3501710.0,2898000.0
Other comprehensive income,14235526,14842454,0.0,
Retained earnings (deficit),-3638978.0,-4457070.0,-7719351.0,-9769000.0
Total shareholders equity,10597331.0,10386177.0,6410279.0,4372000.0
Investments,3496843.0,1374933.0,471928.0,-335349.0
Net Debt,-2442608.0,-5057945.0,-3669829.0,
Other Assets,0.0,0.0,250066.0,
Other Liabilities,0.0,0.0,2878155.0,2230000.0
