Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,368000000.0,393000000.0,393000000.0,391000000.0,391000000.0
Revenue Growth,,,,,
Cost of Revenue,163000000.0,166000000.0,162000000.0,166000000.0,164000000.0
Gross Profit,205000000.0,227000000.0,231000000.0,224000000.0,227000000.0
R&D Expenses,,,,,
SG&A Expense,115000000.0,118000000.0,124000000.0,116000000.0,115000000.0
Operating Expenses,203000000.0,208000000.0,212000000.0,194000000.0,192000000.0
Operating Income,2000000.0,19000000.0,19000000.0,30000000.0,35000000.0
Interest Expense,16000000.0,17000000.0,17000000.0,16000000.0,19000000.0
Earnings before Tax,-19000000.0,2000000.0,2000000.0,14000000.0,19000000.0
Income Tax Expense,88000000.0,1000000.0,1000000.0,6000000.0,9000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-107000000.0,1000000.0,1000000.0,8000000.0,10000000.0
Preferred Dividends,,,,,
Net Income Com,-107000000.0,1000000.0,1000000.0,8000000.0,10000000.0
EPS,-9.27,0.10,0.10,0.76,1.01
EPS Diluted,-9.27,0.10,0.10,0.72,0.95
Weighted Average Shs Out,12000000.0,12000000.0,11000000.0,11000000.0,10000000.0
Weighted Average Shs Out (Dil),12000000.0,12000000.0,11000000.0,11000000.0,11000000.0
Dividend per Share,,,,,
Gross Margin,0.5570652173913,0.57760814249364,0.58778625954198,0.57289002557545,0.58056265984655
EBITDA Margin,0.23369565217391,0.27735368956743,0.27226463104326,0.27877237851662,0.29411764705882
EBIT Margin,-0.0081521739130435,0.048346055979644,0.048346055979644,0.076726342710997,0.097186700767263
Profit Margin,-0.29076086956522,0.0025445292620865,0.0025445292620865,0.020460358056266,0.025575447570332
Free Cash Flow margin,,,,,
EBITDA,86000000.0,109000000.0,107000000.0,109000000.0,115000000.0
EBIT,-3000000,19000000,19000000,30000000,38000000
Consolidated Income,-107000000.0,1000000.0,1000000.0,8000000.0,10000000.0
Earnings Before Tax Margin,-0.051630434782609,0.005089058524173,0.005089058524173,0.035805626598465,0.048593350383632
Net Profit Margin,-0.29076086956522,0.0025445292620865,0.0025445292620865,0.020460358056266,0.025575447570332
