date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1998-07-31_FY,1997-07-31_FY,1996-07-31_FY,1995-07-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-140000000.0,-171000000.0,-171000000.0,-110000000.0,-417000000.0,-99000000.0,-189000000.0,-191000000.0,-309000000.0,-24000000.0,-71000000.0,-1149000000.0,0.0,0.0,0.0,0.0,-110000000.0,0.0,-130000000.0,-288000000.0,-147000000.0,-73000000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59000000.0,49000000.0,2000000.0,0.0,1560000000.0,28000000.0,21000000.0,51000000.0,58000000.0,227000000.0,211000000.0,4000000.0,1000000.0,0.0,435600000.0,126000000.0,368400000.0,37000000.0
,commonStockRepurchased,-216000000.0,-1847000000.0,-1847000000.0,-1282000000.0,-913000000.0,-515000000.0,-1783000000.0,-1020000000.0,-40000000.0,-407000000.0,-323000000.0,0.0,-247000000.0,-1334000000.0,0.0,0.0,-300000000.0,0.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-14300000.0
,dividendsPaid,-467000000.0,-448000000.0,-448000000.0,-400000000.0,-385000000.0,-354000000.0,-316000000.0,-284000000.0,-252000000.0,-236000000.0,-100000000.0,-21000000.0,-140000000.0,-131000000.0,-163000000.0,-166000000.0,-161000000.0,-147000000.0,-143000000.0,-137000000.0,-123000000.0,-90000000.0,-18000000.0,-63700000.0,-65000000.0,-50800000.0,-47800000.0
,otherFinancingActivites,0.0,-65000000.0,-65000000.0,-28000000.0,-6000000.0,41000000.0,0.0,4000000.0,0.0,-10000000.0,68000000.0,-1000000.0,0.0,0.0,0.0,-1000000.0,-28000000.0,-42000000.0,-27000000.0,-42000000.0,-41000000.0,-33000000.0,0.0,0.0,100000.0,0.0,-4700000.0
,netCashUsedProvidedByFinancingActivities,81000000.0,-1443000000.0,-1443000000.0,-1554000000.0,-1020000000.0,741000000.0,-1378000000.0,-1300000000.0,-216000000.0,-457000000.0,-355000000.0,-1164000000.0,89000000.0,44000000.0,-386000000.0,-426000000.0,-255000000.0,2000000.0,33000000.0,-222000000.0,-240000000.0,400000000.0,164000000.0,696100000.0,-42100000.0,626000000.0,78000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,23000000.0,-36000000.0,-36000000.0,24000000.0,16000000.0,-171000000.0,-98000000.0,-28000000.0,22000000.0,-37000000.0,-2000000.0,90000000.0,-277000000.0,300000000.0,104000000.0,-58000000.0,114000000.0,191000000.0,23000000.0,-23000000.0,-24000000.0,-15000000.0,16000000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1982000000.0,-37000000.0,-37000000.0,-329000000.0,-1889000000.0,1614000000.0,-301000000.0,32000000.0,197000000.0,-556000000.0,771000000.0,-1423000000.0,-197000000.0,1069000000.0,203000000.0,163000000.0,-9000000.0,407000000.0,337000000.0,270000000.0,-12000000.0,148000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,3374000000.0,802000000.0,802000000.0,839000000.0,974000000.0,2863000000.0,1253000000.0,1554000000.0,1522000000.0,1325000000.0,2105000000.0,1334000000.0,2757000000.0,2954000000.0,1885000000.0,1682000000.0,1519000000.0,1528000000.0,1227000000.0,890000000.0,620000000.0,632000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,1392000000.0,839000000.0,839000000.0,1168000000.0,2863000000.0,1249000000.0,1554000000.0,1522000000.0,1325000000.0,1881000000.0,1334000000.0,2757000000.0,2954000000.0,1885000000.0,1682000000.0,1519000000.0,1528000000.0,1121000000.0,890000000.0,620000000.0,632000000.0,484000000.0,667000000.0,581300000.0,790700000.0,301200000.0,150300000.0
,operatingCashFlow,3278000000.0,3718000000.0,3718000000.0,3329000000.0,3386000000.0,2332000000.0,2792000000.0,2567000000.0,2206000000.0,1210000000.0,1872000000.0,527000000.0,1054000000.0,1593000000.0,1596000000.0,1698000000.0,1406000000.0,1216000000.0,1460000000.0,1029000000.0,655000000.0,750000000.0,184000000.0,467000000.0,496400000.0,216100000.0,316000000.0
,capitalExpenditure,-1145000000.0,-1650000000.0,-1650000000.0,-1858000000.0,-1807000000.0,-1591000000.0,-1586000000.0,-1169000000.0,-1274000000.0,-1236000000.0,-784000000.0,-629000000.0,-739000000.0,-741000000.0,-793000000.0,-848000000.0,-859000000.0,-801000000.0,-898000000.0,-525000000.0,-653000000.0,-873000000.0,-528000000.0,-1143100000.0,-524200000.0,-240700000.0,-283500000.0
,freeCashFlow,2133000000.0,2068000000.0,2068000000.0,1471000000.0,1579000000.0,741000000.0,1206000000.0,1398000000.0,932000000.0,-26000000.0,1088000000.0,-102000000.0,315000000.0,852000000.0,803000000.0,850000000.0,547000000.0,415000000.0,562000000.0,504000000.0,2000000.0,-123000000.0,-344000000.0,-676100000.0,-27800000.0,-24600000.0,32500000.0
