date,,2020-07-03_FY,2019-06-28_FY,2018-06-29_FY,2017-06-30_FY,2016-07-01_FY,2015-07-03_FY,2014-06-27_FY,2013-06-28_FY,2012-06-29_FY,2011-07-01_FY,2010-07-02_FY,2009-07-03_FY,2008-06-27_FY,2007-06-29_FY,2006-06-30_FY,2005-07-01_FY,2004-07-02_FY,2003-06-27_FY,2002-06-28_FY,2001-06-29_FY,2000-06-30_FY,1999-07-03_FY,1998-06-27_FY,1997-06-28_FY,1996-06-29_FY,1995-07-01_FY,1994-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-250000000.0,-754000000.0,675000000.0,397000000.0,242000000.0,1465000000.0,1617000000.0,980000000.0,1612000000.0,726000000.0,1382000000.0,470000000.0,867000000.0,564000000.0,394600000.0,198000000.0,151000000.0,182000000.0,65000000.0,-99000000.0,-188016000.0,-493000000.0,-290000000.0,268000000.0,97000000.0,123000000.0,73100000.0
,depreciationAndAmortization,1566000000.0,1812000000.0,2056000000.0,2128000000.0,1154000000.0,1114000000.0,1244000000.0,1233000000.0,825000000.0,602000000.0,510000000.0,479000000.0,413000000.0,210000000.0,159800000.0,134800000.0,101700000.0,50400000.0,45800000.0,51900000.0,78452000.0,131100000.0,106600000.0,63500000.0,51600000.0,43600000.0,46200000.0
,deferredIncomeTax,-82000000.0,374000000.0,-348000000.0,12000000.0,-149000000.0,28000000.0,-13000000.0,35000000.0,34000000.0,20000000.0,27000000.0,24000000.0,-2000000.0,-126000000.0,-22300000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1700000.0,-16300000.0,-1600000.0,400000.0,-2100000.0,7100000.0
,stockBasedCompensation,308000000.0,306000000.0,377000000.0,394000000.0,191000000.0,162000000.0,156000000.0,137000000.0,92000000.0,69000000.0,60000000.0,47000000.0,37000000.0,48000000.0,0.0,0.0,0.0,0.0,71023000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-18000000.0,-1522000000.0,-530000000.0,1077000000.0,360000000.0,400000000.0,1250000000.0,516000000.0,-208000000.0,620000000.0,992000000.0,538000000.0,268000000.0,265800000.0,271200000.0,92000000.0,32000000.0,203000000.0,-11000000.0,39671000.0,-54671000.0,-402000000.0,99000000.0,84000000.0,-80000000.0,98200000.0,52400000.0
,accountsReceivables,-1175000000.0,993000000.0,-244000000.0,-487000000.0,466000000.0,458000000.0,-175000000.0,584000000.0,162000000.0,50000000.0,-330000000.0,92000000.0,-194000000.0,-218000000.0,0.0,-90000000.0,-66000000.0,-25000000.0,-90529000.0,21000000.0,0.0,96000000.0,177000000.0,-137000000.0,-105000000.0,-102000000.0,0.0
,inventory,213000000.0,-339000000.0,-598000000.0,-204000000.0,306000000.0,-143000000.0,0.0,22000000.0,88000000.0,-17000000.0,-148000000.0,88000000.0,8000000.0,-53000000.0,-52200000.0,-4000000.0,-41000000.0,-24000000.0,5427000.0,6000000.0,45802000.0,43000000.0,37000000.0,-81000000.0,-44000000.0,-19000000.0,23800000.0
,accountsPayables,-454000000.0,-588000000.0,-15000000.0,261000000.0,-299000000.0,-148000000.0,-32000000.0,-511000000.0,132000000.0,178000000.0,270000000.0,-33000000.0,114000000.0,196000000.0,0.0,134000000.0,54000000.0,49000000.0,71023000.0,42000000.0,0.0,-6000000.0,88000000.0,-72000000.0,-96000000.0,-77000000.0,0.0
,otherWorkingCapital,4642000000.0,4660000000.0,6182000000.0,6712000000.0,5635000000.0,5275000000.0,4875000000.0,3625000000.0,3109000000.0,3317000000.0,2697000000.0,1705000000.0,1167000000.0,899000000.0,633200000.0,362000000.0,270000000.0,238000000.0,35000000.0,46000000.0,6329000.0,61000000.0,463000000.0,364000000.0,280000000.0,360000000.0,261800000.0
,otherNonCashItems,347000000.0,375000000.0,1336000000.0,107000000.0,359000000.0,228000000.0,202000000.0,156000000.0,272000000.0,69000000.0,60000000.0,134000000.0,99000000.0,48000000.0,41900000.0,0.0,25600000.0,10900000.0,3600000.0,17600000.0,0.0,48700000.0,0.0,0.0,-17300000.0,0.0,0.0
,netCashProvidedByOperatingActivites,824000000.0,1547000000.0,4205000000.0,3437000000.0,1983000000.0,2242000000.0,2816000000.0,3119000000.0,3067000000.0,1655000000.0,1942000000.0,1305000000.0,1399000000.0,618000000.0,401500000.0,460700000.0,190000000.0,277900000.0,101000000.0,-103300000.0,-151964000.0,-139500000.0,-39000000.0,254200000.0,58300000.0,121300000.0,178800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-647000000.0,-876000000.0,-835000000.0,-578000000.0,-584000000.0,-612000000.0,-628000000.0,-952000000.0,-717000000.0,-778000000.0,-737000000.0,-519000000.0,-615000000.0,-324000000.0,-301900000.0,-233400000.0,-131700000.0,-61900000.0,-47700000.0,-50700000.0,-22044000.0,-106600000.0,-198600000.0,-156000000.0,-108700000.0,-54800000.0,-16300000.0
,acquisitionsNet,-22000000.0,0.0,-100000000.0,0.0,-9835000000.0,-257000000.0,-823000000.0,-1000000.0,-3526000000.0,-15000000.0,-253000000.0,-63000000.0,-927000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-563000000.0,-680000000.0,-313000000.0,-692000000.0,-1827000000.0,-816000000.0,-842000000.0,-604000000.0,0.0,0.0,0.0,-105000000.0,-68000000.0,-109000000.0,-95000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,175000000.0,0.0,511000000.0,1609000000.0,768000000.0,72000000.0,0.0,0.0,0.0,4000000.0,2000000.0,326000000.0,0.0,74200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,-4000000.0,-40000000.0,-257000000.0,-106000000.0,975000000.0,331000000.0,825000000.0,679000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12867000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,278000000.0,-1272000000.0,-1655000000.0,-636000000.0,-9608000000.0,-953000000.0,-1936000000.0,-970000000.0,-4167000000.0,-793000000.0,-986000000.0,-551000000.0,-1321000000.0,-383000000.0,-336700000.0,-314300000.0,-226500000.0,-58500000.0,-37800000.0,-35700000.0,31845000.0,-106600000.0,-188900000.0,-126900000.0,23200000.0,-151200000.0,94400000.0
