Date,2019-09-28,2018-09-29,2017-09-30,2016-10-01,2015-10-03,2014-09-27,2013-09-28,2012-09-29,2011-10-01,2010-10-02,2009-10-03
Cash and cash equivalents,13672000.0,13414000.0,9885000.0,10174000.0,9267000.0,8099000.0,7058000.0,0.0,0.0,6447000.0,4580000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,13672000.0,13414000.0,9885000.0,10174000.0,9267000.0,8099000.0,7058000.0,0.0,0.0,6447000.0,4580000.0
Receivables,870000.0,474000.0,496000.0,627000.0,571000.0,522000.0,235000.0,0.0,0.0,195000.0,364000.0
Inventories,3292000.0,3223000.0,2842000.0,2633000.0,2410000.0,2954000.0,2701000.0,0.0,0.0,1985000.0,1933000.0
Total current assets,19593000.0,19025000.0,14939000.0,15331000.0,13717000.0,13394000.0,11522000.0,0.0,0.0,9754000.0,24952000.0
Property Plant & Equipment Net,46187000.0,42350000.0,42178000.0,38153000.0,37578000.0,35936000.0,34627000.0,0.0,0.0,23995000.0,21240000.0
Goodwill and Intangible Assets,296000.0,417000.0,538000.0,660000.0,781000.0,0.0,0.0,0.0,0.0,470000.0,345000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,232000.0,216000.0,0.0,0.0,140000.0,140000.0
Tax assets,249000.0,612000.0,999000.0,862000.0,903000.0,925000.0,971000.0,0.0,0.0,1220000.0,1500000.0
Total non-current assets,49162000.0,48240000.0,45570000.0,41233000.0,40905000.0,3541000.0,3259000.0,0.0,0.0,27560000.0,4739000.0
Total assets,68755000.0,67265000.0,60509000.0,56564000.0,54622000.0,53103000.0,49624000.0,0.0,0.0,37314000.0,33479000.0
Payables,8532000.0,9219000.0,8066000.0,7790000.0,7292000.0,6685000.0,5985000.0,0.0,0.0,5256000.0,4128000.0
Short-term debt,1983000.0,1963000.0,1076000.0,1466000.0,1307000.0,1897000.0,1477000.0,0.0,0.0,815000.0,2267000.0
Total current liabilities,13129000.0,13310000.0,11011000.0,11456000.0,10649000.0,10490000.0,9139000.0,0.0,0.0,6373000.0,6440000.0
Long-term debt,11097000.0,12613000.0,11322000.0,8789000.0,10073000.0,11434000.0,12069000.0,0.0,0.0,7238000.0,4533000.0
Total debt,13080000.0,14576000.0,12398000.0,10255000.0,11380000.0,13331000.0,13546000.0,0.0,0.0,8053000.0,6800000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,21000.0
Tax Liabilities,0.0,0.0,0.0,0.0,143000.0,0.0,0.0,0.0,0.0,269000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,11228000.0,12613000.0,11621000.0,9170000.0,10549000.0,11991000.0,12666000.0,0.0,0.0,7418000.0,4739000.0
Total liabilities,30434000.0,32072000.0,28528000.0,27231000.0,27985000.0,29648000.0,28924000.0,0.0,0.0,13791000.0,11179000.0
Other comprehensive income,163000,163000,163000,163000,163000,163000,173000,0.0,0.0,0.0,0.0
Retained earnings (deficit),37738000.0,34610000.0,31398000.0,28750000.0,26054000.0,22872000.0,20107000.0,0.0,0.0,15456000.0,13777000.0
Total shareholders equity,38321000.0,35193000.0,31981000.0,29333000.0,26637000.0,23455000.0,20700000.0,0.0,0.0,16067000.0,14394000.0
Investments,0.0,0.0,0.0,0.0,0.0,232000.0,216000.0,0.0,0.0,140000.0,140000.0
Net Debt,-592000.0,1162000.0,2513000.0,81000.0,2113000.0,5232000.0,6488000.0,0.0,0.0,1606000.0,2220000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,36168000.0,34843000.0,0.0,0.0,1127000.0,1650000.0
Other Liabilities,6077000.0,6149000.0,5896000.0,6605000.0,6787000.0,7167000.0,7119000.0,0.0,0.0,302000.0,45000.0
