Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,11739000000.0,9615000000.0,10081000000.0,7084000000.0,6917000000.0
Revenue Growth,,,,,
Cost of Revenue,8248000000.0,7108000000.0,5878000000.0,5546000000.0,5383000000.0
Gross Profit,3491000000.0,2506000000.0,4202000000.0,1538000000.0,1535000000.0
R&D Expenses,,,,,
SG&A Expense,862000000.0,780000000.0,783000000.0,680000000.0,662000000.0
Operating Expenses,864000000.0,826000000.0,826000000.0,-144000000.0,499000000.0
Operating Income,2627000000.0,1680000000.0,3376000000.0,1682000000.0,1036000000.0
Interest Expense,967000000.0,609000000.0,470000000.0,476000000.0,576000000.0
Earnings before Tax,1535000000.0,3044000000.0,-161000000.0,22000000.0,-344000000.0
Income Tax Expense,442000000.0,1380000000.0,-518000000.0,-141000000.0,354000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,1085000000.0,1655000000.0,342000000.0,156000000.0,-706000000.0
Preferred Dividends,,,,,
Net Income Com,1085000000.0,1655000000.0,342000000.0,156000000.0,-706000000.0
EPS,1.96,2.99,0.62,0.28,-1.28
EPS Diluted,1.96,2.98,0.62,0.28,-1.28
Weighted Average Shs Out,553000000.0,554000000.0,554000000.0,554000000.0,554000000.0
Weighted Average Shs Out (Dil),554000000.0,554000000.0,554000000.0,554000000.0,554000000.0
Dividend per Share,,,,,
Gross Margin,0.29738478575688,0.26063442537702,0.41682372780478,0.21710897797854,0.22191701604742
EBITDA Margin,0.40097112190135,0.58616744669787,0.21833151473068,0.33483907396951,0.30287696978459
EBIT Margin,0.21245421245421,0.37899115964639,0.029163773435175,0.06931112365895,0.032383981494868
Profit Margin,0.092426952892069,0.1721268850754,0.033925205832755,0.022021456804065,-0.10206737024722
Free Cash Flow margin,,,,,
EBITDA,4707000000.0,5636000000.0,2201000000.0,2372000000.0,2095000000.0
EBIT,2494000000,3644000000,294000000,491000000,224000000
Consolidated Income,1085000000.0,1655000000.0,342000000.0,156000000.0,-706000000.0
Earnings Before Tax Margin,0.13076071215606,0.31658866354654,-0.015970637833548,0.0031055900621118,-0.049732543009975
Net Profit Margin,0.092426952892069,0.1721268850754,0.033925205832755,0.022021456804065,-0.10206737024722
